symbol,period,quarter_end_date,promoter_pct,fii_pct,dii_pct,public_pct,promoter_delta,fii_delta,dii_delta,conviction_signal,as_of_date,source,submission_date
SPORTKING,Q1FY26,30-JUN-2025,74.36,0.07,0.0,25.64,0.0,0.05,0.0,STABLE,2026-07-08,nse_xbrl,12-JUL-2025
SPORTKING,Q2FY26,30-SEP-2025,74.36,0.01,,25.64,0.0,-0.06,,STABLE,2026-07-08,nse_xbrl,11-OCT-2025
SPORTKING,Q3FY26,31-DEC-2025,74.36,0.03,,25.64,0.0,0.02,,STABLE,2026-07-08,nse_xbrl,12-JAN-2026
SPORTKING,Q4FY26,31-MAR-2026,74.36,0.24,,25.64,0.0,0.21,,STABLE,2026-07-08,nse_xbrl,13-APR-2026
SRD,Q2FY25,30-SEP-2024,73.84,0.0,0.0,26.16,,,,STABLE,2026-07-08,nse_xbrl,21-OCT-2024
SRD,Q3FY25,08-OCT-2024,73.84,0.0,0.0,26.16,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,09-OCT-2024
SRD,Q4FY25,31-MAR-2025,73.61,0.03,0.0,26.39,-0.23,0.03,0.0,STABLE,2026-07-08,nse_xbrl,15-APR-2025
SRD,Q1FY26,30-JUN-2025,73.61,0.21,0.0,26.39,0.0,0.18,0.0,STABLE,2026-07-08,nse_xbrl,19-JUL-2025
SRD,Q2FY26,30-SEP-2025,73.61,0.41,0.0,26.39,0.0,0.2,0.0,STABLE,2026-07-08,nse_xbrl,21-OCT-2025
SRD,Q3FY26,31-DEC-2025,73.61,0.1399999999999999,,26.39,0.0,-0.27,,STABLE,2026-07-08,nse_xbrl,20-JAN-2026
SRD,Q4FY26,31-MAR-2026,73.61,0.04,,26.39,0.0,-0.1,,STABLE,2026-07-08,nse_xbrl,21-APR-2026
SREEL,Q1FY25,30-JUN-2024,75.0,6.9,0.0,25.0,,,,STABLE,2026-07-08,nse_xbrl,18-JUL-2024
SREEL,Q2FY25,30-SEP-2024,75.0,6.93,0.0,25.0,0.0,0.03,0.0,STABLE,2026-07-08,nse_xbrl,17-OCT-2024
SREEL,Q3FY25,31-DEC-2024,75.0,6.9,0.0,25.0,0.0,-0.03,0.0,STABLE,2026-07-08,nse_xbrl,15-JAN-2025
SREEL,Q4FY25,31-MAR-2025,75.0,6.9,0.0,25.0,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,18-APR-2025
SREEL,Q1FY26,30-JUN-2025,75.0,6.9,,25.0,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,15-JUL-2025
SREEL,Q2FY26,30-SEP-2025,75.0,6.9,,25.0,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,18-OCT-2025
SREEL,Q3FY26,31-DEC-2025,75.0,6.9,,25.0,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,15-JAN-2026
SREEL,Q4FY26,31-MAR-2026,75.0,6.9,,25.0,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,14-APR-2026
SRF,Q1FY25,30-JUN-2024,50.26,18.75,16.56,49.74,,,,STABLE,2026-07-08,nse_xbrl,18-JUL-2024
SRF,Q2FY25,30-SEP-2024,50.26,18.29,17.77,49.74,0.0,-0.46,1.21,DII_ACCUMULATION,2026-07-08,nse_xbrl,17-OCT-2024
SRF,Q3FY25,31-DEC-2024,50.26,18.36,17.77,49.74,0.0,0.07,0.0,STABLE,2026-07-08,nse_xbrl,21-JAN-2025
SRF,Q4FY25,31-MAR-2025,50.26,18.27,18.43,49.74,0.0,-0.09,0.66,DII_ACCUMULATION,2026-07-08,nse_xbrl,21-APR-2025
SRF,Q1FY26,30-JUN-2025,50.26,18.23,18.85,49.74,0.0,-0.04,0.42,STABLE,2026-07-08,nse_xbrl,18-JUL-2025
SRF,Q2FY26,30-SEP-2025,50.260000000000005,17.98,19.53,49.74,0.0,-0.25,0.68,DII_ACCUMULATION,2026-07-08,nse_xbrl,09-OCT-2025
SRF,Q3FY26,31-DEC-2025,50.260000000000005,17.48,20.18,49.74,0.0,-0.5,0.65,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,20-JAN-2026
SRF,Q4FY26,31-MAR-2026,50.260000000000005,16.66,21.17,49.73,0.0,-0.82,0.99,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,16-APR-2026
SRGHFL,Q1FY25,03-JUN-2024,67.54,0.01,0.0,32.46,,,,STABLE,2026-07-08,nse_xbrl,03-JUN-2024
SRGHFL,Q2FY25,02-SEP-2024,64.69,0.0,0.0,35.31,-2.85,-0.01,0.0,PROMOTER_SELLING,2026-07-08,nse_xbrl,04-SEP-2024
SRGHFL,Q3FY25,31-DEC-2024,64.79,0.0,0.01,35.21,0.1,0.0,0.01,STABLE,2026-07-08,nse_xbrl,09-JAN-2025
SRGHFL,Q4FY25,18-MAR-2025,59.13,0.0,0.01,40.87,-5.66,0.0,0.0,PROMOTER_SELLING,2026-07-08,nse_xbrl,26-MAR-2025
SRGHFL,Q1FY26,30-JUN-2025,59.11,0.01,,40.89,-0.02,0.01,,STABLE,2026-07-08,nse_xbrl,19-JUL-2025
SRHHYPOLTD,Q1FY25,30-JUN-2024,61.84,0.56,0.05,38.16,,,,STABLE,2026-07-08,nse_xbrl,13-JUL-2024
SRHHYPOLTD,Q2FY25,30-SEP-2024,61.84,0.14,0.03,38.16,0.0,-0.42,-0.02,STABLE,2026-07-08,nse_xbrl,11-OCT-2024
SRHHYPOLTD,Q3FY25,31-DEC-2024,61.84,0.08,0.03,38.16,0.0,-0.06,0.0,STABLE,2026-07-08,nse_xbrl,10-JAN-2025
SRHHYPOLTD,Q4FY25,31-MAR-2025,61.84,0.14,0.04,38.16,0.0,0.06,0.01,STABLE,2026-07-08,nse_xbrl,11-APR-2025
SRHHYPOLTD,Q1FY26,30-JUN-2025,61.84,0.12,0.05,38.16,0.0,-0.02,0.01,STABLE,2026-07-08,nse_xbrl,17-JUL-2025
SRHHYPOLTD,Q2FY26,30-SEP-2025,61.84,0.06,0.05,38.16,0.0,-0.06,0.0,STABLE,2026-07-08,nse_xbrl,14-OCT-2025
SRHHYPOLTD,Q3FY26,31-DEC-2025,60.45,0.06,0.05,39.55,-1.39,0.0,0.0,PROMOTER_SELLING,2026-07-08,nse_xbrl,13-JAN-2026
SRHHYPOLTD,Q4FY26,31-MAR-2026,61.84,0.06,0.05,38.16,1.39,0.0,0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,10-APR-2026
SRM,Q1FY25,03-APR-2024,72.92,6.27,5.98,27.08,,,,STABLE,2026-07-08,nse_xbrl,11-APR-2024
SRM,Q2FY25,30-SEP-2024,72.92,0.28,4.81,27.08,0.0,-5.99,-1.17,STABLE,2026-07-08,nse_xbrl,19-OCT-2024
SRM,Q3FY25,31-DEC-2024,72.92,0.09,4.32,27.08,0.0,-0.19,-0.49,STABLE,2026-07-08,nse_xbrl,13-JAN-2025
SRM,Q4FY25,31-MAR-2025,72.92,0.05,3.45,27.08,0.0,-0.04,-0.87,STABLE,2026-07-08,nse_xbrl,18-APR-2025
SRM,Q1FY26,30-JUN-2025,72.48,0.17,2.42,27.52,-0.44,0.12,-1.03,STABLE,2026-07-08,nse_xbrl,19-JUL-2025
SRM,Q2FY26,30-SEP-2025,72.39,0.16,1.52,27.61,-0.09,-0.01,-0.9,STABLE,2026-07-08,nse_xbrl,16-OCT-2025
SRM,Q3FY26,31-DEC-2025,72.59,0.05,1.26,27.41,0.2,-0.11,-0.26,STABLE,2026-07-08,nse_xbrl,21-JAN-2026
SRM,Q4FY26,31-MAR-2026,72.59,0.44,1.11,27.41,0.0,0.39,-0.15,STABLE,2026-07-08,nse_xbrl,21-APR-2026
SRTL,Q4FY26,26-FEB-2026,34.59,8.51,11.37,65.41,,,,STABLE,2026-07-08,nse_xbrl,10-MAR-2026
SRTL,Q1FY27,30-JUN-2026,34.59,2.83,11.28,65.41,0.0,-5.68,-0.09,STABLE,2026-07-08,nse_xbrl,06-JUL-2026
SSDL,Q2FY25,17-AUG-2024,74.75,3.32,7.43,25.25,,,,STABLE,2026-07-08,nse_xbrl,21-AUG-2024
SSDL,Q3FY25,31-DEC-2024,74.75,0.27,0.0,25.25,0.0,-3.05,-7.43,STABLE,2026-07-08,nse_xbrl,21-JAN-2025
SSDL,Q4FY25,31-MAR-2025,74.98,0.17,0.0,25.02,0.23,-0.1,0.0,STABLE,2026-07-08,nse_xbrl,12-APR-2025
SSDL,Q1FY26,30-JUN-2025,74.98,0.15,,25.02,0.0,-0.02,,STABLE,2026-07-08,nse_xbrl,19-JUL-2025
SSDL,Q2FY26,30-SEP-2025,74.98,0.1399999999999999,,25.02,0.0,-0.01,,STABLE,2026-07-08,nse_xbrl,18-OCT-2025
SSDL,Q3FY26,31-DEC-2025,74.98,0.03,,25.02,0.0,-0.11,,STABLE,2026-07-08,nse_xbrl,20-JAN-2026
SSDL,Q4FY26,31-MAR-2026,74.98,0.02,,25.02,0.0,-0.01,,STABLE,2026-07-08,nse_xbrl,17-APR-2026
SSWL,Q1FY25,30-JUN-2024,60.98,6.34,4.03,39.02,,,,STABLE,2026-07-08,nse_xbrl,12-JUL-2024
SSWL,Q2FY25,30-SEP-2024,60.98,6.55,4.79,39.02,0.0,0.21,0.76,DII_ACCUMULATION,2026-07-08,nse_xbrl,11-OCT-2024
SSWL,Q3FY25,31-DEC-2024,60.98,6.83,4.86,39.02,0.0,0.28,0.07,STABLE,2026-07-08,nse_xbrl,20-JAN-2025
SSWL,Q4FY25,31-MAR-2025,61.24,6.71,5.06,38.76,0.26,-0.12,0.2,STABLE,2026-07-08,nse_xbrl,11-APR-2025
SSWL,Q1FY26,30-JUN-2025,61.14,7.91,5.27,38.86,-0.1,1.2,0.21,FII_ACCUMULATION,2026-07-08,nse_xbrl,21-JUL-2025
SSWL,Q2FY26,30-SEP-2025,61.14000000000001,8.73,4.62,38.86,0.0,0.82,-0.65,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-OCT-2025
SSWL,Q3FY26,31-DEC-2025,61.14000000000001,8.33,4.7,38.86,0.0,-0.4,0.08,STABLE,2026-07-08,nse_xbrl,07-JAN-2026
SSWL,Q4FY26,31-MAR-2026,61.14000000000001,8.21,5.08,38.86,0.0,-0.12,0.38,STABLE,2026-07-08,nse_xbrl,20-APR-2026
STALLION,Q4FY25,22-JAN-2025,67.9,7.11,5.65,32.1,,,,STABLE,2026-07-08,nse_xbrl,25-JAN-2025
STALLION,Q1FY26,30-JUN-2025,67.9,0.47,4.75,32.1,0.0,-6.64,-0.9,STABLE,2026-07-08,nse_xbrl,15-JUL-2025
STALLION,Q2FY26,30-SEP-2025,67.9,0.8,0.0699999999999999,32.1,0.0,0.33,-4.68,STABLE,2026-07-08,nse_xbrl,21-OCT-2025
STALLION,Q3FY26,31-DEC-2025,64.84,0.47,0.6799999999999999,35.160000000000004,-3.06,-0.33,0.61,DII_ACCUMULATION,2026-07-08,nse_xbrl,21-JAN-2026
STALLION,Q4FY26,02-MAR-2026,47.8,1.4200000000000002,12.65,52.2,-17.04,0.95,11.97,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,03-MAR-2026
STANLEY,Q1FY25,26-JUN-2024,56.81,2.64,23.99,43.19,,,,STABLE,2026-07-08,nse_xbrl,01-JUL-2024
STANLEY,Q2FY25,30-SEP-2024,56.81,5.07,20.86,43.19,0.0,2.43,-3.13,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,21-OCT-2024
STANLEY,Q3FY25,31-DEC-2024,56.81,5.140000000000001,20.37,43.19,0.0,0.07,-0.49,STABLE,2026-07-08,nse_xbrl,21-JAN-2025
STANLEY,Q4FY25,31-MAR-2025,56.720000000000006,4.82,20.82,43.28,-0.09,-0.32,0.45,STABLE,2026-07-08,nse_xbrl,21-APR-2025
STANLEY,Q1FY26,30-JUN-2025,56.720000000000006,4.75,21.22,43.28,0.0,-0.07,0.4,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
STANLEY,Q2FY26,30-SEP-2025,56.7,4.760000000000001,21.11,43.3,-0.02,0.01,-0.11,STABLE,2026-07-08,nse_xbrl,17-OCT-2025
STANLEY,Q3FY26,31-DEC-2025,56.7,4.25,20.27,43.3,0.0,-0.51,-0.84,STABLE,2026-07-08,nse_xbrl,09-JAN-2026
STANLEY,Q4FY26,31-MAR-2026,56.7,3.5900000000000003,15.81,43.3,0.0,-0.66,-4.46,STABLE,2026-07-08,nse_xbrl,08-APR-2026
STAR,Q1FY25,30-JUN-2024,25.86,26.71,18.56,74.14,,,,STABLE,2026-07-08,nse_xbrl,18-JUL-2024
STAR,Q2FY25,30-SEP-2024,25.84,30.08,18.24,74.16,-0.02,3.37,-0.32,FII_ACCUMULATION,2026-07-08,nse_xbrl,17-OCT-2024
STAR,Q3FY25,31-DEC-2024,26.82,28.48,16.92,73.18,0.98,-1.6,-1.32,STABLE,2026-07-08,nse_xbrl,17-JAN-2025
STAR,Q4FY25,31-MAR-2025,28.3,28.32,13.72,71.7,1.48,-0.16,-3.2,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,18-APR-2025
STAR,Q1FY26,30-JUN-2025,28.3,28.02,13.3,71.7,0.0,-0.3,-0.42,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
STAR,Q2FY26,30-SEP-2025,27.860000000000003,28.51,12.98,72.14,-0.44,0.49,-0.32,STABLE,2026-07-08,nse_xbrl,16-OCT-2025
STAR,Q3FY26,31-DEC-2025,27.860000000000003,29.520000000000003,13.02,72.14,0.0,1.01,0.04,FII_ACCUMULATION,2026-07-08,nse_xbrl,19-JAN-2026
STAR,Q4FY26,31-MAR-2026,27.91,28.68,14.45,72.09,0.05,-0.84,1.43,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,20-APR-2026
STARCEMENT,Q1FY25,30-JUN-2024,66.49,1.6,5.06,33.51,,,,STABLE,2026-07-08,nse_xbrl,19-JUL-2024
STARCEMENT,Q2FY25,30-SEP-2024,66.47,1.36,4.98,33.53,-0.02,-0.24,-0.08,STABLE,2026-07-08,nse_xbrl,09-OCT-2024
STARCEMENT,Q3FY25,31-DEC-2024,57.69,1.19,4.95,42.31,-8.78,-0.17,-0.03,PROMOTER_SELLING,2026-07-08,nse_xbrl,14-JAN-2025
STARCEMENT,Q4FY25,31-MAR-2025,57.66,2.02,5.17,42.34,-0.03,0.83,0.22,FII_ACCUMULATION,2026-07-08,nse_xbrl,16-APR-2025
STARCEMENT,Q1FY26,30-JUN-2025,57.66,2.24,4.93,42.34,0.0,0.22,-0.24,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
STARCEMENT,Q2FY26,30-SEP-2025,57.59,2.96,4.38,42.41,-0.07,0.72,-0.55,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-OCT-2025
STARCEMENT,Q3FY26,31-DEC-2025,57.620000000000005,2.47,4.48,42.38,0.03,-0.49,0.1,STABLE,2026-07-08,nse_xbrl,15-JAN-2026
STARCEMENT,Q4FY26,31-MAR-2026,58.120000000000005,2.27,2.65,41.88,0.5,-0.2,-1.83,STABLE,2026-07-08,nse_xbrl,18-APR-2026
STARHEALTH,Q1FY25,30-JUN-2024,57.9,21.58,15.11,42.1,,,,STABLE,2026-07-08,nse_xbrl,17-JUL-2024
STARHEALTH,Q2FY25,30-SEP-2024,57.69,17.65,17.05,42.31,-0.21,-3.93,1.94,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,14-OCT-2024
STARHEALTH,Q3FY25,31-DEC-2024,57.68,17.51,16.49,42.32,-0.01,-0.14,-0.56,STABLE,2026-07-08,nse_xbrl,08-JAN-2025
STARHEALTH,Q4FY25,31-MAR-2025,57.67,18.68,15.43,42.33,-0.01,1.17,-1.06,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-APR-2025
STARHEALTH,Q1FY26,30-JUN-2025,58.04,13.9,21.09,41.96,0.37,-4.78,5.66,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-JUL-2025
STARHEALTH,Q2FY26,30-SEP-2025,58.02,13.5,21.09,41.98,-0.02,-0.4,0.0,STABLE,2026-07-08,nse_xbrl,17-OCT-2025
STARHEALTH,Q3FY26,31-DEC-2025,57.98,14.07,20.96,42.02,-0.04,0.57,-0.13,FII_ACCUMULATION,2026-07-08,nse_xbrl,13-JAN-2026
STARHEALTH,Q4FY26,31-MAR-2026,57.98,15.05,20.31,42.02,0.0,0.98,-0.65,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,17-APR-2026
STARPAPER,Q1FY25,30-JUN-2024,44.93,1.71,0.0,55.07,,,,STABLE,2026-07-08,nse_xbrl,13-JUL-2024
STARPAPER,Q2FY25,30-SEP-2024,44.93,1.76,0.0,55.07,0.0,0.05,0.0,STABLE,2026-07-08,nse_xbrl,15-OCT-2024
STARPAPER,Q3FY25,31-DEC-2024,44.93,1.69,0.0,55.07,0.0,-0.07,0.0,STABLE,2026-07-08,nse_xbrl,22-JAN-2025
STARPAPER,Q4FY25,31-MAR-2025,44.93,1.69,0.0,55.07,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,14-APR-2025
STARPAPER,Q1FY26,30-JUN-2025,44.93,1.71,0.01,55.07,0.0,0.02,0.01,STABLE,2026-07-08,nse_xbrl,16-JUL-2025
STARPAPER,Q2FY26,30-SEP-2025,44.93,1.68,0.01,55.06999999999999,0.0,-0.03,0.0,STABLE,2026-07-08,nse_xbrl,15-OCT-2025
STARPAPER,Q3FY26,31-DEC-2025,44.93,1.68,0.01,55.06999999999999,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,15-JAN-2026
STARPAPER,Q4FY26,31-MAR-2026,44.93,1.68,0.01,55.06999999999999,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,09-APR-2026
STARTECK,Q1FY25,30-JUN-2024,72.76,0.0,0.0,27.24,,,,STABLE,2026-07-08,nse_xbrl,16-JUL-2024
STARTECK,Q2FY25,30-SEP-2024,72.76,0.0,0.0,27.24,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,19-OCT-2024
STARTECK,Q3FY25,31-DEC-2024,72.76,0.0,0.0,27.24,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,20-JAN-2025
STARTECK,Q4FY25,31-MAR-2025,72.95,0.0,0.0,27.05,0.19,0.0,0.0,STABLE,2026-07-08,nse_xbrl,21-APR-2025
STARTECK,Q1FY26,30-JUN-2025,73.1,0.0,,26.9,0.15,0.0,,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
STARTECK,Q2FY26,30-SEP-2025,73.1,0.08,,26.9,0.0,0.08,,STABLE,2026-07-08,nse_xbrl,21-OCT-2025
STARTECK,Q3FY26,31-DEC-2025,73.3,0.0,,26.700000000000003,0.2,-0.08,,STABLE,2026-07-08,nse_xbrl,21-JAN-2026
STARTECK,Q4FY26,31-MAR-2026,73.3,0.0,,26.700000000000003,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,17-APR-2026
STCINDIA,Q2FY23,30-SEP-2022,90.0,0.0,1.01,10.0,,,,STABLE,2026-07-08,nse_xbrl,19-OCT-2022
STCINDIA,Q1FY25,30-JUN-2024,90.0,0.0,0.59,10.0,,,,STABLE,2026-07-08,nse_xbrl,08-JUL-2024
STCINDIA,Q2FY25,30-SEP-2024,90.0,0.0,0.51,10.0,0.0,0.0,-0.08,STABLE,2026-07-08,nse_xbrl,08-OCT-2024
STCINDIA,Q3FY25,31-DEC-2024,90.0,0.0,0.51,10.0,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,08-JAN-2025
STCINDIA,Q4FY25,31-MAR-2025,90.0,0.0,0.51,10.0,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,15-APR-2025
STCINDIA,Q1FY26,30-JUN-2025,90.0,0.0,0.51,10.0,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,10-JUL-2025
STCINDIA,Q4FY26,31-MAR-2026,90.0,0.0,0.47,10.0,,,,STABLE,2026-07-08,nse_xbrl,06-APR-2026
STEELCAS,Q1FY25,30-JUN-2024,45.0,0.07,0.29,55.0,,,,STABLE,2026-07-08,nse_xbrl,09-JUL-2024
STEELCAS,Q2FY25,30-SEP-2024,45.0,0.11,0.0,55.0,0.0,0.04,-0.29,STABLE,2026-07-08,nse_xbrl,11-OCT-2024
STEELCAS,Q3FY25,31-DEC-2024,45.0,0.17,0.0,55.0,0.0,0.06,0.0,STABLE,2026-07-08,nse_xbrl,07-JAN-2025
STEELCAS,Q4FY25,31-MAR-2025,45.0,0.23,0.3,55.0,0.0,0.06,0.3,STABLE,2026-07-08,nse_xbrl,08-APR-2025
STEELCAS,Q1FY26,30-JUN-2025,45.0,0.38,0.87,55.0,0.0,0.15,0.57,DII_ACCUMULATION,2026-07-08,nse_xbrl,15-JUL-2025
STEELCAS,Q2FY26,30-SEP-2025,45.0,0.19,1.1,55.00000000000001,0.0,-0.19,0.23,STABLE,2026-07-08,nse_xbrl,15-OCT-2025
STEELCAS,Q3FY26,31-DEC-2025,45.0,0.22,2.22,55.00000000000001,0.0,0.03,1.12,DII_ACCUMULATION,2026-07-08,nse_xbrl,15-JAN-2026
STEELCAS,Q4FY26,31-MAR-2026,45.0,0.25,2.53,55.00000000000001,0.0,0.03,0.31,STABLE,2026-07-08,nse_xbrl,15-APR-2026
STEELCITY,Q1FY25,30-JUN-2024,70.69,0.47,0.0,29.31,,,,STABLE,2026-07-08,nse_xbrl,15-JUL-2024
STEELCITY,Q2FY25,30-SEP-2024,70.86,0.34,0.0,29.14,0.17,-0.13,0.0,STABLE,2026-07-08,nse_xbrl,17-OCT-2024
STEELCITY,Q3FY25,31-DEC-2024,71.57,0.45,0.0,28.43,0.71,0.11,0.0,STABLE,2026-07-08,nse_xbrl,20-JAN-2025
STEELCITY,Q4FY25,31-MAR-2025,72.64,0.22,0.0,27.36,1.07,-0.23,0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,16-APR-2025
STEELCITY,Q1FY26,30-JUN-2025,73.87,0.38,,26.13,1.23,0.16,,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,15-JUL-2025
STEELCITY,Q2FY26,30-SEP-2025,74.7,0.1699999999999999,,25.3,0.83,-0.21,,STABLE,2026-07-08,nse_xbrl,18-OCT-2025
STEELCITY,Q3FY26,31-DEC-2025,74.7,0.1699999999999999,,25.3,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,21-JAN-2026
STEELCITY,Q4FY26,31-MAR-2026,74.7,0.1699999999999999,,25.3,0.0,0.0,,STABLE,2026-07-08,nse_xbrl,20-APR-2026
STEELXIND,Q2FY25,30-SEP-2024,52.9,0.69,1.27,47.1,,,,STABLE,2026-07-08,nse_xbrl,11-OCT-2024
STEELXIND,Q3FY25,31-DEC-2024,52.9,0.69,1.27,47.1,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,14-JAN-2025
STEELXIND,Q4FY25,31-MAR-2025,52.9,0.72,1.27,47.1,0.0,0.03,0.0,STABLE,2026-07-08,nse_xbrl,17-APR-2025
STEELXIND,Q1FY26,30-JUN-2025,52.9,0.42,1.59,47.1,0.0,-0.3,0.32,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
STEELXIND,Q2FY26,30-JUL-2025,50.8,0.37,2.58,49.2,-2.1,-0.05,0.99,DII_ACCUMULATION,2026-07-08,nse_xbrl,07-AUG-2025
STEELXIND,Q3FY26,31-DEC-2025,50.8,0.3,2.58,49.2,0.0,-0.07,0.0,STABLE,2026-07-08,nse_xbrl,21-JAN-2026
STEELXIND,Q4FY26,31-MAR-2026,50.8,0.3,2.58,49.2,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,21-APR-2026
STEELXIND,Q1FY27,30-APR-2026,49.67,0.29,2.53,50.33,-1.13,-0.01,-0.05,PROMOTER_SELLING,2026-07-08,nse_xbrl,08-MAY-2026
STEL,Q1FY25,30-JUN-2024,67.47,0.11,0.17,32.53,,,,STABLE,2026-07-08,nse_xbrl,17-JUL-2024
STEL,Q2FY25,30-SEP-2024,69.15,0.13,0.17,30.85,1.68,0.02,0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,14-OCT-2024
STEL,Q3FY25,31-DEC-2024,69.15,0.08,0.17,30.85,0.0,-0.05,0.0,STABLE,2026-07-08,nse_xbrl,10-JAN-2025
STEL,Q4FY25,31-MAR-2025,69.47,0.02,0.17,30.53,0.32,-0.06,0.0,STABLE,2026-07-08,nse_xbrl,08-APR-2025
STEL,Q1FY26,30-JUN-2025,69.47,0.0,0.17,30.53,0.0,-0.02,0.0,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
STEL,Q2FY26,30-SEP-2025,70.83,0.01,0.1699999999999999,29.17,1.36,0.01,-0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,14-OCT-2025
STEL,Q3FY26,31-DEC-2025,71.33,0.0,0.15,28.67,0.5,-0.01,-0.02,STABLE,2026-07-08,nse_xbrl,09-JAN-2026
STEL,Q4FY26,31-MAR-2026,71.66,0.01,0.13,28.34,0.33,0.01,-0.02,STABLE,2026-07-08,nse_xbrl,21-APR-2026
STOVEKRAFT,Q1FY25,30-JUN-2024,55.88,0.93,4.69,44.12,,,,STABLE,2026-07-08,nse_xbrl,10-JUL-2024
STOVEKRAFT,Q2FY25,30-SEP-2024,55.88,1.52,5.48,44.12,0.0,0.59,0.79,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,16-OCT-2024
STOVEKRAFT,Q3FY25,31-DEC-2024,55.88,1.68,5.41,44.12,0.0,0.16,-0.07,STABLE,2026-07-08,nse_xbrl,10-JAN-2025
STOVEKRAFT,Q4FY25,31-MAR-2025,55.84,1.2,7.01,44.16,-0.04,-0.48,1.6,DII_ACCUMULATION,2026-07-08,nse_xbrl,16-APR-2025
STOVEKRAFT,Q1FY26,30-JUN-2025,55.84,1.2,7.76,44.16,0.0,0.0,0.75,DII_ACCUMULATION,2026-07-08,nse_xbrl,17-JUL-2025
STOVEKRAFT,Q2FY26,30-SEP-2025,55.8,0.95,7.9,44.2,-0.04,-0.25,0.14,STABLE,2026-07-08,nse_xbrl,16-OCT-2025
STOVEKRAFT,Q3FY26,31-DEC-2025,55.78999999999999,0.8699999999999999,8.34,44.21,-0.01,-0.08,0.44,STABLE,2026-07-08,nse_xbrl,12-JAN-2026
STOVEKRAFT,Q4FY26,31-MAR-2026,55.78999999999999,0.8099999999999999,7.969999999999999,44.21,0.0,-0.06,-0.37,STABLE,2026-07-08,nse_xbrl,24-APR-2026
STUDDS,Q3FY26,06-NOV-2025,61.75000000000001,1.67,8.35,38.25,,,,STABLE,2026-07-08,nse_xbrl,07-NOV-2025
STUDDS,Q4FY26,31-MAR-2026,61.75000000000001,1.0699999999999998,9.6,38.25,0.0,-0.6,1.25,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-APR-2026
STYL,Q2FY26,29-SEP-2025,81.8,1.68,6.0,18.2,,,,STABLE,2026-07-08,nse_xbrl,01-OCT-2025
STYL,Q3FY26,31-DEC-2025,81.8,0.69,7.26,18.2,0.0,-0.99,1.26,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,21-JAN-2026
STYL,Q4FY26,31-MAR-2026,81.8,0.32,7.049999999999999,18.2,0.0,-0.37,-0.21,STABLE,2026-07-08,nse_xbrl,16-APR-2026
STYLAMIND,Q1FY25,30-JUN-2024,54.61,3.84,11.25,45.39,,,,STABLE,2026-07-08,nse_xbrl,18-JUL-2024
STYLAMIND,Q2FY25,30-SEP-2024,54.61,3.62,7.9,45.39,0.0,-0.22,-3.35,STABLE,2026-07-08,nse_xbrl,19-OCT-2024
