ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,MATCH_METHOD,MATCH_CONFIDENCE,LISTED_NSE,LISTED_BSE,LAST_UPDATED
INE997I01012,Shri Krishna Devcon Limited,SHRI KRISHNA DEVCON LTD.,SHRIKRISH,EQ,531080,SHRIKRISH,SYMBOL,100,True,True,2026-06-08
INE1B3L01017,Shringar House of Mangalsutra Limited,SHRINGAR HOUSE OF MANGALSUTRA,SHRINGARMS,EQ,544512,SHRINGARMS,SYMBOL,100,True,True,2026-06-08
INE526E01018,Shriram Pistons & Rings Limited,SHRIRAM PISTONS & RINGS LTD,SHRIPISTON,EQ,544344,SHRIPISTON,SYMBOL,100,True,True,2026-06-08
INE721A01047,Shriram Finance Limited,Shriram Finance Limited,SHRIRAMFIN,EQ,511218,SHRIRAMFIN,SYMBOL,100,True,True,2026-06-08
INE217L01019,Shriram Properties Limited,Shriram Properties Limited,SHRIRAMPPS,EQ,543419,SHRIRAMPPS,SYMBOL,100,True,True,2026-06-08
INE979R01011,Shyam Century Ferrous Limited,Shyam Century Ferrous Limited,SHYAMCENT,EQ,539252,SHYAMCENT,SYMBOL,100,True,True,2026-06-08
INE810G01011,Shyam Metalics and Energy Limited,Shyam Metalics and Energy Limi,SHYAMMETL,EQ,543299,SHYAMMETL,SYMBOL,100,True,True,2026-06-08
INE635A01023,Shyam Telecom Limited,SHYAM TELECOM LTD.,SHYAMTEL,BE,517411,SHYAMTEL,SYMBOL,100,True,True,2026-06-08
INE176J01011,Sicagen India Limited,SICAGEN INDIA LTD.,SICAGEN,EQ,533014,SICAGEN,SYMBOL,100,True,True,2026-06-08
INE075B01020,Sical Logistics Limited,SICAL LOGISTICS LTD.,SICALLOG,BE,520086,SICALLOG,SYMBOL,100,True,True,2026-06-08
INE003A01024,Siemens Limited,SIEMENS LTD.,SIEMENS,EQ,500550,SIEMENS,SYMBOL,100,True,True,2026-06-08
INE0D0K01022,Sigachi Industries Limited,Sigachi Industries Limited,SIGACHI,BE,543389,SIGACHI,SYMBOL,100,True,True,2026-06-08
INE529F01035,Signet Industries Limited,SIGNET INDUSTRIES LIMITED,SIGIND,EQ,512131,SIGIND,SYMBOL,100,True,True,2026-06-08
INE0A0S01028,Sigma Solve Limited,SIGMA SOLVE LIMITED,SIGMA,EQ,543917,SIGMA,SYMBOL,100,True,True,2026-06-08
INE933B01012,SIGMA ADVANCED SYSTEMS LIMITED,SIGMA ADVANCED SYSTEMS LIMITED,SIGMAADV,BE,532408,SIGMAADV,SYMBOL,100,True,True,2026-06-08
INE903U01023,Signatureglobal (India) Limited,SIGNATUREGLOBAL (INDIA) LIMITE,SIGNATURE,EQ,543990,SIGNATURE,SYMBOL,100,True,True,2026-06-08
INE0KGZ01021,Signpost India Limited,Signpost India Limited,SIGNPOST,EQ,544117,SIGNPOST,SYMBOL,100,True,True,2026-06-08
INE438E01032,Sika Interplant Systems Limited,SIKA INTERPLANT SYSTEMS LTD.,SIKA,EQ,523606,SIKA,SYMBOL,100,True,True,2026-06-08
,Sikko Industries Limited,,SIKKO,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE173A01025,Standard Industries Limited,STANDARD INDUSTRIES LTD.,SIL,EQ,530017,SIL,SYMBOL,100,True,True,2026-06-08
,Silgo Retail Limited,,SILGO,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE923A01015,SIL Investments Limited,SIL INVESTMENTS LTD.,SILINV,EQ,521194,SILINV,SYMBOL,100,True,True,2026-06-08
,Silly Monks Entertainment Limited,,SILLYMONKS,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE625X01026,Silver Touch Technologies Limited,Silver Touch Technologies Limi,SILVERTUC,EQ,543525,SILVERTUC,SYMBOL,100,True,True,2026-06-08
INE748T01016,Simbhaoli Sugars Limited,Simbhaoli Sugars Ltd,SIMBHALS,BZ,539742,SIMBHALS,SYMBOL,100,True,True,2026-06-08
INE059B01024,Simplex Infrastructures Limited,SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF,EQ,523838,SIMPLEXINF,SYMBOL,100,True,True,2026-06-08
INE985A01022,Sinclairs Hotels Limited,SINCLAIRS HOTELS LTD.,SINCLAIR,EQ,523023,SINCLAIR,SYMBOL,100,True,True,2026-06-08
INE325D01025,Sindhu Trade Links Limited,SINDHU TRADE LINKS LIMITED,SINDHUTRAD,EQ,532029,SINDHUTRAD,SYMBOL,100,True,True,2026-06-08
INE638A01035,Singer India Limited,SINGER INDIA LTD.,SINGERIND,EQ,505729,SINGERIND,SYMBOL,100,True,True,2026-06-08
,Sintercom India Limited,,SINTERCOM,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE792Z01011,Sirca Paints India Limited,Sirca Paints India Limited,SIRCA,EQ,543686,SIRCA,SYMBOL,100,True,True,2026-06-08
INE285J01028,SIS LIMITED,SIS LIMITED,SIS,EQ,540673,SIS,SYMBOL,100,True,True,2026-06-08
INE965H01011,Siti Networks Limited,Siti Networks Ltd.,SITINET,BZ,532795,SITINET,SYMBOL,100,True,True,2026-06-08
INE076B01028,Siyaram Silk Mills Limited,SIYARAM SILK MILLS LTD.,SIYSIL,EQ,503811,SIYSIL,SYMBOL,100,True,True,2026-06-08
INE284S01014,S.J.S. Enterprises Limited,S.J.S. Enterprises Limited,SJS,EQ,543387,SJS,SYMBOL,100,True,True,2026-06-08
INE002L01015,SJVN Limited,SJVN LTD,SJVN,EQ,533206,SJVN,SYMBOL,100,True,True,2026-06-08
INE640A01023,SKF India Limited,SKF INDIA LTD.,SKFINDIA,EQ,500472,SKFINDIA,SYMBOL,100,True,True,2026-06-08
INE2J8701016,SKF India (Industrial) Limited,SKF INDIA (INDUSTRIAL) LIMITED,SKFINDUS,EQ,544572,SKFINDUS,SYMBOL,100,True,True,2026-06-08
INE439E01022,Skipper Limited,SKIPPER LTD,SKIPPER,EQ,538562,SKIPPER,SYMBOL,100,True,True,2026-06-08
INE411D01023,SKM Egg Products Export (India) Limited,SKM EGG PRODUCTS EXPORT (INDIA,SKMEGGPROD,EQ,532143,SKMEGGPROD,SYMBOL,100,True,True,2026-06-08
INE01IU01018,SKY GOLD AND DIAMONDS LIMITED,Sky Gold And Diamonds Limited,SKYGOLD,EQ,541967,SKYGOLD,SYMBOL,100,True,True,2026-06-08
INE178C01020,Smartlink Holdings Limited,Smartlink Holdings Limited,SMARTLINK,BE,532419,SMARTLINK,SYMBOL,100,True,True,2026-06-08
INE0NAZ01010,Smartworks Coworking Spaces Limited,SMARTWORKS COWORKING SPACES LI,SMARTWORKS,EQ,544447,SMARTWORKS,SYMBOL,100,True,True,2026-06-08
INE103C01036,SMC Global Securities Limited,SMC Global Securities Limited,SMCGLOBAL,EQ,543263,SMCGLOBAL,SYMBOL,100,True,True,2026-06-08
INE294B01019,SML Mahindra Limited,SML Mahindra Limited,SMLMAH,EQ,505192,SMLMAH,SYMBOL,100,True,True,2026-06-08
INE017W01010,Sarthak Metals Limited,Sarthak Metals Limited,SMLT,EQ,540393,SMLT,SYMBOL,100,True,True,2026-06-08
INE812G01025,SMS Pharmaceuticals Limited,SMS PHARMACEUTICALS LTD.,SMSPHARMA,EQ,532815,SMSPHARMA,SYMBOL,100,True,True,2026-06-08
INE734N01019,Snowman Logistics Limited,SNOWMAN LOGISTICS LTD,SNOWMAN,EQ,538635,SNOWMAN,SYMBOL,100,True,True,2026-06-08
INE671H01015,Sobha Limited,SOBHA,SOBHA,EQ,532784,SOBHA,SYMBOL,100,True,True,2026-06-08
INE728Z01015,Softtech Engineers Limited,SoftTech Engineers Limited,SOFTTECH,BE,543470,SOFTTECH,SYMBOL,100,True,True,2026-06-08
INE624Z01016,Solara Active Pharma Sciences Limited,SOLARA ACTIVE PHARMA SCIENCES,SOLARA,EQ,541540,SOLARA,SYMBOL,100,True,True,2026-06-08
INE343H01029,Solar Industries India Limited,SOLAR INDUSTRIES INDIA LTD.,SOLARINDS,EQ,532725,SOLARINDS,SYMBOL,100,True,True,2026-06-08
INE0TY101024,Solarworld Energy Solutions Limited,Solarworld Energy Solutions Li,SOLARWORLD,EQ,544532,SOLARWORLD,SYMBOL,100,True,True,2026-06-08
,Solex Energy Limited,,SOLEX,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE355A01028,Somany Ceramics Limited,SOMANY CERAMICS LTD.,SOMANYCERA,EQ,531548,SOMANYCERA,SYMBOL,100,True,True,2026-06-08
INE314C01013,Soma Textiles & Industries Limited,SOMA TEXTILES & INDUSTRIES LTD,SOMATEX,EQ,521034,SOMATEX,SYMBOL,100,True,True,2026-06-08
INE323J01019,Somi Conveyor Beltings Limited,SOMI CONVEYOR BELTINGS LTD.,SOMICONVEY,EQ,533001,SOMICONVEY,SYMBOL,100,True,True,2026-06-08
INE073K01018,Sona BLW Precision Forgings Limited,Sona BLW Precision Forgings Li,SONACOMS,EQ,543300,SONACOMS,SYMBOL,100,True,True,2026-06-08
,Sonal Mercantile Limited,,SONAL,EQ,,,UNMATCHED,0,True,False,2026-06-08
,SONAM LIMITED,,SONAMLTD,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE269A01021,Sonata Software Limited,SONATA SOFTWARE LTD.,SONATSOFTW,EQ,532221,SONATSOFTW,SYMBOL,100,True,True,2026-06-08
INE035D01020,Savita Oil Technologies Limited,SAVITA OIL TECHNOLOGIES LTD.,SOTL,EQ,524667,SOTL,SYMBOL,100,True,True,2026-06-08
INE683A01023,The South Indian Bank Limited,SOUTH INDIAN BANK LTD.,SOUTHBANK,EQ,532218,SOUTHBANK,SYMBOL,100,True,True,2026-06-08
INE980Y01015,South West Pinnacle Exploration Limited,South West Pinnacle Exploratio,SOUTHWEST,EQ,543986,SOUTHWEST,SYMBOL,100,True,True,2026-06-08
INE212I01016,S. P. Apparels Limited,S.P. Apparels Limited,SPAL,EQ,540048,SPAL,SYMBOL,100,True,True,2026-06-08
INE572J01011,Spandana Sphoorty Financial Limited,Spandana Sphoorty Financial Li,SPANDANA,EQ,542759,SPANDANA,SYMBOL,100,True,True,2026-06-08
INE232I01014,Sun Pharma Advanced Research Company Limited,SUN PHARMA ADVANCED RESEARCH C,SPARC,EQ,532872,SPARC,SYMBOL,100,True,True,2026-06-08
,Spacenet Enterprises India Limited,,SPCENET,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE247M01014,Speciality Restaurants Limited,SPECIALITY RESTAURANTS LTD.,SPECIALITY,EQ,534425,SPECIALITY,SYMBOL,100,True,True,2026-06-08
INE01EO01010,Spectrum Electrical Industries Limited,Spectrum Electrical Industries,SPECTRUM,EQ,544386,SPECTRUM,SYMBOL,100,True,True,2026-06-08
INE020801028,Spencer's Retail Limited,Spencer's Retail Limited,SPENCERS,EQ,542337,SPENCERS,SYMBOL,100,True,True,2026-06-08
INE147A01011,Southern Petrochemicals Industries Corporation  Limited,SOUTHERN PETROCHEMICALS LTD.,SPIC,EQ,590030,SPIC,SYMBOL,100,True,True,2026-06-08
INE978G01016,SPL Industries Limited,SPL INDUSTRIES LTD.,SPLIL,EQ,532651,SPLIL,SYMBOL,100,True,True,2026-06-08
INE663A01033,Supreme Petrochem Limited,SUPREME PETROCHEM LTD.,SPLPETRO,EQ,500405,SPLPETRO,SYMBOL,100,True,True,2026-06-08
INE937A01023,SPML Infra Limited,SPML INFRA LIMITED,SPMLINFRA,EQ,500402,SPMLINFRA,SYMBOL,100,True,True,2026-06-08
INE885H01029,Sportking India Limited,Sportking India Ltd.,SPORTKING,EQ,539221,SPORTKING,SYMBOL,100,True,True,2026-06-08
INE01NE01012,Shankar Lal Rampal Dye-Chem Limited,Shankar Lal Rampal Dye-Chem Li,SRD,EQ,542232,SRD,SYMBOL,100,True,True,2026-06-08
INE099F01013,Sreeleathers Limited,SREELEATHERS LTD.,SREEL,EQ,535601,SREEL,SYMBOL,100,True,True,2026-06-08
INE647A01010,SRF Limited,SRF LTD.,SRF,EQ,503806,SRF,SYMBOL,100,True,True,2026-06-08
INE559N01010,SRG Housing Finance Limited,SRG HOUSING FINANCE LTD.,SRGHFL,EQ,534680,SRGHFL,SYMBOL,100,True,True,2026-06-08
INE917H01012,Sree Rayalaseema Hi-Strength Hypo Limited,SREE RAYALASEEMA HI-STRENGTH H,SRHHYPOLTD,EQ,532842,SRHHYPOLTD,SYMBOL,100,True,True,2026-06-08
INE0R6Z01013,SRM Contractors Limited,SRM CONTRACTORS LIMITED,SRM,EQ,544158,SRM,SYMBOL,100,True,True,2026-06-08
INE19GK01015,Shree Ram Twistex Limited,SHREE RAM TWISTEX LIMITED,SRTL,EQ,544716,SRTL,SYMBOL,100,True,True,2026-06-08
INE0PQ101010,Saraswati Saree Depot Limited,SARASWATI SAREE DEPOT LIMITED,SSDL,EQ,544230,SSDL,SYMBOL,100,True,True,2026-06-08
INE802C01033,Steel Strips Wheels Limited,STEEL STRIPS WHEELS LTD.,SSWL,EQ,513262,SSWL,SYMBOL,100,True,True,2026-06-08
INE0RYC01010,Stallion India Fluorochemicals Limited,Stallion India Fluorochemicals,STALLION,EQ,544342,STALLION,SYMBOL,100,True,True,2026-06-08
INE01A001028,Stanley Lifestyles Limited,STANLEY LIFESTYLES LIMITED,STANLEY,EQ,544202,STANLEY,SYMBOL,100,True,True,2026-06-08
INE939A01011,Strides Pharma Science Limited,STRIDES PHARMA SCIENCE LIMITED,STAR,EQ,532531,STAR,SYMBOL,100,True,True,2026-06-08
INE460H01021,Star Cement Limited,Star Cement Limited,STARCEMENT,EQ,540575,STARCEMENT,SYMBOL,100,True,True,2026-06-08
INE575P01011,Star Health and Allied Insurance Company Limited,Star Health and Allied Insuran,STARHEALTH,EQ,543412,STARHEALTH,SYMBOL,100,True,True,2026-06-08
INE733A01018,Star Paper Mills Limited,STAR PAPER MILLS LTD.,STARPAPER,EQ,516022,STARPAPER,SYMBOL,100,True,True,2026-06-08
INE992I01013,Starteck Finance Limited,STARTECK FINANCE LIMITED,STARTECK,EQ,512381,STARTECK,SYMBOL,100,True,True,2026-06-08
INE655A01013,The State Trading Corporation of India Limited,STATE TRADING CORPORATION OF I,STCINDIA,EQ,512531,STCINDIA,SYMBOL,100,True,True,2026-06-08
INE124E01038,Steelcast Limited,STEELCAST LTD.,STEELCAS,EQ,513517,STEELCAS,SYMBOL,100,True,True,2026-06-08
,Steel City Securities Limited,,STEELCITY,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE503B01021,STEEL EXCHANGE INDIA LIMITED,STEEL EXCHANGE INDIA LTD.,STEELXIND,EQ,534748,STEELXIND,SYMBOL,100,True,True,2026-06-08
INE577L01016,Stel Holdings Limited,STEL HOLDINGS LIMITED,STEL,EQ,533316,STEL,SYMBOL,100,True,True,2026-06-08
INE334A01023,Sterling Tools Limited,STERLING TOOLS LTD.,STERTOOLS,EQ,530759,STERTOOLS,SYMBOL,100,True,True,2026-06-08
INE1VXE01018,STL Networks Limited,STL Networks Limited,STLNETWORK,BE,544395,STLNETWORK,SYMBOL,100,True,True,2026-06-08
INE089C01029,Sterlite Technologies Limited,STERLITE TECHNOLOGIES LTD.,STLTECH,BE,532374,STLTECH,SYMBOL,100,True,True,2026-06-08
INE00IN01015,Stove Kraft Limited,STOVE KRAFT LIMITED,STOVEKRAFT,EQ,543260,STOVEKRAFT,SYMBOL,100,True,True,2026-06-08
INE00Q601028,Studds Accessories Limited,Studds Accessories Limited,STUDDS,EQ,544599,STUDDS,SYMBOL,100,True,True,2026-06-08
INE04VU01023,Seshaasai Technologies Limited,Seshaasai Technologies Limited,STYL,EQ,544533,STYL,SYMBOL,100,True,True,2026-06-08
INE239C01020,Stylam Industries Limited,STYLAM INDUSTRIES LIMITED,STYLAMIND,EQ,526951,STYLAMIND,SYMBOL,100,True,True,2026-06-08
INE01FR01028,Baazar Style Retail Limited,Baazar Style Retail Limited,STYLEBAAZA,BE,544243,STYLEBAAZA,SYMBOL,100,True,True,2026-06-08
INE189B01011,Styrenix Performance Materials Limited,Styrenix Performance Materials,STYRENIX,EQ,506222,STYRENIX,SYMBOL,100,True,True,2026-06-08
INE754A01055,Subex Limited,SUBEX LTD.,SUBEXLTD,BE,532348,SUBEXLTD,SYMBOL,100,True,True,2026-06-08
INE287B01021,Subros Limited,SUBROS LTD.,SUBROS,EQ,517168,SUBROS,SYMBOL,100,True,True,2026-06-08
INE492A01029,Sudarshan Colorants India Limited,Sudarshan Colorants India Limi,SUDARCOLOR,EQ,506390,SUDARCOLOR,SYMBOL,100,True,True,2026-06-08
INE659A01023,Sudarshan Chemical Industries Limited,SUDARSHAN CHEMICAL INDUSTRIES,SUDARSCHEM,EQ,506655,SUDARSCHEM,SYMBOL,100,True,True,2026-06-08
INE0QPI01025,Sudeep Pharma Limited,Sudeep Pharma Limited,SUDEEPPHRM,EQ,544619,SUDEEPPHRM,SYMBOL,100,True,True,2026-06-08
INE450E01029,Sukhjit Starch & Chemicals Limited,SUKHJIT STARCH & CHEMICALS LTD,SUKHJITS,EQ,524542,SUKHJITS,SYMBOL,100,True,True,2026-06-08
INE142Q01026,Sula Vineyards Limited,Sula Vineyards Limited,SULA,EQ,543711,SULA,SYMBOL,100,True,True,2026-06-08
INE235C01036,Sumeet Industries Limited,SUMEET INDUSTRIES LTD.,SUMEETINDS,EQ,514211,SUMEETINDS,SYMBOL,100,True,True,2026-06-08
INE258G01013,Sumitomo Chemical India Limited,SUMITOMO CHEMICAL INDIA LIMITE,SUMICHEM,EQ,542920,SUMICHEM,SYMBOL,100,True,True,2026-06-08
,Sumit Woods Limited,,SUMIT,BE,,,UNMATCHED,0,True,False,2026-06-08
INE519C01017,Summit Securities Limited,SUMMIT SECURITIES LTD.,SUMMITSEC,EQ,533306,SUMMITSEC,SYMBOL,100,True,True,2026-06-08
INE0Q3R01026,Sundaram Clayton Limited,SUNDARAM-CLAYTON LIMITED,SUNCLAY,EQ,544066,SUNCLAY,SYMBOL,100,True,True,2026-06-08
INE108E01023,Sundaram Multi Pap Limited,SUNDARAM MULTI PAP LTD.,SUNDARAM,EQ,533166,SUNDARAM,SYMBOL,100,True,True,2026-06-08
INE660A01013,Sundaram Finance Limited,SUNDARAM FINANCE LTD.,SUNDARMFIN,EQ,590071,SUNDARMFIN,SYMBOL,100,True,True,2026-06-08
INE073D01013,Sundaram Brake Linings Limited,SUNDARAM BRAKE LININGS LTD.,SUNDRMBRAK,EQ,590072,SUNDRMBRAK,SYMBOL,100,True,True,2026-06-08
INE387A01021,Sundram Fasteners Limited,SUNDRAM FASTENERS LTD.,SUNDRMFAST,EQ,500403,SUNDRMFAST,SYMBOL,100,True,True,2026-06-08
INE209A01019,Sundrop Brands Limited,SUNDROP BRANDS LIMITED,SUNDROP,EQ,500215,SUNDROP,SYMBOL,100,True,True,2026-06-08
INE947A01014,Sunflag Iron And Steel Company Limited,SUNFLAG IRON & STEEL CO.LTD.,SUNFLAG,EQ,500404,SUNFLAG,SYMBOL,100,True,True,2026-06-08
INE044A01036,Sun Pharmaceutical Industries Limited,SUN PHARMACEUTICAL INDUSTRIES,SUNPHARMA,EQ,524715,SUNPHARMA,SYMBOL,100,True,True,2026-06-08
INE805D01034,Sunteck Realty Limited,SUNTECK REALTY LTD.,SUNTECK,EQ,512179,SUNTECK,SYMBOL,100,True,True,2026-06-08
INE424H01027,Sun TV Network Limited,SUN TV NETWORK LTD.,SUNTV,EQ,532733,SUNTV,SYMBOL,100,True,True,2026-06-08
INE712B01010,Superhouse Limited,SUPERHOUSE LTD.,SUPERHOUSE,EQ,523283,SUPERHOUSE,SYMBOL,100,True,True,2026-06-08
INE662A01027,Super Spinning Mills Limited,SUPER SPINNING MILLS LTD.,SUPERSPIN,EQ,521180,SUPERSPIN,SYMBOL,100,True,True,2026-06-08
INE399C01030,Suprajit Engineering Limited,SUPRAJIT ENGINEERING LTD.,SUPRAJIT,EQ,532509,SUPRAJIT,SYMBOL,100,True,True,2026-06-08
INE822E01011,Supreme Holdings & Hospitality (India) Limited,SUPREME HOLDINGS & HOSPITALITY,SUPREME,EQ,530677,SUPREME,SYMBOL,100,True,True,2026-06-08
,Supreme Engineering Limited,,SUPREMEENG,BZ,,,UNMATCHED,0,True,False,2026-06-08
INE195A01028,Supreme Industries Limited,SUPREME INDUSTRIES LTD.,SUPREMEIND,EQ,509930,SUPREMEIND,SYMBOL,100,True,True,2026-06-08
INE550H01011,Supreme Infrastructure India Limited,SUPREME INFRASTRUCTURE INDIA L,SUPREMEINF,EQ,532904,SUPREMEINF,SYMBOL,100,True,True,2026-06-08
INE07RO01027,Supriya Lifescience Limited,Supriya Lifescience Limited,SUPRIYA,EQ,543434,SUPRIYA,SYMBOL,100,True,True,2026-06-08
INE843S01025,Suraj Estate Developers Limited,Suraj Estate Developers Limite,SURAJEST,EQ,544054,SURAJEST,SYMBOL,100,True,True,2026-06-08
INE713C01016,Suraj Limited,SURAJ LTD.,SURAJLTD,EQ,531638,SURAJLTD,SYMBOL,100,True,True,2026-06-08
INE877V01027,Suraksha Diagnostic Limited,SURAKSHA DIAGNOSTIC LIMITED,SURAKSHA,EQ,544293,SURAKSHA,SYMBOL,100,True,True,2026-06-08
INE272L01022,Surana Solar Limited,SURANA SOLAR LTD.,SURANASOL,EQ,533298,SURANASOL,SYMBOL,100,True,True,2026-06-08
INE130B01031,Surana Telecom and Power Limited,SURANA TELECOM AND POWER LIMIT,SURANAT&P,EQ,517530,SURANAT&P,SYMBOL,100,True,True,2026-06-08
INE132C01027,Suryalata Spinning Mills Limited,SURYALATA SPINNING MILLS LTD.,SURYALA,EQ,514138,SURYALA,SYMBOL,100,True,True,2026-06-08
,Suryalakshmi Cotton Mills Limited,,SURYALAXMI,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE335A01020,Surya Roshni Limited,SURYA ROSHNI LTD.,SURYAROSNI,EQ,500336,SURYAROSNI,SYMBOL,100,True,True,2026-06-08
INE428Q01011,Suryoday Small Finance Bank Limited,Suryoday Small Finance Bank Li,SURYODAY,EQ,543279,SURYODAY,SYMBOL,100,True,True,2026-06-08
INE645H01027,Sutlej Textiles and Industries Limited,SUTLEJ TEXTILES & INDUSTRIES L,SUTLEJTEX,EQ,532782,SUTLEJTEX,SYMBOL,100,True,True,2026-06-08
INE495B01038,Suven Life Sciences Limited,SUVEN LIFE SCIENCES LTD.,SUVEN,EQ,530239,SUVEN,SYMBOL,100,True,True,2026-06-08
INE018401013,Suvidhaa Infoserve Limited,Suvidhaa Infoserve Limited,SUVIDHAA,EQ,543281,SUVIDHAA,SYMBOL,100,True,True,2026-06-08
INE442P01014,Suyog Telematics Limited,SUYOG TELEMATICS LTD,SUYOG,EQ,537259,SUYOG,SYMBOL,100,True,True,2026-06-08
INE040H01021,Suzlon Energy Limited,SUZLON ENERGY LTD.,SUZLON,EQ,532667,SUZLON,SYMBOL,100,True,True,2026-06-08
,Shree Vasu Logistics Limited,,SVLL,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE308E01029,SVP GLOBAL TEXTILES LIMITED,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,BE,505590,SVPGLOB,SYMBOL,100,True,True,2026-06-08
INE665A01038,SWAN CORP LIMITED,Swan Corp Limited,SWANCORP,EQ,503310,SWANCORP,SYMBOL,100,True,True,2026-06-08
INE542F01020,Swan Defence and Heavy Industries Limited,SWAN DEFENCE AND HEAVY INDUSTR,SWANDEF,BE,533107,SWANDEF,SYMBOL,100,True,True,2026-06-08
INE277A01016,Swaraj Engines Limited,SWARAJ ENGINES LTD.,SWARAJENG,EQ,500407,SWARAJENG,SYMBOL,100,True,True,2026-06-08
INE409B01013,Swelect Energy Systems Limited,SWELECT ENERGY SYSTEMS LIMITED,SWELECTES,EQ,532051,SWELECTES,SYMBOL,100,True,True,2026-06-08
INE00H001014,Swiggy Limited,SWIGGY LIMITED,SWIGGY,EQ,544285,SWIGGY,SYMBOL,100,True,True,2026-06-08
INE00M201021,Sterling and Wilson Renewable Energy Limited,STERLING AND WILSON RENEWABLE,SWSOLAR,EQ,542760,SWSOLAR,SYMBOL,100,True,True,2026-06-08
INE225D01027,Symphony Limited,SYMPHONY LIMITED,SYMPHONY,EQ,517385,SYMPHONY,SYMBOL,100,True,True,2026-06-08
INE312C01025,Syncom Formulations (India) Limited,SYNCOM FORMULATIONS (INDIA) LT,SYNCOMF,EQ,524470,SYNCOMF,SYMBOL,100,True,True,2026-06-08
INE398R01022,Syngene International Limited,Syngene International Limited,SYNGENE,EQ,539268,SYNGENE,SYMBOL,100,True,True,2026-06-08
INE0DYJ01015,Syrma SGS Technology Limited,Syrma SGS Technology Limited,SYRMA,EQ,543573,SYRMA,SYMBOL,100,True,True,2026-06-08
INE356B01024,Systematix Corporate Services Limited,SYSTEMATIX CORPORATE SERVICES,SYSTMTXC,EQ,526506,SYSTMTXC,SYMBOL,100,True,True,2026-06-08
INE524T01011,Taal Tech Limited,TAAL TECH LIMITED,TAALTECH,EQ,539956,TAALTECH,SYMBOL,100,True,True,2026-06-08
INE123C01018,Tainwala Chemical and Plastic (I) Limited,TAINWALA CHEMICALS & PLASTICS,TAINWALCHM,EQ,507785,TAINWALCHM,SYMBOL,100,True,True,2026-06-08
INE586B01026,Taj GVK Hotels & Resorts Limited,TAJGVK HOTELS & RESORTS LTD.,TAJGVK,EQ,532390,TAJGVK,SYMBOL,100,True,True,2026-06-08
INE142I01023,Take Solutions Limited,TAKE SOLUTIONS LTD.,TAKE,BE,532890,TAKE,SYMBOL,100,True,True,2026-06-08
INE187D01029,Talbros Automotive Components Limited,TALBROS AUTOMOTIVE COMPONENTS,TALBROAUTO,EQ,505160,TALBROAUTO,SYMBOL,100,True,True,2026-06-08
INE864J01012,Tamboli Industries Limited,TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN,EQ,533170,TAMBOLIIN,SYMBOL,100,True,True,2026-06-08
INE483C01032,Tanla Platforms Limited,TANLA PLATFORMS LIMITED,TANLA,EQ,532790,TANLA,SYMBOL,100,True,True,2026-06-08
,Tara Chand InfraLogistic Solutions Limited,,TARACHAND,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE747K01017,Tarapur Transformers Limited,TARAPUR TRANSFORMERS LTD,TARAPUR,EQ,533203,TARAPUR,SYMBOL,100,True,True,2026-06-08
INE0EK901012,TARC Limited,TARC LIMITED,TARC,EQ,543249,TARC,SYMBOL,100,True,True,2026-06-08
INE763I01026,Transformers And Rectifiers (India) Limited,TRANSFORMERS AND RECTIFIERS (I,TARIL,EQ,532928,TARIL,SYMBOL,100,True,True,2026-06-08
INE924H01018,Tarmat Limited,TARMAT LTD.,TARMAT,EQ,532869,TARMAT,SYMBOL,100,True,True,2026-06-08
INE144Z01023,Tarsons Products Limited,Tarsons Products Limited,TARSONS,EQ,543399,TARSONS,SYMBOL,100,True,True,2026-06-08
INE488B01017,Tasty Bite Eatables Limited,TASTY BITE EATABLES LTD.,TASTYBITE,EQ,519091,TASTYBITE,SYMBOL,100,True,True,2026-06-08
INE976I01016,Tata Capital Limited,Tata Capital Limited,TATACAP,EQ,544574,TATACAP,SYMBOL,100,True,True,2026-06-08
INE092A01019,Tata Chemicals Limited,TATA CHEMICALS LTD.,TATACHEM,EQ,500770,TATACHEM,SYMBOL,100,True,True,2026-06-08
INE151A01013,Tata Communications Limited,TATA COMMUNICATIONS LTD.,TATACOMM,EQ,500483,TATACOMM,SYMBOL,100,True,True,2026-06-08
INE192A01025,TATA CONSUMER PRODUCTS LIMITED,TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,EQ,500800,TATACONSUM,SYMBOL,100,True,True,2026-06-08
INE670A01012,Tata Elxsi Limited,TATA ELXSI LTD.,TATAELXSI,EQ,500408,TATAELXSI,SYMBOL,100,True,True,2026-06-08
