"ISIN","COMPANY_NAME","FACE_VALUE","NSE_SYMBOL","NSE_SERIES","NSE_LISTING_DATE","NSE_DATA_SOURCE","BSE_SYMBOL","BSE_CODE","SctySrs","BSE_LISTING_DATE","BSE_DATA_SOURCE","LISTED_NSE","LISTED_BSE","LAST_UPDATED"
"INE550H01011","SUPREME INFRASTRUCTURE INDIA L","10","SUPREMEINF","EQ","18-10-2007","","SUPREMEINF","532904","B","","","True","True","09-06-2026"
"INE663A01033","SUPREME PETROCHEM LTD.","2","SPLPETRO","EQ","24-05-2022","","SPLPETRO","500405","A","","","True","True","09-06-2026"
"INE07RO01027","Supriya Lifescience Limited","2","SUPRIYA","EQ","28-12-2021","","SUPRIYA","543434","A","","","True","True","09-06-2026"
"INE843S01025","Suraj Estate Developers Limite","5","SURAJEST","EQ","26-12-2023","","SURAJEST","544054","B","","","True","True","09-06-2026"
"IN9170U01035","Suraj Industries Limited.","","","","","","SURAJINDPP","890226","X","","","False","True","09-06-2026"
"INE170U01011","SURAJ INDUSTRIES LTD.","","","","","","SURJIND","526211","X","","","False","True","09-06-2026"
"INE713C01016","SURAJ LTD.","10","SURAJLTD","EQ","29-08-2024","","SURAJLTD","531638","B","","","True","True","09-06-2026"
"INE069E01019","SURAJ PRODUCTS LTD.","","","","","","SURAJ","518075","Z","","","False","True","09-06-2026"
"INE877V01027","SURAKSHA DIAGNOSTIC LIMITED","2","SURAKSHA","EQ","06-12-2024","","SURAKSHA","544293","B","","","True","True","09-06-2026"
"INE272L01022","SURANA SOLAR LTD.","5","SURANASOL","EQ","07-01-2011","","SURANASOL","533298","B","","","True","True","09-06-2026"
"INE130B01031","SURANA TELECOM AND POWER LIMIT","1","SURANAT&P","EQ","22-05-2002","","SURANAT&P","517530","B","","","True","True","09-06-2026"
"INE936A01025","Surat Trade and Mercantile Lim","","","","","","SURATRAML","530185","X","","","False","True","09-06-2026"
"INE05ST01028","SURATWWALA BUSINESS GROUP LIMI","1","SBGLP","EQ","10-02-2023","","SBGLP","543218","B","","","True","True","09-06-2026"
"INE899E01019","SURBHI INDUSTRIES LTD.","","","","","","SURBHIN","514260","XT","","","False","True","09-06-2026"
"INE822Q01015","Survottam Finvest Ltd.","","","","","","SARVOTTAM","539124","X","","","False","True","09-06-2026"
"INE335A01020","SURYA ROSHNI LTD.","5","SURYAROSNI","EQ","10-05-1995","","SURYAROSNI","500336","A","","","True","True","09-06-2026"
"INE360J01011","SURYAAMBA SPINNING MILLS LTD.","","","","","","SURYAAMBA","533101","X","","","False","True","09-06-2026"
"INE132C01027","SURYALATA SPINNING MILLS LTD.","10","SURYALA","EQ","20-04-2026","","SURYALA","514138","B","","","True","True","09-06-2026"
"INE565E01016","SURYO FOODS & INDUSTRIES LTD.","","","","","","SURFI","519604","X","","","False","True","09-06-2026"
"INE428Q01011","Suryoday Small Finance Bank Li","10","SURYODAY","EQ","26-03-2021","","SURYODAY","543279","B","","","True","True","09-06-2026"
"INE645H01027","SUTLEJ TEXTILES & INDUSTRIES L","1","SUTLEJTEX","EQ","14-12-2006","","SUTLEJTEX","532782","B","","","True","True","09-06-2026"
"INE495B01038","SUVEN LIFE SCIENCES LTD.","1","SUVEN","EQ","23-10-2003","","SUVEN","530239","B","","","True","True","09-06-2026"
"INE018401013","Suvidhaa Infoserve Limited","1","SUVIDHAA","EQ","31-03-2021","","SUVIDHAA","543281","B","","","True","True","09-06-2026"
"INE07GA01011","Suyog Gurbaxani Funicular Rope","","","","","","SGFRL","543391","M","","","False","True","09-06-2026"
"INE442P01014","SUYOG TELEMATICS LTD","10","SUYOG","EQ","20-08-2024","","SUYOG","537259","B","","","True","True","09-06-2026"
"INE040H01021","SUZLON ENERGY LTD.","2","SUZLON","EQ","19-10-2005","","SUZLON","532667","A","","","True","True","09-06-2026"
"INE119B01018","SVAM SOFTWARE LTD.","","","","","","SVAMSOF","523722","XT","","","False","True","09-06-2026"
"INE406N01014","SVARAJ TRADING & AGENCIES LTD.","","","","","","ZSVARAJT","503624","X","","","False","True","09-06-2026"
"INE038B01010","SVC INDUSTRIES LIMITED","","","","","","SVCIND","524488","X","","","False","True","09-06-2026"
"INE308E01029","SVP GLOBAL TEXTILES LIMITED","1","SVPGLOB","BE","14-07-2021","","SVPGLOB","505590","T","","","True","True","09-06-2026"
"INE0MID01012","SVS VENTURES LIMITED","","","","","","SVS","543745","M","","","False","True","09-06-2026"
"INE716M01034","SWADESHI INDUSTRIES LEASING CO","","","","","","SWADEIN","506863","XT","","","False","True","09-06-2026"
"INE243N01029","SWADESHI POLYTEX LTD.","","","","","","SWADPOL","503816","X","","","False","True","09-06-2026"
"INE0P4R01017","Swadha Nature Limited","","","","","","SWADHATURE","531039","XT","","","False","True","09-06-2026"
"INE665A01038","Swan Corp Limited","1","SWANCORP","EQ","29-05-2012","","SWANCORP","503310","A","","","True","True","09-06-2026"
"INE542F01020","SWAN DEFENCE AND HEAVY INDUSTR","10","SWANDEF","BE","20-01-2025","","SWANDEF","533107","T","","","True","True","09-06-2026"
"INE277A01016","SWARAJ ENGINES LTD.","10","SWARAJENG","EQ","06-12-1995","","SWARAJENG","500407","B","","","True","True","09-06-2026"
"INE595G01018","SWARNA SECURITIES LTD.","","","","","","SWRNASE","531003","X","","","False","True","09-06-2026"
"INE967A01012","SWARNSARITA JEWELS INDIA LIMIT","","","","","","SWARNSAR","526365","X","","","False","True","09-06-2026"
"INE0RDR01012","Swashthik Plascon Limited","","","","","","SPL","544035","M","","","False","True","09-06-2026"
"INE0TIR01017","Swasth Foodtech India Limited","","","","","","SWASTH","544368","M","","","False","True","09-06-2026"
"INE895A01023","SWASTI VINAYAKA ART AND HERITA","","","","","","SVARTCORP","512257","X","","","False","True","09-06-2026"
"INE804A01025","SWASTI VINAYAKA SYNTHETICS LTD","","","","","","SWASTIVI","510245","X","","","False","True","09-06-2026"
"INE0PTF01017","Swastika Castal Limited","","","","","","SWASTIKAAL","544452","M","","","False","True","09-06-2026"
"INE691C01022","SWASTIKA INVESTMART LTD.","","","","","","SWASTIKA","530585","X","","","False","True","09-06-2026"
"INE210F01016","Swati Projects Limited","","","","","","SWATIPRO","543914","X","","","False","True","09-06-2026"
"INE409B01013","SWELECT ENERGY SYSTEMS LIMITED","10","SWELECTES","EQ","09-05-2006","","SWELECTES","532051","B","","","True","True","09-06-2026"
"INE00H001014","SWIGGY LIMITED","1","SWIGGY","EQ","13-11-2024","","SWIGGY","544285","A","","","True","True","09-06-2026"
"INE010C01025","SWISS MILITARY CONSUMER GOODS","","","","","","SWISSMLTRY","523558","X","","","False","True","09-06-2026"
"INE311D01017","SWITCHING TECHNOLOGIES GUNTHER","","","","","","SWITCHTE","517201","X","","","False","True","09-06-2026"
"INE295B01016","SWOJAS FOODS LIMITED","","","","","","SWOJAS","530217","X","","","False","True","09-06-2026"
"INE080D01042","SYBLY INDUSTRIES LTD.","","","","","","SYBLY","531499","Z","","","False","True","09-06-2026"
"INE706F01021","Sylph Industries Limited","","","","","","SYLPH","511447","XT","","","False","True","09-06-2026"
"INE653R01012","Symbiox Investment & Trading C","","","","","","SYMBIOX","539278","X","","","False","True","09-06-2026"
"INE225D01027","SYMPHONY LIMITED","2","SYMPHONY","EQ","15-06-2011","","SYMPHONY","517385","B","","","True","True","09-06-2026"
"INE312C01025","SYNCOM FORMULATIONS (INDIA) LT","1","SYNCOMF","EQ","18-11-2022","","SYNCOMF","524470","B","","","True","True","09-06-2026"
"INE00QT01015","Synergy Green Industries Limit","10","SGIL","EQ","28-07-2021","","SGIL","541929","B","","","True","True","09-06-2026"
"INE398R01022","Syngene International Limited","10","SYNGENE","EQ","11-08-2015","","SYNGENE","539268","A","","","True","True","09-06-2026"
"INE0DYJ01015","Syrma SGS Technology Limited","10","SYRMA","EQ","26-08-2022","","SYRMA","543573","A","","","True","True","09-06-2026"
"INE121D01036","SYSCHEM (INDIA) LTD.","","","","","","SYSCHEM","531173","X","","","False","True","09-06-2026"
"INE1KLZ01011","SYSTEMATIC INDUSTRIES LIMITED","","","","","","SYSTEMATIC","544541","MT","","","False","True","09-06-2026"
"INE356B01024","SYSTEMATIX CORPORATE SERVICES","1","SYSTMTXC","EQ","06-10-2025","","SYSTMTXC","526506","B","","","True","True","09-06-2026"
"INE811B01010","T & I GLOBAL LTD.","","","","","","TIGLOB","522294","X","","","False","True","09-06-2026"
"INE419M01027","T D POWER SYSTEMS LTD.","2","TDPOWERSYS","EQ","08-09-2011","","TDPOWERSYS","533553","A","","","True","True","09-06-2026"
"INE592B01024","T T LTD.","1","TTL","EQ","22-02-2007","","TTL","514142","B","","","True","True","09-06-2026"
"INE541C01037","T.SPIRITUAL WORLD LTD.","","","","","","TSPIRITUAL","532444","XT","","","False","True","09-06-2026"
"INE524T01011","TAAL TECH LIMITED","10","TAALTECH","EQ","20-04-2026","","TAALTECH","539956","B","","","True","True","09-06-2026"
"INE385D01029","TAHMAR ENTERPRISES LIMITED","","","","","","TAHMARENT","516032","X","","","False","True","09-06-2026"
"INE123C01018","TAINWALA CHEMICALS & PLASTICS","10","TAINWALCHM","EQ","27-07-1995","","TAINWALCHM","507785","B","","","True","True","09-06-2026"
"INE586B01026","TAJGVK HOTELS & RESORTS LTD.","2","TAJGVK","EQ","20-12-2000","","TAJGVK","532390","B","","","True","True","09-06-2026"
"INE142I01023","TAKE SOLUTIONS LTD.","1","TAKE","BE","27-08-2007","","TAKE","532890","T","","","True","True","09-06-2026"
"INE14OX01013","TAKYON NETWORKS LIMITED","","","","","","TAKYON","544471","M","","","False","True","09-06-2026"
"INE187D01029","TALBROS AUTOMOTIVE COMPONENTS","2","TALBROAUTO","EQ","29-09-2006","","TALBROAUTO","505160","B","","","True","True","09-06-2026"
"INE717E01013","TALBROS ENGINEERING LIMITED","","","","","","TALBROSENG","538987","X","","","False","True","09-06-2026"
"INE864J01012","TAMBOLI INDUSTRIES LIMITED","10","TAMBOLIIN","EQ","20-04-2026","","TAMBOLIIN","533170","B","","","True","True","09-06-2026"
"INE107A01015","TAMIL NADU NEWSPRINT & PAPERS","10","TNPL","EQ","14-02-1996","","TNPL","531426","B","","","True","True","09-06-2026"
"INE668A01016","Tamilnad Mercantile Bank Limit","10","TMB","EQ","15-09-2022","","TMB","543596","A","","","True","True","09-06-2026"
"INE148A01019","TAMILNADU PETROPRODUCTS LTD.","10","TNPETRO","EQ","27-10-1999","","TNPETRO","500777","B","","","True","True","09-06-2026"
"INE176E01012","TAMILNADU STEEL TUBES LTD.","","","","","","TNSTLTU","513540","P","","","False","True","09-06-2026"
"INE141D01018","TAMILNADU TELECOMMUNICATIONS L","10","TNTELE","EQ","04-02-2003","","TNTELE","523419","B","","","True","True","09-06-2026"
"INE896J01014","TANDHAN INDUSTRIES LIMITED","","","","","","TANDHANIN","512062","XT","","","False","True","09-06-2026"
"INE692C01020","TANEJA AEROSPACE & AVIATION LT","","","","","","TANAA","522229","X","","","False","True","09-06-2026"
"INE639B01023","TANFAC INDUSTRIES LTD.","","","","","","TANFACIND","506854","B","","","False","True","09-06-2026"
"INE483C01032","TANLA PLATFORMS LIMITED","1","TANLA","EQ","05-01-2007","","TANLA","532790","A","","","True","True","09-06-2026"
"INE906C01016","TARAI FOODS LTD.","","","","","","TARAI","519285","Z","","","False","True","09-06-2026"
"INE747K01017","TARAPUR TRANSFORMERS LTD","10","TARAPUR","EQ","18-05-2010","","TARAPUR","533203","B","","","True","True","09-06-2026"
"INE0EK901012","TARC LIMITED","2","TARC","EQ","18-12-2020","","TARC","543249","B","","","True","True","09-06-2026"
"INE849M01017","TARINI INTERNATIONAL LTD","","","","","","TARINI","538496","M","","","False","True","09-06-2026"
"INE924H01018","TARMAT LTD.","10","TARMAT","EQ","09-07-2007","","TARMAT","532869","B","","","True","True","09-06-2026"
"INE144Z01023","Tarsons Products Limited","2","TARSONS","EQ","26-11-2021","","TARSONS","543399","B","","","True","True","09-06-2026"
"INE488B01017","TASTY BITE EATABLES LTD.","10","TASTYBITE","EQ","23-03-2017","","TASTYBITE","519091","B","","","True","True","09-06-2026"
"INE773Y01014","Tasty Dairy Specialities Limit","","","","","","TDSL","540955","XT","","","False","True","09-06-2026"
"INE976I01016","Tata Capital Limited","10","TATACAP","EQ","13-10-2025","","TATACAP","544574","A","","","True","True","09-06-2026"
"INE092A01019","TATA CHEMICALS LTD.","10","TATACHEM","EQ","01-04-1999","","TATACHEM","500770","A","","","True","True","09-06-2026"
"INE151A01013","TATA COMMUNICATIONS LTD.","10","TATACOMM","EQ","12-04-1995","","TATACOMM","500483","A","","","True","True","09-06-2026"
"INE467B01029","TATA CONSULTANCY SERVICES LTD.","1","TCS","EQ","25-08-2004","","TCS","532540","A","","","True","True","09-06-2026"
"INE192A01025","TATA CONSUMER PRODUCTS LIMITED","1","TATACONSUM","EQ","18-11-1998","","TATACONSUM","500800","A","","","True","True","09-06-2026"
"INE670A01012","TATA ELXSI LTD.","10","TATAELXSI","EQ","17-09-2003","","TATAELXSI","500408","A","","","True","True","09-06-2026"
"INE672A01026","TATA INVESTMENT CORPORATION LT","1","TATAINVEST","EQ","24-06-1998","","TATAINVEST","501301","A","","","True","True","09-06-2026"
"INE1TAE01010","Tata Motors Limited","2","TMCV","EQ","12-11-2025","","TMCV","544569","B","","","True","True","09-06-2026"
"INE155A01022","TATA MOTORS PASSENGER VEHICLES","2","TMPV","EQ","22-07-1998","","TMPV","500570","A","","","True","True","09-06-2026"
"INE245A01021","TATA POWER CO.LTD.","1","TATAPOWER","EQ","03-04-1996","","TATAPOWER","500400","A","","","True","True","09-06-2026"
"INE081A01020","TATA STEEL LTD.","1","TATASTEEL","EQ","18-11-1998","","TATASTEEL","500470","A","","","True","True","09-06-2026"
"INE142M01025","Tata Technologies Limited","2","TATATECH","EQ","30-11-2023","","TATATECH","544028","A","","","True","True","09-06-2026"
"INE517B01013","TATA TELESERVICES (MAHARASHTRA","10","TTML","EQ","20-10-2000","","TTML","532371","A","","","True","True","09-06-2026"
"INE083G01031","TATIA GLOBAL VENNTURE LTD.","","","","","","TATIAGLOB","521228","X","","","False","True","09-06-2026"
"INE0GK401011","Tatva Chintan Pharma Chem Limi","10","TATVA","EQ","29-07-2021","","TATVA","543321","B","","","True","True","09-06-2026"
"INE459Z01017","Taylormade Renewables Limited","","","","","","TRL","541228","B","","","False","True","09-06-2026"
"INE673O01025","TBO TEK LIMITED","1","TBOTEK","EQ","15-05-2024","","TBOTEK","544174","A","","","True","True","09-06-2026"
"INE887D01016","TCC CONCEPT LIMITED","10","TCC","EQ","25-02-2026","","TCC","512038","B","","","True","True","09-06-2026"
"INE389D01013","TCFC FINANCE LTD.","","","","","","TCFCFINQ","532284","X","","","False","True","09-06-2026"
"INE586V01016","TCI Express Limited","2","TCIEXP","EQ","15-12-2016","","TCIEXP","540212","B","","","True","True","09-06-2026"
"INE911B01018","TCI FINANCE LTD.","10","TCIFINANCE","EQ","21-05-1997","","TCIFINANCE","501242","B","","","True","True","09-06-2026"
"INE920B01019","TCI INDUSTRIES LTD.","","","","","","TCIIND","532262","X","","","False","True","09-06-2026"
"INE034F01010","TCM LTD.","","","","","","TCMLMTD","524156","X","","","False","True","09-06-2026"
"INE822C01015","TCPL PACKAGING LTD.","10","TCPLPACK","EQ","17-10-2017","","TCPLPACK","523301","B","","","True","True","09-06-2026"
"INE289C01025","TEAM INDIA GUARANTY LIMITED","10","TEAMGTY","EQ","11-06-2002","","TEAMGTY","511559","B","","","True","True","09-06-2026"
"INE601A01017","TEAM24 CONSUMER PRODUCTS LIMIT","","","","","","TEAM24","500458","X","","","False","True","09-06-2026"
"INE985S01024","TeamLease Services Limited","10","TEAMLEASE","EQ","12-02-2016","","TEAMLEASE","539658","B","","","True","True","09-06-2026"
"INE065J01024","Teamo Productions HQ Limited","1","TPHQ","EQ","30-01-2009","","TPHQ","533048","B","","","True","True","09-06-2026"
"INE669C01036","TECH MAHINDRA LTD.","5","TECHM","EQ","28-08-2006","","TECHM","532755","A","","","True","True","09-06-2026"
"INE285K01026","Techno Electric & Engineering","2","TECHNOE","EQ","04-12-2018","","TECHNOE","542141","A","","","True","True","09-06-2026"
"INE545H01011","TECHNOCRAFT INDUSTRIES (INDIA)","10","TIIL","EQ","12-02-2007","","TIIL","532804","B","","","True","True","09-06-2026"
"INE314H01012","TechNVision Ventures Limited","10","TECHNVISN","EQ","20-04-2026","","TECHNVISN","501421","B","","","True","True","09-06-2026"
"INE014B01011","TECIL CHEMICALS & HYDRO POWER","10","TECILCHEM","EQ","06-12-1995","","TECILCHEM","506680","B","","","True","True","09-06-2026"
"INE757D01011","TEESTA AGRO INDUSTRIES LTD.","","","","","","TEEAI","524204","X","","","False","True","09-06-2026"
"INE011K01018","Tega Industries Limited","10","TEGA","EQ","13-12-2021","","TEGA","543413","A","","","True","True","09-06-2026"
"INE010J01012","Tejas Networks Limited","10","TEJASNET","EQ","27-06-2017","","TEJASNET","540595","A","","","True","True","09-06-2026"
"INE173E01019","TEJASSVI AAHARAM LIMITED","","","","","","TEJASSVI","531628","XT","","","False","True","09-06-2026"
"INE030T01027","Tejnaksh Healthcare Limited","","","","","","TEJNAKSH","539428","X","","","False","True","09-06-2026"
"INE381G01013","TELECANOR GLOBAL LTD.","","","","","","TELECANOR","530595","X","","","False","True","09-06-2026"
"INE0SRP01014","TELGE PROJECTS LIMITED","","","","","","TELGE","544544","M","","","False","True","09-06-2026"
"INE778I01024","TELOGICA LIMITED","","","","","","TELOGICA","532975","XT","","","False","True","09-06-2026"
"INE19RI01016","Tenneco Clean Air India Limite","10","TENNIND","EQ","19-11-2025","","TENNIND","544612","B","","","True","True","09-06-2026"
"INE482B01010","TERA SOFTWARE LTD.","10","TERASOFT","EQ","29-12-2016","","TERASOFT","533982","B","","","True","True","09-06-2026"
"INE390D01011","TERAI TEA CO.LTD.","","","","","","TERAI","530533","X","","","False","True","09-06-2026"
"INE594V01028","TEXEL INDUSTRIES LTD.","","","","","","TEXELIN","526638","X","","","False","True","09-06-2026"
"INE435C01024","TEXMACO INFRASTRUCTURE & HOLDI","1","TEXINFRA","EQ","09-09-2004","","TEXINFRA","505400","B","","","True","True","09-06-2026"
"INE621L01012","TEXMACO RAIL & ENGINEERING LTD","1","TEXRAIL","EQ","03-03-2011","","TEXRAIL","533326","A","","","True","True","09-06-2026"
"INE141K01013","TEXMO PIPES & PRODUCTS LTD.","10","TEXMOPIPES","EQ","10-03-2010","","TEXMOPIPES","533164","B","","","True","True","09-06-2026"
"INE797H01018","TGB BANQUETS AND HOTELS LTD.","10","TGBHOTELS","EQ","17-05-2007","","TGBHOTELS","532845","B","","","True","True","09-06-2026"
"INE0SMU01015","TGIF AGRIBUSINESS LIMITED","","","","","","TGIF","544175","M","","","False","True","09-06-2026"
"INE284B01028","TGV SRAAC Limited","","","","","","TGVSL","507753","B","","","False","True","09-06-2026"
"INE077P01034","THACKER & CO.LTD.","1","THACKER","BE","20-04-2026","","THACKER","509945","T","","","True","True","09-06-2026"
"INE403F01017","THAKKERS DEVELOPERS LTD.","10","THAKDEV","EQ","20-04-2026","","THAKDEV","526654","B","","","True","True","09-06-2026"
"INE04VT01017","THAKKERS GROUP LIMITED","","","","","","THAKKERS","507530","X","","","False","True","09-06-2026"
"INE190F01028","THAKRAL SERVICES (INDIA) LTD.","","","","","","THAKRAL","509015","X","","","False","True","09-06-2026"
