ISIN,SYMBOL,COMPANY_NAME_NSE,COMPANY_NAME_SCREENER,MATCH_SCORE,MATCH_STATUS,LAST_UPDATED
,SWIGGY,Swiggy Limited,Swiggy,100.0,EXACT,2026-06-07
,SWSOLAR,Sterling and Wilson Renewable Energy Limited,Sterling & Wils.,53.06,UNMATCHED,2026-06-07
,SYMPHONY,Symphony Limited,Symphony,100.0,EXACT,2026-06-07
,SYNCOMF,Syncom Formulations (India) Limited,Syncom Formul.,68.42,UNMATCHED,2026-06-07
,SYNGENE,Syngene International Limited,KEC International,78.95,REVIEW,2026-06-07
,SYRMA,Syrma SGS Technology Limited,Syrma SGS Tech.,82.35,REVIEW,2026-06-07
,SYSTMTXC,Systematix Corporate Services Limited,Systematix Sec.,71.79,UNMATCHED,2026-06-07
,TAALTECH,Taal Tech Limited,TAAL Tech,100.0,EXACT,2026-06-07
,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,Khaitan Chemical,59.57,UNMATCHED,2026-06-07
,TAJGVK,Taj GVK Hotels & Resorts Limited,Robust Hotels,62.86,UNMATCHED,2026-06-07
,TAKE,Take Solutions Limited,Take Solutions,100.0,EXACT,2026-06-07
,TALBROAUTO,Talbros Automotive Components Limited,SAL Automotive,65.12,UNMATCHED,2026-06-07
,TAMBOLIIN,Tamboli Industries Limited,Tamboli Industri,94.12,HIGH_CONFIDENCE,2026-06-07
,TANLA,Tanla Platforms Limited,Tanla Platforms,100.0,EXACT,2026-06-07
,TARACHAND,Tara Chand InfraLogistic Solutions Limited,Tara Chand Infra,64.0,UNMATCHED,2026-06-07
,TARAPUR,Tarapur Transformers Limited,Tarapur Trans,78.79,REVIEW,2026-06-07
,TARC,TARC Limited,TARC Ltd,100.0,EXACT,2026-06-07
,TARIL,Transformers And Rectifiers (India) Limited,Accord Transformer,58.82,UNMATCHED,2026-06-07
,TARMAT,Tarmat Limited,Tarmat,100.0,EXACT,2026-06-07
,TARSONS,Tarsons Products Limited,Tarsons Products,100.0,EXACT,2026-06-07
,TASTYBITE,Tasty Bite Eatables Limited,Tasty Bite Eat.,84.85,REVIEW,2026-06-07
,TATACAP,Tata Capital Limited,Tata Capital,100.0,EXACT,2026-06-07
,TATACHEM,Tata Chemicals Limited,Tata Chemicals,100.0,EXACT,2026-06-07
,TATACOMM,Tata Communications Limited,Tata Chemicals,66.67,UNMATCHED,2026-06-07
,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,Tata Consumer,74.29,UNMATCHED,2026-06-07
,TATAELXSI,Tata Elxsi Limited,Tata Elxsi,100.0,EXACT,2026-06-07
,TATAINVEST,Tata Investment Corporation Limited,Tsf Investments,80.0,REVIEW,2026-06-07
,TATAPOWER,Tata Power Company Limited,Tata Power Co.,86.96,HIGH_CONFIDENCE,2026-06-07
,TATASTEEL,Tata Steel Limited,Tata Steel,100.0,EXACT,2026-06-07
,TATATECH,Tata Technologies Limited,AAA Technologies,90.91,HIGH_CONFIDENCE,2026-06-07
,TATVA,Tatva Chintan Pharma Chem Limited,Tatva Chintan,68.42,UNMATCHED,2026-06-07
,TBOTEK,TBO Tek Limited,TBO Tek,100.0,EXACT,2026-06-07
,TBZ,Tribhovandas Bhimji Zaveri Limited,Chembond Materi.,53.66,UNMATCHED,2026-06-07
,TCC,TCC Concept Limited,TCC Concept,100.0,EXACT,2026-06-07
,TCI,Transport Corporation of India Limited,Trans India,75.86,REVIEW,2026-06-07
,TCIEXP,TCI Express Limited,TCI Express,100.0,EXACT,2026-06-07
,TCIFINANCE,TCI Finance Limited,TCI Finance,100.0,EXACT,2026-06-07
,TCPLPACK,TCPL Packaging Limited,TCPL Packaging,100.0,EXACT,2026-06-07
,TCS,Tata Consultancy Services Limited,Dhruv Consultanc,63.41,UNMATCHED,2026-06-07
,TDPOWERSYS,TD Power Systems Limited,TD Power Systems,100.0,EXACT,2026-06-07
,TEAMGTY,Team India Guaranty Limited,Team India Guar.,88.24,HIGH_CONFIDENCE,2026-06-07
,TEAMLEASE,Teamlease Services Limited,Thakral Services,70.59,UNMATCHED,2026-06-07
,TECHM,Tech Mahindra Limited,Tech Mahindra,100.0,EXACT,2026-06-07
,TECHNOE,Techno Electric & Engineering Company Limited,Techno Elec.Engg,74.42,UNMATCHED,2026-06-07
,TECHNVISN,TechNVision Ventures Limited,Technvision Ven.,85.71,HIGH_CONFIDENCE,2026-06-07
,TECILCHEM,TECIL Chemicals and Hydro Power Limited,TECIL Chemical,62.22,UNMATCHED,2026-06-07
,TEGA,Tega Industries Limited,Tai Industries,89.66,HIGH_CONFIDENCE,2026-06-07
,TEJASNET,Tejas Networks Limited,Tejas Networks,100.0,EXACT,2026-06-07
,TEMBO,Tembo Global Industries Limited,Maruti Global Industries,80.85,REVIEW,2026-06-07
,TENNIND,Tenneco Clean Air India Limited,Tenneco Clean,72.22,UNMATCHED,2026-06-07
,TERASOFT,Tera Software Limited,Tera Software,100.0,EXACT,2026-06-07
,TEXINFRA,Texmaco Infrastructure & Holdings Limited,Texmaco Infrast.,65.22,UNMATCHED,2026-06-07
,TEXMOPIPES,Texmo Pipes and Products Limited,Texmo Pipes,62.86,UNMATCHED,2026-06-07
,TEXRAIL,Texmaco Rail & Engineering Limited,Expo Engineering,75.0,REVIEW,2026-06-07
,TFCILTD,Tourism Finance Corporation of India Limited,Indus Finance,70.27,UNMATCHED,2026-06-07
,TFL,Transwarranty Finance Limited,Transwar.Fin.,72.73,UNMATCHED,2026-06-07
,TGBHOTELS,TGB Banquets And Hotels Limited,TGB Banquets,68.57,UNMATCHED,2026-06-07
,THACKER,Thacker & Company Limited,Thacker & Co.,82.35,REVIEW,2026-06-07
,THAKDEV,Thakkers Developers Limited,Thakkers Develp.,88.24,HIGH_CONFIDENCE,2026-06-07
,THANGAMAYL,Thangamayil Jewellery Limited,Thangamayil Jew.,83.33,REVIEW,2026-06-07
,THEINVEST,The Investment Trust Of India Limited,The Invest.Trust,71.11,UNMATCHED,2026-06-07
,THEJO,Thejo Engineering Limited,Expo Engineering,84.85,REVIEW,2026-06-07
,THELEELA,Leela Palaces Hotels & Resorts Limited,Leela Palaces Hotels,83.33,REVIEW,2026-06-07
,THEMISMED,Themis Medicare Limited,Themis Medicare,100.0,EXACT,2026-06-07
,THERMAX,Thermax Limited,Thermax,100.0,EXACT,2026-06-07
,THOMASCOOK,Thomas Cook  (India)  Limited,Thomas Cook (I),86.67,HIGH_CONFIDENCE,2026-06-07
,THOMASCOTT,Thomas Scott (India) Limited,Thomas Scott,80.0,REVIEW,2026-06-07
,THYROCARE,Thyrocare Technologies Limited,Thyrocare Tech.,77.78,REVIEW,2026-06-07
,TI,Tilaknagar Industries Limited,Tilaknagar Inds.,83.33,REVIEW,2026-06-07
,TICL,Twamev Construction and Infrastructure Limited,Anna Infrastruct,55.56,UNMATCHED,2026-06-07
,TIGERLOGS,Tiger Logistics (India) Limited,Tiger Logistics,83.33,REVIEW,2026-06-07
,TIIL,Technocraft Industries (India) Limited,Technocraf.Inds.,69.77,UNMATCHED,2026-06-07
,TIINDIA,Tube Investments of India Limited,Tube Investments,78.05,REVIEW,2026-06-07
,TIJARIA,Tijaria Polypipes Limited,Tijaria Polypipe,96.97,EXACT,2026-06-07
,TIL,TIL Limited,TIL,100.0,EXACT,2026-06-07
,TIMETECHNO,Time Technoplast Limited,Time Technoplast,100.0,EXACT,2026-06-07
,TIMEX,Timex Group India Limited,Timex Group,78.57,REVIEW,2026-06-07
,TIMKEN,Timken India Limited,Timken India,100.0,EXACT,2026-06-07
,TINNARUBR,Tinna Rubber and Infrastructure Limited,Nila Infrastruct,59.57,UNMATCHED,2026-06-07
,TIPSFILMS,Tips Films Limited,Tips Films,100.0,EXACT,2026-06-07
,TIPSMUSIC,Tips Music Limited,Tips Music,100.0,EXACT,2026-06-07
,TIRUMALCHM,Thirumalai Chemicals Limited,Thirumalai Chem.,85.71,HIGH_CONFIDENCE,2026-06-07
,TIRUPATIFL,Tirupati Forge Limited,Tirupati Forge,100.0,EXACT,2026-06-07
,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,Titagarh Rail,76.47,REVIEW,2026-06-07
,TITAN,Titan Company Limited,Titan Company,100.0,EXACT,2026-06-07
,TMB,Tamilnad Mercantile Bank Limited,Vivid Mercantile,65.0,UNMATCHED,2026-06-07
,TMCV,Tata Motors Limited,Tata Motors,100.0,EXACT,2026-06-07
,TMPV,Tata Motors Passenger Vehicles Limited,Tata Motors PVeh,60.87,UNMATCHED,2026-06-07
,TNPETRO,Tamilnadu PetroProducts Limited,Tarsons Products,61.54,UNMATCHED,2026-06-07
,TNPL,Tamil Nadu Newsprint & Papers Limited,T N Newsprint,65.0,UNMATCHED,2026-06-07
,TNTELE,Tamilnadu Telecommunication Limited,Bhatia Communic.,57.14,UNMATCHED,2026-06-07
,TOKYOPLAST,Tokyo Plast International Limited,Tokyo Plast Intl,78.05,REVIEW,2026-06-07
,TOLINS,Tolins Tyres Limited,Tolins Tyres,100.0,EXACT,2026-06-07
,TORNTPHARM,Torrent Pharmaceuticals Limited,Torrent Pharma.,75.68,REVIEW,2026-06-07
,TORNTPOWER,Torrent Power Limited,Torrent Power,100.0,EXACT,2026-06-07
,TOTAL,Total Transport Systems Limited,Total Transport,78.95,REVIEW,2026-06-07
,TOUCHWOOD,Touchwood Entertainment Limited,Touchwood Enter.,78.95,REVIEW,2026-06-07
,TPHQ,Teamo Productions HQ Limited,Teamo Production,88.89,HIGH_CONFIDENCE,2026-06-07
,TPLPLASTEH,TPL Plastech Limited,TPL Plastech,100.0,EXACT,2026-06-07
,TRACXN,Tracxn Technologies Limited,Tracxn Technolo.,88.24,HIGH_CONFIDENCE,2026-06-07
,TRANSPEK,Transpek Industry Limited,Transpek Inds.,86.67,HIGH_CONFIDENCE,2026-06-07
,TRANSRAILL,Transrail Lighting Limited,Transrail Light,90.91,HIGH_CONFIDENCE,2026-06-07
,TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,Transworld Shipp,78.05,REVIEW,2026-06-07
,TRAVELFOOD,Travel Food Services Limited,Thakral Services,72.22,UNMATCHED,2026-06-07
,TREEHOUSE,Tree House Education & Accessories Limited,Tree House Edu.,60.87,UNMATCHED,2026-06-07
,TREJHARA,TREJHARA SOLUTIONS LIMITED,Trejhara Solutio,94.12,HIGH_CONFIDENCE,2026-06-07
,TREL,Transindia Real Estate Limited,TransIndia Real,81.08,REVIEW,2026-06-07
,TRENT,Trent Limited,Trent,100.0,EXACT,2026-06-07
,TRF,TRF Limited,TRF,100.0,EXACT,2026-06-07
,TRIDENT,Trident Limited,Trident,100.0,EXACT,2026-06-07
,TRIGYN,Trigyn Technologies Limited,Trigyn Techno.,81.25,REVIEW,2026-06-07
,TRITURBINE,Triveni Turbine Limited,Triveni Turbine,100.0,EXACT,2026-06-07
,TRIVENI,Triveni Engineering & Industries Limited,Triven.Engg.Ind.,66.67,UNMATCHED,2026-06-07
,TRU,TruCap Finance Limited,TruCap Finance,100.0,EXACT,2026-06-07
,TRUALT,TruAlt Bioenergy Limited,TruAlt Bioenergy,100.0,EXACT,2026-06-07
,TSFINV,TSF INVESTMENTS LIMITED,Tsf Investments,100.0,EXACT,2026-06-07
,TTKHLTCARE,TTK Healthcare Limited,TTK Healthcare,100.0,EXACT,2026-06-07
,TTKPRESTIG,TTK Prestige Limited,TTK Prestige,100.0,EXACT,2026-06-07
,TTL,T T Limited,T T,100.0,EXACT,2026-06-07
,TTML,Tata Teleservices (Maharashtra) Limited,Tata Tele. Mah.,61.9,UNMATCHED,2026-06-07
,TVSELECT,TVS Electronics Limited,Electronics Mart,83.87,REVIEW,2026-06-07
,TVSHLTD,TVS Holdings Limited,TVS Holdings,100.0,EXACT,2026-06-07
,TVSMOTOR,TVS Motor Company Limited,TVS Motor Co.,85.71,HIGH_CONFIDENCE,2026-06-07
,TVSSCS,TVS Supply Chain Solutions Limited,Mach Travel Solutions,63.83,UNMATCHED,2026-06-07
,TVSSRICHAK,TVS Srichakra Limited,TVS Srichakra,100.0,EXACT,2026-06-07
,TVTODAY,TV Today Network Limited,T.V. Today Netw.,80.0,REVIEW,2026-06-07
,TVVISION,TV Vision Limited,TV Vision,100.0,EXACT,2026-06-07
,UBL,United Breweries Limited,United Breweries,100.0,EXACT,2026-06-07
,UCAL,UCAL LIMITED,Ucal,100.0,EXACT,2026-06-07
,UCOBANK,UCO Bank,UCO Bank,100.0,EXACT,2026-06-07
,UDS,Updater Services Limited,Updater Services,100.0,EXACT,2026-06-07
,UEL,Ujaas Energy Limited,Ujaas Energy,100.0,EXACT,2026-06-07
,UFBL,United Foodbrands Limited,United Foodbrands,100.0,EXACT,2026-06-07
,UFLEX,UFLEX Limited,Uflex,100.0,EXACT,2026-06-07
,UFO,UFO Moviez India Limited,UFO Moviez,76.92,REVIEW,2026-06-07
,UGARSUGAR,The Ugar Sugar Works Limited,Ugar Sugar Works,88.89,HIGH_CONFIDENCE,2026-06-07
,UGROCAP,Ugro Capital Limited,Ugro Capital,100.0,EXACT,2026-06-07
,UJJIVANSFB,Ujjivan Small Finance Bank Limited,AU Small Finance,71.43,UNMATCHED,2026-06-07
,ULTRACEMCO,UltraTech Cement Limited,UltraTech Cem.,89.66,HIGH_CONFIDENCE,2026-06-07
,ULTRAMAR,Ultramarine & Pigments Limited,Ultramarine Pig.,85.71,HIGH_CONFIDENCE,2026-06-07
,UMAEXPORTS,Uma Exports Limited,Uma Exports,100.0,EXACT,2026-06-07
,UMESLTD,Usha Martin Education & Solutions Limited,RNIT AI Solution,59.57,UNMATCHED,2026-06-07
,UMIYA-MRO,UMIYA BUILDCON LIMITED,Umiya Buildcon,100.0,EXACT,2026-06-07
,UNICHEMLAB,Unichem Laboratories Limited,Zim Laboratories,83.33,REVIEW,2026-06-07
,UNIDT,United Drilling Tools Limited,United Drilling,83.33,REVIEW,2026-06-07
,UNIECOM,Unicommerce Esolutions Limited,Boston Commerce,70.27,UNMATCHED,2026-06-07
,UNIENTER,Uniphos Enterprises Limited,Uniphos Enter.,81.25,REVIEW,2026-06-07
,UNIINFO,Uniinfo Telecom Services Limited,Uniinfo Telecom,76.92,REVIEW,2026-06-07
,UNIMECH,Unimech Aerospace and Manufacturing Limited,Unimech Aero.,51.06,UNMATCHED,2026-06-07
,UNIONBANK,Union Bank of India,Bank of India,81.25,REVIEW,2026-06-07
,UNIPARTS,Uniparts India Limited,Uniparts India,100.0,EXACT,2026-06-07
,UNITDSPR,United Spirits Limited,United Spirits,100.0,EXACT,2026-06-07
,UNITECH,Unitech Limited,Unitech,100.0,EXACT,2026-06-07
,UNITEDPOLY,United Polyfab Gujarat Limited,United Polyfab,77.78,REVIEW,2026-06-07
,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,United Nilgiri,63.64,UNMATCHED,2026-06-07
,UNIVASTU,Univastu India Limited,Univastu India,100.0,EXACT,2026-06-07
,UNIVCABLES,Universal Cables Limited,Universal Cables,100.0,EXACT,2026-06-07
,UNIVPHOTO,Universus Photo Imagings Limited,Universus Photo,76.92,REVIEW,2026-06-07
,UNOMINDA,UNO Minda Limited,Uno Minda,100.0,EXACT,2026-06-07
,UPL,UPL Limited,UPL,100.0,EXACT,2026-06-07
,URAVIDEF,Uravi Defence and Technology Limited,Uravi Defence &,63.41,UNMATCHED,2026-06-07
,URBANCO,Urban Company Limited,Urban Company,100.0,EXACT,2026-06-07
,URJA,Urja Global Limited,Urja Global,100.0,EXACT,2026-06-07
,USHAMART,Usha Martin Limited,Usha Martin,100.0,EXACT,2026-06-07
,USK,Udayshivakumar Infra Limited,Udayshivakumar,82.35,REVIEW,2026-06-07
,UTIAMC,UTI Asset Management Company Limited,NIS Management,70.59,UNMATCHED,2026-06-07
,UTKARSHBNK,Utkarsh Small Finance Bank Limited,Utkarsh Small F.,73.17,UNMATCHED,2026-06-07
,UTLSOLAR,Fujiyama Power Systems Limited,Fujiyama Power,77.78,REVIEW,2026-06-07
,UTTAMSUGAR,Uttam Sugar Mills Limited,Uttam Sug.Mills,93.75,HIGH_CONFIDENCE,2026-06-07
,UYFINCORP,U. Y. Fincorp Limited,U. Y. Fincorp,100.0,EXACT,2026-06-07
,V2RETAIL,V2 Retail Limited,V2 Retail,100.0,EXACT,2026-06-07
,VADILALIND,Vadilal Industries Limited,Vama Industries,84.85,REVIEW,2026-06-07
,VAIBHAVGBL,Vaibhav Global Limited,Vaibhav Global,100.0,EXACT,2026-06-07
,VAISHALI,Vaishali Pharma Limited,Vaishali Pharma,100.0,EXACT,2026-06-07
,VAKRANGEE,Vakrangee Limited,Vakrangee,100.0,EXACT,2026-06-07
,VALIANTLAB,Valiant Laboratories Limited,Valiant Laborato,88.89,HIGH_CONFIDENCE,2026-06-07
,VALIANTORG,Valiant Organics Limited,Valiant Organics,100.0,EXACT,2026-06-07
,VARDHACRLC,Vardhman Acrylics Limited,Vardhman Acrylic,96.97,EXACT,2026-06-07
,VARDMNPOLY,Vardhman Polytex Limited,Vardhman Polytex,100.0,EXACT,2026-06-07
,VARROC,Varroc Engineering Limited,Varroc Engineer,90.91,HIGH_CONFIDENCE,2026-06-07
,VASCONEQ,Vascon Engineers Limited,Vascon Engineers,100.0,EXACT,2026-06-07
,VASWANI,Vaswani Industries Limited,Vaswani Industri,94.12,HIGH_CONFIDENCE,2026-06-07
,VBL,Varun Beverages Limited,Varun Beverages,100.0,EXACT,2026-06-07
,VCL,Vaxtex Cotfab Limited,Vaxtex Cotfab,100.0,EXACT,2026-06-07
,VEDL,Vedanta Limited,Vedanta,100.0,EXACT,2026-06-07
,VEEDOL,Veedol Corporation Limited,Veedol Corporat,70.59,UNMATCHED,2026-06-07
,VELJAN,Veljan Denison Limited,Veljan Denison,100.0,EXACT,2026-06-07
,VENKEYS,Venky's (India) Limited,Venky's (India),100.0,EXACT,2026-06-07
,VENTIVE,Ventive Hospitality Limited,Ventive Hospital,91.43,HIGH_CONFIDENCE,2026-06-07
,VENUSPIPES,Venus Pipes & Tubes Limited,Venus Pipes,78.57,REVIEW,2026-06-07
,VENUSREM,Venus Remedies Limited,Venus Remedies,100.0,EXACT,2026-06-07
,VERANDA,Veranda Learning Solutions Limited,Veranda Learning,76.19,REVIEW,2026-06-07
,VERTOZ,Vertoz Limited,Vertoz,100.0,EXACT,2026-06-07
,VESUVIUS,Vesuvius India Limited,Vesuvius India,100.0,EXACT,2026-06-07
,VETO,Veto Switchgears And Cables Limited,Veto Switchgears,74.42,UNMATCHED,2026-06-07
,VGL,VARVEE GLOBAL LIMITED,Varvee Global,100.0,EXACT,2026-06-07
,VGUARD,V-Guard Industries Limited,V-Guard Industri,94.12,HIGH_CONFIDENCE,2026-06-07
,VHL,Vardhman Holdings Limited,Vardhman Hold.,86.67,HIGH_CONFIDENCE,2026-06-07
,VHLTD,Viceroy Hotels Limited,Viceroy Hotels,100.0,EXACT,2026-06-07
,VIDHIING,Vidhi Specialty Food Ingredients Limited,Vidhi Specialty,63.83,UNMATCHED,2026-06-07
,VIDYAWIRES,Vidya Wires Limited,Vidya Wires,100.0,EXACT,2026-06-07
,VIJAYA,Vijaya Diagnostic Centre Limited,Vijaya Diagnost.,76.92,REVIEW,2026-06-07
,VIJIFIN,Viji Finance Limited,Viji Finance,100.0,EXACT,2026-06-07
,VIKASECO,Vikas EcoTech Limited,Vikas Ecotech,100.0,EXACT,2026-06-07
,VIKASLIFE,Vikas Lifecare Limited,Vikas Lifecare,100.0,EXACT,2026-06-07
,VIKRAMSOLR,Vikram Solar Limited,Vikram Solar,100.0,EXACT,2026-06-07
,VIKRAN,Vikran Engineering Limited,GTV Engineering,78.79,REVIEW,2026-06-07
,VIMTALABS,Vimta Labs Limited,Vimta Labs,100.0,EXACT,2026-06-07
,VINATIORGA,Vinati Organics Limited,Vinati Organics,100.0,EXACT,2026-06-07
,VINCOFE,Vintage Coffee And Beverages Limited,Vintage Coffee,66.67,UNMATCHED,2026-06-07
,VINDHYATEL,Vindhya Telelinks Limited,Vindhya Telelink,96.97,EXACT,2026-06-07
,VINEETLAB,Vineet Laboratories Limited,Vineet Laborator,91.43,HIGH_CONFIDENCE,2026-06-07
,VINNY,Vinny Overseas Limited,Vinny Overseas,100.0,EXACT,2026-06-07
,VINYLINDIA,Vinyl Chemicals (India) Limited,Vinyl Chemicals,83.33,REVIEW,2026-06-07
,VIPCLOTHNG,VIP Clothing Limited,VIP Clothing,100.0,EXACT,2026-06-07
,VIPIND,VIP Industries Limited,Virat Industries,86.67,HIGH_CONFIDENCE,2026-06-07
,VIPULLTD,Vipul Limited,Vipul Ltd,100.0,EXACT,2026-06-07
,VIRINCHI,Virinchi Limited,Virinchi,100.0,EXACT,2026-06-07
,VISACHROME,VISA Chrome Limited,VISA Chrome,100.0,EXACT,2026-06-07
,VISAKAIND,Visaka Industries Limited,Visaka Industrie,96.97,EXACT,2026-06-07
,VISHNU,Vishnu Chemicals Limited,Vishnu Chemicals,100.0,EXACT,2026-06-07
,VISHWARAJ,Vishwaraj Sugar Industries Limited,Suraj Industries,76.19,REVIEW,2026-06-07
,VITAL,Vital Chemtech Limited,Vital Chemtech,100.0,EXACT,2026-06-07
,VIVIANA,Viviana Power Tech Limited,Viviana Power,83.87,REVIEW,2026-06-07
,VIVIDHA,Visagar Polytex Limited,Visagar Polytex,100.0,EXACT,2026-06-07
,VIVIMEDLAB,Vivimed Labs Limited,Vivimed Labs.,100.0,EXACT,2026-06-07
,VIYASH,Viyash Scientific Limited,Viyash Scientific,100.0,EXACT,2026-06-07
,VLEGOV,VL E-Governance & IT Solutions Limited,VL E-Governance,69.77,UNMATCHED,2026-06-07
,VLSFINANCE,VLS Finance Limited,VLS Finance,100.0,EXACT,2026-06-07
,VMART,V-Mart Retail Limited,V-Mart Retail,100.0,EXACT,2026-06-07
,VMM,Vishal Mega Mart Limited,Vishal Mega Mart,100.0,EXACT,2026-06-07
,VMSTMT,VMS TMT Limited,VMS TMT,100.0,EXACT,2026-06-07
,VOLTAMP,Voltamp Transformers Limited,Volt.Transform.,82.35,REVIEW,2026-06-07
,VOLTAS,Voltas Limited,Voltas,100.0,EXACT,2026-06-07
,VPRPL,Vishnu Prakash R Punglia Limited,Vishnu Prakash R,80.0,REVIEW,2026-06-07
,VRAJ,Vraj Iron and Steel Limited,Vraj Iron,64.29,UNMATCHED,2026-06-07
,VRLLOG,VRL Logistics Limited,VRL Logistics,100.0,EXACT,2026-06-07
,VSSL,Vardhman Special Steels Limited,Vardhman Special,82.05,REVIEW,2026-06-07
,VSTIND,VST Industries Limited,VST Industries,100.0,EXACT,2026-06-07
,VSTL,Vibhor Steel Tubes Limited,Vibhor Steel,80.0,REVIEW,2026-06-07
,VSTTILLERS,V.S.T Tillers Tractors Limited,VST Till. Tract.,66.67,UNMATCHED,2026-06-07
,VTL,Vardhman Textiles Limited,Vardhman Textile,96.97,EXACT,2026-06-07
,WAAREEENER,Waaree Energies Limited,Waaree Energies,100.0,EXACT,2026-06-07
,WAAREEINDO,Indosolar Limited,Indosolar,100.0,EXACT,2026-06-07
,WAAREERTL,Waaree Renewable Technologies Limited,Defrail Technologies,65.31,UNMATCHED,2026-06-07
,WABAG,VA Tech Wabag Limited,Va Tech Wabag,100.0,EXACT,2026-06-07
,WAKEFIT,Wakefit Innovations Limited,Wakefit Innovati,91.43,HIGH_CONFIDENCE,2026-06-07
,WALCHANNAG,Walchandnagar Industries Limited,Mahan Industries,75.0,REVIEW,2026-06-07
,WANBURY,Wanbury Limited,Wanbury,100.0,EXACT,2026-06-07
,WCIL,Western Carriers (India) Limited,Western Carriers,84.21,REVIEW,2026-06-07
,WEALTH,Wealth First Portfolio Managers Limited,Wealth First Por,68.09,UNMATCHED,2026-06-07
,WEBELSOLAR,Websol Energy System Limited,Websol Energy,78.79,REVIEW,2026-06-07
,WEIZMANIND,Weizmann Limited,Weizmann,100.0,EXACT,2026-06-07
,WEL,Wonder Electricals Limited,Wonder Electric.,90.91,HIGH_CONFIDENCE,2026-06-07
,WELCORP,Welspun Corp Limited,Welspun Corp,100.0,EXACT,2026-06-07
,WELENT,Welspun Enterprises Limited,Welspun Enterp,84.85,REVIEW,2026-06-07
,WELINV,Welspun Investments and Commercials Limited,Welspun Investme,62.75,UNMATCHED,2026-06-07
,WELSPLSOL,Welspun Specialty Solutions Limited,Welspun Special.,71.43,UNMATCHED,2026-06-07
,WELSPUNLIV,Welspun Living Limited,Welspun Living,100.0,EXACT,2026-06-07
,WENDT,Wendt (India) Limited,Wendt India,100.0,EXACT,2026-06-07
,WESTLIFE,WESTLIFE FOODWORLD LIMITED,Westlife Food,83.87,REVIEW,2026-06-07
,WEWIN,WE WIN LIMITED,We Win Ltd,100.0,EXACT,2026-06-07
,WEWORK,WeWork India Management Limited,Wework India,68.57,UNMATCHED,2026-06-07
,WHEELS,Wheels India Limited,Wheels India,100.0,EXACT,2026-06-07
,WHIRLPOOL,Whirlpool of India Limited,Whirlpool India,90.91,HIGH_CONFIDENCE,2026-06-07
,WILLAMAGOR,Williamson Magor & Company Limited,Williamson Magor,100.0,EXACT,2026-06-07
,WIMPLAST,Wim Plast Limited,Wim Plast,100.0,EXACT,2026-06-07
,WINDLAS,Windlas Biotech Limited,Windlas Biotech,100.0,EXACT,2026-06-07
,WINDMACHIN,Windsor Machines Limited,Windsor Machines,100.0,EXACT,2026-06-07
,WINSOME,Winsome Yarns Limited,Winsome Yarns,100.0,EXACT,2026-06-07
,WIPL,The Western India Plywoods Limited,W I Plywoods,63.16,UNMATCHED,2026-06-07
,WIPRO,Wipro Limited,Wipro,100.0,EXACT,2026-06-07
,WOCKPHARMA,Wockhardt Limited,Wockhardt,100.0,EXACT,2026-06-07
,WONDERLA,Wonderla Holidays Limited,Wonderla Holiday,96.97,EXACT,2026-06-07
,WORTHPERI,Worth Peripherals Limited,Worth Peripheral,96.97,EXACT,2026-06-07
,WPIL,WPIL Limited,WPIL,100.0,EXACT,2026-06-07
,WSI,W S Industries (I) Limited,P I Industries,86.67,HIGH_CONFIDENCE,2026-06-07
,WSTCSTPAPR,West Coast Paper Mills Limited,West Coast Paper,84.21,REVIEW,2026-06-07
,XCHANGING,Xchanging Solutions Limited,Xchanging Sol.,81.25,REVIEW,2026-06-07
,XELPMOC,Xelpmoc Design And Tech Limited,Xelpmoc Design,75.68,REVIEW,2026-06-07
,XPROINDIA,Xpro India Limited,XPRO India,100.0,EXACT,2026-06-07
,XTGLOBAL,Xtglobal Infotech Limited,Meta Infotech,73.33,UNMATCHED,2026-06-07
,YASHO,Yasho Industries Limited,Yasho Industries,100.0,EXACT,2026-06-07
,YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Yatharth Hospit.,56.6,UNMATCHED,2026-06-07
,YATRA,Yatra Online Limited,Yatra Online,100.0,EXACT,2026-06-07
,YESBANK,Yes Bank Limited,Yes Bank,100.0,EXACT,2026-06-07
,YUKEN,Yuken India Limited,Yuken India,100.0,EXACT,2026-06-07
,ZAGGLE,Zaggle Prepaid Ocean Services Limited,Zaggle Prepaid,65.12,UNMATCHED,2026-06-07
,ZEEL,Zee Entertainment Enterprises Limited,Zee Entertainmen,71.11,UNMATCHED,2026-06-07
,ZEELEARN,Zee Learn Limited,Zee Learn,100.0,EXACT,2026-06-07
,ZEEMEDIA,Zee Media Corporation Limited,Zee Media,100.0,EXACT,2026-06-07
,ZENITHEXPO,Zenith Exports Limited,Zenith Exports,100.0,EXACT,2026-06-07
,ZENITHSTL,Zenith Steel Pipes & Industries Limited,Texel Industries,66.67,UNMATCHED,2026-06-07
,ZENSARTECH,Zensar Technologies Limited,Zen Technologies,91.43,HIGH_CONFIDENCE,2026-06-07
,ZENTEC,Zen Technologies Limited,Zen Technologies,100.0,EXACT,2026-06-07
