symbol,sector,pe_ratio,pb_ratio,roe_pct,pe_score,roe_score,growth_score,valuation_score,valuation_label,revenue_ttm_cr,profit_ttm_cr,yoy_revenue_pct,yoy_profit_pct,as_of_date
STARCEMENT,CEMENT,290.44,,1.08,0.0,4.32,100.0,21.73,EXPENSIVE_OR_WEAK,1360.3,14.71,,,2024-12-31
STARPAPER,CHEMICALS,4.84,,10.67,95.68184859704688,42.68,100.0,75.34,CHEAP_QUALITY,208.4,22.23,,,2024-12-31
STARTECK,FINANCIAL_SERVICES,25.21,,37.73,77.50814114288264,100.0,100.0,91.0,CHEAP_QUALITY,14.87,5.61,,,2024-12-31
STCINDIA,DIVERSIFIED,,,,50.0,100.0,100.0,80.0,CHEAP_QUALITY,,-5.41,,,2024-12-31
STEELCAS,CAPITAL_GOODS,9.45,,18.29,91.56889860373823,73.16,100.0,85.89,CHEAP_QUALITY,177.72,32.5,,,2024-12-31
STEELCITY,FINANCIAL_SERVICES,5.99,,29.79,94.65584154882455,100.0,100.0,97.86,CHEAP_QUALITY,16.28,4.85,,,2024-12-31
STEELXIND,METAL,41.12,,3.16,63.31355667573717,12.64,100.0,50.38,MODERATE,588.08,18.59,,,2024-12-31
STEL,FINANCIAL_SERVICES,46.14,,73.52,58.83481286523621,100.0,100.0,83.53,CHEAP_QUALITY,7.78,5.72,,,2024-09-30
STERTOOLS,,12.94,,6.15,88.45519025739395,24.6,100.0,65.22,FAIR_VALUE,283.98,17.47,,,2024-09-30
STLTECH,,,,-1.42,50.0,0.0,100.0,40.0,MODERATE,2674.0,-38.0,,,2024-12-31
STOVEKRAFT,FMCG,44.44,,3.51,60.3515189365214,14.04,100.0,49.76,MODERATE,822.37,28.86,,,2024-12-31
STYLAMIND,REALTY,42.77,,12.47,61.8414596065486,49.88,100.0,64.69,FAIR_VALUE,517.22,64.51,,,2024-12-31
STYLEBAAZA,,64.22,,2.97,42.7041977070973,11.88,100.0,41.83,MODERATE,722.55,21.48,,,2024-12-31
STYRENIX,CHEMICALS,21.18,,6.9,81.10362671187046,27.6,100.0,63.48,FAIR_VALUE,690.79,47.69,,,2024-12-31
SUBEXLTD,,,,-1.79,50.0,0.0,100.0,40.0,MODERATE,146.85,-2.63,,,2024-12-31
SUBROS,CAPITAL_GOODS,39.6,,4.2,64.66967033947451,16.8,100.0,52.59,MODERATE,1649.29,69.34,,,2024-12-31
SUDARSCHEM,CHEMICALS,2205.0,,0.08,0.0,0.32,100.0,20.13,EXPENSIVE_OR_WEAK,666.43,0.51,,,2024-12-31
SUKHJITS,AGRICULTURE,11.92,,3.14,89.36521390016506,12.560000000000002,100.0,60.77,FAIR_VALUE,743.07,23.33,,,2024-12-31
SULA,FMCG,11.54,,12.95,89.7042423160994,51.800000000000004,100.0,76.6,CHEAP_QUALITY,216.64,28.06,,,2024-12-31
SUMEETINDS,REALTY,1.32,,22.5,98.82232234464915,90.0,100.0,95.53,CHEAP_QUALITY,493.65,111.05,,,2024-12-31
SUMICHEM,CHEMICALS,27.33,,19.48,75.61671945398581,77.92,100.0,81.41,CHEAP_QUALITY,988.3,192.54,,,2024-09-30
SUMIT,,18.81,,6.06,83.2180934112504,24.24,100.0,62.98,FAIR_VALUE,75.53,4.58,,,2024-12-31
SUMMITSEC,FINANCIAL_SERVICES,,,65.28,50.0,100.0,100.0,80.0,CHEAP_QUALITY,107.68,70.29,,,2024-12-31
SUNCLAY,AUTO,,,-9.01,50.0,0.0,100.0,40.0,MODERATE,1091.95,-98.35,,,2024-12-31
SUNDARAM,FMCG,,,-9.96,50.0,0.0,100.0,40.0,MODERATE,45.36,-4.52,,,2024-12-31
SUNDARMFIN,FINANCIAL_SERVICES,27.26,,20.79,75.67917205692109,83.16,100.0,83.54,CHEAP_QUALITY,2190.31,455.47,,,2024-12-31
SUNDARMHLD,,42.77,,297.72,61.8414596065486,100.0,100.0,84.74,CHEAP_QUALITY,29.86,88.9,,,2024-09-30
SUNDRMBRAK,,70.24,,1.38,37.33327385466389,5.52,100.0,37.14,MODERATE,171.55,2.36,,,2024-12-31
SUNDRMFAST,AUTO,35.81,,9.38,68.05103269839854,37.52,100.0,62.23,FAIR_VALUE,2927.16,274.57,,,2024-12-31
SUNFLAG,METAL,33.72,,5.17,69.91568898603738,20.68,100.0,56.24,FAIR_VALUE,1757.74,90.94,,,2024-12-31
SUNPHARMA,PHARMA,36.66,,22.85,67.29267966275594,91.4,100.0,83.48,CHEAP_QUALITY,13291.39,3037.33,,,2024-09-30
SUNTECK,REALTY,29.53,,23.32,73.6539233617344,93.28,100.0,86.77,CHEAP_QUALITY,330.81,77.15,,,2024-12-31
SUNTV,MEDIA,13.98,,43.89,87.52732301378418,100.0,100.0,95.01,CHEAP_QUALITY,827.56,363.25,,,2024-12-31
SUPERHOUSE,TEXTILES,17.61,,1.36,84.28870946156934,5.44,100.0,55.89,FAIR_VALUE,182.12,2.48,,,2024-09-30
SUPERSPIN,,,,-0.63,50.0,0.0,100.0,40.0,MODERATE,3.17,-0.02,,,2024-12-31
SUPRAJIT,AUTO,3840.83,,0.06,0.0,0.24,100.0,20.1,EXPENSIVE_OR_WEAK,833.6,0.48,,,2024-09-30
SUPREME,FINANCIAL_SERVICES,10.58,,21.96,90.56073515635455,87.84,100.0,91.36,CHEAP_QUALITY,19.67,4.32,,,2024-12-31
SUPREMEENG,,,,-27.94,50.0,0.0,100.0,40.0,MODERATE,8.66,-2.42,,,2024-12-31
SUPREMEIND,REALTY,50.27,,8.34,55.15010929205514,33.36,100.0,55.4,FAIR_VALUE,4782.83,399.03,,,2024-12-31
SUPREMEINF,INFRASTRUCTURE,,,-1225.66,50.0,0.0,100.0,40.0,MODERATE,55.27,-677.42,,,2024-06-30
SUPRIYA,PHARMA,44.03,,26.42,60.717312753713706,100.0,100.0,84.29,CHEAP_QUALITY,351.75,92.93,,,2024-12-31
SURAJEST,REALTY,9.04,,18.58,91.93469242093055,74.32,100.0,86.5,CHEAP_QUALITY,278.94,51.82,,,2024-12-31
SURAJLTD,METAL,16.33,,11.42,85.4306999152429,45.68,100.0,72.44,FAIR_VALUE,56.64,6.47,,,2024-09-30
SURAKSHA,HEALTHCARE,57.83,,10.05,48.405228175045735,40.2,100.0,55.44,FAIR_VALUE,59.51,5.98,,,2024-12-31
SURANASOL,CAPITAL_GOODS,224.75,,1.5,0.0,6.0,100.0,22.4,EXPENSIVE_OR_WEAK,10.64,0.16,,,2024-12-31
SURANAT&P,POWER,122.19,,13.0,0.0,52.0,100.0,40.8,MODERATE,3.77,0.49,,,2024-12-31
SURYALAXMI,TEXTILES,150.4,,0.1,0.0,0.4,100.0,20.16,EXPENSIVE_OR_WEAK,386.69,0.39,,,2024-12-31
SURYAROSNI,METAL,15.66,,4.81,86.02846054333764,19.24,100.0,62.11,FAIR_VALUE,1867.96,89.9,,,2024-12-31
SUTLEJTEX,TEXTILES,,,-3.92,50.0,0.0,100.0,40.0,MODERATE,654.47,-25.66,,,2024-12-31
SUVEN,HEALTHCARE,,,-2123.44,50.0,0.0,100.0,40.0,MODERATE,4.18,-88.76,,,2024-12-31
SUVENPHAR,,83.42,,29.26,25.57434090199403,100.0,100.0,70.23,FAIR_VALUE,564.87,165.27,,,2024-12-31
SUVIDHAA,FINANCIAL_SERVICES,,,-150.64,50.0,0.0,100.0,40.0,MODERATE,4.7,-7.08,,,2024-12-31
SUYOG,TELECOM,12.06,,38.8,89.24030869429451,100.0,100.0,95.7,CHEAP_QUALITY,96.53,37.45,,,2024-12-31
SUZLON,CAPITAL_GOODS,52.59,,13.03,53.08025159477183,52.12,100.0,62.08,FAIR_VALUE,2974.83,387.76,,,2024-12-31
SVLL,,1578.11,,0.38,0.0,1.52,100.0,20.61,EXPENSIVE_OR_WEAK,71.46,0.27,,,2024-12-31
SVPGLOB,,,,-442.05,50.0,0.0,100.0,40.0,MODERATE,13.46,-59.5,,,2024-12-31
SWANDEF,,,,-4600.0,50.0,0.0,100.0,40.0,MODERATE,1.16,-53.36,,,2024-12-31
SWANENERGY,,50.54,,6.5,54.909220680733384,26.0,100.0,52.36,MODERATE,1032.19,67.13,,,2024-09-30
SWARAJENG,CAPITAL_GOODS,31.38,,9.55,72.00339028415934,38.2,100.0,64.08,FAIR_VALUE,809.74,77.37,,,2024-12-31
SWELECTES,CAPITAL_GOODS,,,-0.55,50.0,0.0,100.0,40.0,MODERATE,289.02,-1.6,,,2024-12-31
SWIGGY,RETAIL,,,-17.37,50.0,0.0,100.0,40.0,MODERATE,3601.45,-625.53,,,2024-09-30
SWSOLAR,INFRASTRUCTURE,203.67,,0.83,0.0,3.32,100.0,21.33,EXPENSIVE_OR_WEAK,1030.49,8.57,,,2024-09-30
SYMPHONY,FMCG,21.0,,17.78,81.2642191194183,71.12,100.0,80.95,CHEAP_QUALITY,315.0,56.0,,,2024-09-30
SYNCOMF,PHARMA,27.46,,10.49,75.5007360485346,41.96,100.0,66.98,FAIR_VALUE,229.85,24.11,,,2024-12-31
SYNGENE,INFRASTRUCTURE,37.14,,12.93,66.86443324262837,51.72,100.0,67.43,FAIR_VALUE,1834.7,237.2,,,2024-12-31
SYRMA,CAPITAL_GOODS,145.78,,5.44,0.0,21.76,100.0,28.7,EXPENSIVE_OR_WEAK,1701.94,92.65,,,2024-12-31
TAINWALCHM,CHEMICALS,26.71,,37.45,76.16987107998395,100.0,100.0,90.47,CHEAP_QUALITY,9.56,3.58,,,2024-12-31
TAJGVK,HOSPITALITY,16.15,,28.18,85.59129232279075,100.0,100.0,94.24,CHEAP_QUALITY,232.11,65.41,,,2024-12-31
TAKE,,13.46,,,87.99125663558907,100.0,100.0,95.2,CHEAP_QUALITY,,47.68,,,2024-12-31
TALBROAUTO,AUTO,27.04,,11.82,75.87545166614623,47.28,100.0,69.26,FAIR_VALUE,201.47,23.82,,,2024-12-31
TANLA,IT,14.32,,12.43,87.22398179952715,49.72,100.0,74.78,FAIR_VALUE,2001.15,248.73,,,2024-12-31
TARACHAND,LOGISTICS,17.84,,10.34,84.08350805192488,41.36,100.0,70.18,FAIR_VALUE,120.53,12.46,,,2024-12-31
TARAPUR,CAPITAL_GOODS,10.09,,,90.99790337690146,100.0,100.0,96.4,CHEAP_QUALITY,,1.73,,,2024-12-31
TARC,REALTY,,,-703.15,50.0,0.0,100.0,40.0,MODERATE,13.66,-96.05,,,2024-12-31
TARIL,CAPITAL_GOODS,26.19,,9.93,76.63380470178882,39.72,100.0,66.54,FAIR_VALUE,1020.9,101.39,,,2024-12-31
TARMAT,INFRASTRUCTURE,71.36,,1.8,36.334032207699515,7.200000000000001,100.0,37.41,MODERATE,41.71,0.75,,,2024-12-31
TARSONS,HEALTHCARE,34.71,,10.37,69.03243074452425,41.48,100.0,64.2,FAIR_VALUE,99.25,10.29,,,2024-09-30
TASTYBITE,FMCG,47.14,,6.89,57.94263282330374,27.560000000000002,100.0,54.2,MODERATE,335.38,23.11,,,2024-12-31
TATACHEM,CHEMICALS,,,3.24,50.0,12.960000000000003,100.0,45.18,MODERATE,7589.0,246.0,,,2024-12-31
TATACOMM,CHEMICALS,2372.79,,0.33,0.0,1.32,100.0,20.53,EXPENSIVE_OR_WEAK,3608.74,11.84,,,2024-12-31
TATACONSUM,FMCG,71.14,,8.71,36.53031181692465,34.84,100.0,48.55,MODERATE,4214.45,367.21,,,2024-09-30
TATAELXSI,IT,27.84,,22.62,75.16170763260025,90.48,100.0,86.26,CHEAP_QUALITY,1894.26,428.44,,,2024-12-31
TATAINVEST,FINANCIAL_SERVICES,42.96,,528.57,61.67194539858143,100.0,100.0,84.67,CHEAP_QUALITY,3.71,19.61,,,2024-12-31
TATAMOTORS,,8.47,,4.2,92.44323504483205,16.8,100.0,63.7,FAIR_VALUE,215025.0,9028.0,,,2024-12-31
TATAPOWER,POWER,29.93,,7.72,73.29705134496142,30.879999999999995,100.0,61.67,FAIR_VALUE,15391.06,1187.54,,,2024-12-31
TATASTEEL,METAL,70.17,,1.41,37.395726457599146,5.64,100.0,37.21,MODERATE,53904.71,758.84,,,2024-09-30
TATATECH,FMCG,44.08,,12.14,60.672703751617085,48.56,100.0,63.69,FAIR_VALUE,1296.45,157.41,,,2024-09-30
TATVA,CHEMICALS,4976.25,,0.16,0.0,0.64,100.0,20.26,EXPENSIVE_OR_WEAK,85.9,0.14,,,2024-12-31
TBOTEK,HOSPITALITY,304.43,,9.05,0.0,36.2,100.0,34.48,EXPENSIVE_OR_WEAK,275.53,24.93,,,2024-12-31
TBZ,FMCG,15.55,,2.8,86.12660034795022,11.2,100.0,58.93,FAIR_VALUE,1494.9,41.85,,,2024-12-31
TCI,LOGISTICS,17.29,,9.23,84.57420707498773,36.92,100.0,68.6,FAIR_VALUE,2267.9,209.4,,,2024-12-31
TCIEXP,LOGISTICS,19.74,,8.0,82.38836597225321,32.0,100.0,65.76,FAIR_VALUE,311.54,24.93,,,2024-09-30
TCIFINANCE,,,,,50.0,100.0,100.0,80.0,CHEAP_QUALITY,,-0.45,,,2024-12-31
TCLCONS,,673.12,,2.27,0.0,9.08,100.0,23.63,EXPENSIVE_OR_WEAK,12.34,0.28,,,2024-09-30
TCPLPACK,CHEMICALS,18.42,,7.84,83.56604362760405,31.36,100.0,65.97,FAIR_VALUE,935.13,73.27,,,2024-12-31
TCS,IT,15.14,,19.03,86.49239416514253,76.12,100.0,85.04,CHEAP_QUALITY,128232.0,24399.0,,,2024-12-31
TDPOWERSYS,CAPITAL_GOODS,107.49,,12.83,4.099567292679673,51.32,100.0,42.17,MODERATE,350.33,44.93,,,2024-12-31
TEAMLEASE,FINANCIAL_SERVICES,22.72,,0.93,79.72966944729447,3.72,100.0,53.38,MODERATE,5718.1,53.22,,,2024-12-31
TECHIN,,,,,50.0,100.0,100.0,80.0,CHEAP_QUALITY,,-0.12,,,2024-12-31
TECHM,IT,27.85,,8.45,75.15278583218094,33.8,100.0,63.58,FAIR_VALUE,26598.83,2246.28,,,2024-12-31
TECHNOE,INFRASTRUCTURE,31.94,,15.09,71.50376946067716,60.36,100.0,72.75,FAIR_VALUE,636.08,95.99,,,2024-12-31
TECILCHEM,CHEMICALS,,,,50.0,100.0,100.0,80.0,CHEAP_QUALITY,,-0.14,,,2024-12-31
TEGA,FINANCIAL_SERVICES,91.87,,8.06,18.035419547664723,32.24,100.0,40.11,MODERATE,762.57,61.47,,,2024-12-31
TEJASNET,TELECOM,12.19,,8.08,89.12432528884328,32.32,100.0,68.58,FAIR_VALUE,5453.5,440.85,,,2024-12-31
TEMBO,METAL,10.26,,9.41,90.84623276977294,37.64,100.0,71.39,FAIR_VALUE,328.34,30.89,,,2024-12-31
TERASOFT,IT,76.43,,6.89,31.810679395101925,27.560000000000002,100.0,43.75,MODERATE,49.23,3.39,,,2024-12-31
TEXINFRA,CAPITAL_GOODS,,,-99.09,50.0,0.0,100.0,40.0,MODERATE,8.75,-8.67,,,2024-12-31
TEXMOPIPES,CAPITAL_GOODS,7.38,,4.56,93.41571129053843,18.24,100.0,64.66,FAIR_VALUE,109.84,5.01,,,2024-12-31
TEXRAIL,CAPITAL_GOODS,14.23,,5.63,87.30427800330108,22.52,100.0,63.93,FAIR_VALUE,2672.02,150.5,,,2024-12-31
TFCILTD,FINANCIAL_SERVICES,7.41,,39.58,93.38894588928046,100.0,100.0,97.36,CHEAP_QUALITY,121.79,48.21,,,2024-12-31
TFL,FINANCIAL_SERVICES,,,-25.3,50.0,0.0,100.0,40.0,MODERATE,7.39,-1.87,,,2024-12-31
TGBHOTELS,HOSPITALITY,15.0,,4.73,86.61729937101306,18.92,100.0,62.21,FAIR_VALUE,18.83,0.89,,,2024-12-31
THANGAMAYL,FMCG,285.51,,1.33,0.0,5.32,100.0,22.13,EXPENSIVE_OR_WEAK,2309.74,30.75,,,2024-12-31
THEINVEST,FINANCIAL_SERVICES,13.99,,13.9,87.51840121336485,55.60000000000001,100.0,77.25,CHEAP_QUALITY,188.18,26.16,,,2024-12-31
THEJO,CAPITAL_GOODS,41.87,,9.71,62.64442164428783,38.84,100.0,60.59,FAIR_VALUE,269.01,26.12,,,2024-12-31
THEMISMED,PHARMA,32.05,,7.02,71.4056296560646,28.08,100.0,59.79,FAIR_VALUE,210.82,14.81,,,2024-12-31
THERMAX,CAPITAL_GOODS,125.35,,4.54,0.0,18.16,100.0,27.26,EXPENSIVE_OR_WEAK,2507.76,113.73,,,2024-12-31
THOMASCOOK,HOSPITALITY,20.22,,2.93,81.96011955212562,11.72,100.0,57.47,FAIR_VALUE,4064.77,119.25,,,2024-12-31
THOMASCOTT,TEXTILES,10.76,,6.79,90.40014274880672,27.16,100.0,67.02,FAIR_VALUE,86.07,5.84,,,2024-12-31
THYROCARE,HEALTHCARE,22.0,,19.25,80.37203907748584,77.0,100.0,82.95,CHEAP_QUALITY,343.28,66.08,,,2024-12-31
TI,FMCG,39.22,,6.89,65.00869875540884,27.560000000000002,100.0,57.03,FAIR_VALUE,1628.67,112.16,,,2024-12-31
TICL,REALTY,33.18,,11.75,70.39746620868091,47.0,100.0,66.96,FAIR_VALUE,15.07,1.77,,,2024-12-31
TIIL,METAL,26.17,,8.85,76.65164830262748,35.4,100.0,64.82,FAIR_VALUE,1272.9,112.65,,,2024-12-31
TIINDIA,AUTO,70.84,,6.08,36.7979658295044,24.32,100.0,44.45,MODERATE,4924.55,299.17,,,2024-09-30
TIJARIA,CAPITAL_GOODS,,,,50.0,100.0,100.0,80.0,CHEAP_QUALITY,,-1.67,,,2024-12-31
TIL,AUTO,,,-3.98,50.0,0.0,100.0,40.0,MODERATE,146.78,-5.84,,,2024-12-31
TIMESGTY,,106.33,,62.57,5.134496141321332,100.0,100.0,62.05,FAIR_VALUE,1.71,1.07,,,2024-12-31
TIMETECHNO,CAPITAL_GOODS,10.26,,7.33,90.84623276977294,29.32,100.0,68.07,FAIR_VALUE,2758.26,202.17,,,2024-12-31
TIMKEN,CAPITAL_GOODS,79.81,,11.53,28.79511085337021,46.12,100.0,49.97,MODERATE,1424.32,164.25,,,2024-12-31
TIPSFILMS,MEDIA,,,-459.69,50.0,0.0,100.0,40.0,MODERATE,1.29,-5.93,,,2024-12-31
TIPSMUSIC,MEDIA,43.36,,58.37,61.31507338180846,100.0,100.0,84.53,CHEAP_QUALITY,158.28,92.39,,,2024-12-31
TIRUMALCHM,CHEMICALS,,,-9.41,50.0,0.0,100.0,40.0,MODERATE,446.65,-42.02,,,2024-12-31
TIRUPATIFL,OTHER,81.52,,6.78,27.269482981665703,27.12,100.0,41.76,MODERATE,58.42,3.96,,,2024-12-31
TITAGARH,INFRASTRUCTURE,41.61,,7.32,62.87638845519026,29.28,100.0,56.86,FAIR_VALUE,1959.13,143.46,,,2024-12-31
TITAN,FMCG,138.66,,4.84,0.0,19.36,100.0,27.74,EXPENSIVE_OR_WEAK,14534.0,704.0,,,2024-09-30
TNPETRO,HEALTHCARE,18.37,,2.54,83.61065262970068,10.16,100.0,57.51,FAIR_VALUE,460.28,11.71,,,2024-12-31
TNPL,CHEMICALS,,,-1.98,50.0,0.0,100.0,40.0,MODERATE,2040.32,-40.3,,,2024-12-31
TNTELE,RETAIL,,,,50.0,100.0,100.0,80.0,CHEAP_QUALITY,,-6716.43,,,2024-12-31
TOKYOPLAST,,281.39,,0.42,0.0,1.68,100.0,20.67,EXPENSIVE_OR_WEAK,19.05,0.08,,,2024-12-31
TOLINS,AUTO,8.1,,12.49,92.77334166034706,49.96,100.0,77.09,CHEAP_QUALITY,76.88,9.6,,,2024-09-30
TORNTPHARM,PHARMA,82.73,,19.64,26.189945130927427,78.56,100.0,61.9,FAIR_VALUE,4811.0,945.0,,,2024-12-31
TORNTPOWER,POWER,36.01,,7.2,67.87259669001205,28.800000000000004,100.0,58.67,FAIR_VALUE,13675.19,985.05,,,2024-12-31
TOTAL,LOGISTICS,,,-0.12,50.0,0.0,100.0,40.0,MODERATE,187.97,-0.22,,,2024-09-30
TOUCHWOOD,MEDIA,62.03,,7.85,44.65807199892938,31.4,100.0,50.42,MODERATE,3.95,0.31,,,2024-09-30
TPHQ,INFRASTRUCTURE,,,0.82,50.0,3.2799999999999994,100.0,41.31,MODERATE,240.0,1.96,,,2024-12-31
TPLPLASTEH,CHEMICALS,23.17,,6.83,79.32818842842487,27.32,100.0,62.66,FAIR_VALUE,179.99,12.29,,,2024-12-31
TRACXN,CAPITAL_GOODS,,,-7.57,50.0,0.0,100.0,40.0,MODERATE,42.79,-3.24,,,2024-12-31
TRANSRAILL,CAPITAL_GOODS,21.51,,6.11,80.80920729803273,24.44,100.0,62.1,FAIR_VALUE,2428.76,148.35,,,2024-12-31
TRANSWORLD,,5.4,,15.13,95.1822277735647,60.52000000000001,100.0,82.28,CHEAP_QUALITY,241.75,36.57,,,2024-12-31
TREEHOUSE,HEALTHCARE,,,-36.78,50.0,0.0,100.0,40.0,MODERATE,3.97,-1.46,,,2024-12-31
TREJHARA,IT,76.98,,10.28,31.31998037203908,41.12,100.0,48.98,MODERATE,6.42,0.66,,,2024-12-31
TREL,LOGISTICS,18.3,,37.56,83.67310523263595,100.0,100.0,93.47,CHEAP_QUALITY,23.4,8.79,,,2024-12-31
TRENT,RETAIL,70.05,,9.44,37.50278806263104,37.76,100.0,50.11,MODERATE,8813.23,831.6,,,2024-12-31
TRF,CAPITAL_GOODS,7.63,,30.87,93.19266628005532,100.0,100.0,97.28,CHEAP_QUALITY,56.01,17.29,,,2024-12-31
TRIDENT,TEXTILES,38.41,,4.86,65.73136458937414,19.44,100.0,54.07,MODERATE,1712.94,83.32,,,2024-09-30
TRIGYN,IT,49.23,,0.39,56.07797653566491,1.56,100.0,43.06,MODERATE,414.58,1.6,,,2024-12-31
TRITURBINE,CAPITAL_GOODS,59.57,,18.28,46.85283490208324,73.12,100.0,67.99,FAIR_VALUE,1004.5,183.6,,,2024-12-31
TRIVENI,CAPITAL_GOODS,54.45,,2.66,51.42079671677744,10.64,100.0,44.82,MODERATE,1600.3,42.57,,,2024-12-31
TRU,FINANCIAL_SERVICES,14.25,,1.75,87.28643440246242,7.000000000000001,100.0,57.71,FAIR_VALUE,57.65,1.01,,,2024-09-30
TTKHLTCARE,DIVERSIFIED,19.08,,8.41,82.97720479992863,33.64,100.0,66.65,FAIR_VALUE,403.23,33.93,,,2024-12-31
TTKPRESTIG,FMCG,37.77,,7.42,66.30235981621091,29.68,100.0,58.39,FAIR_VALUE,1477.29,109.6,,,2024-12-31
TTL,TEXTILES,4.87,,1.35,95.65508319578892,5.4,100.0,60.42,FAIR_VALUE,110.89,1.5,,,2024-12-31
TTML,TELECOM,,,-95.45,50.0,0.0,100.0,40.0,MODERATE,676.27,-645.5,,,2024-12-31
TULSI,,,,-43.5,50.0,0.0,100.0,40.0,MODERATE,15.22,-6.62,,,2024-12-31
TVSELECT,RETAIL,,,-0.96,50.0,0.0,100.0,40.0,MODERATE,204.61,-1.97,,,2024-12-31
TVSHLTD,FINANCIAL_SERVICES,24.86,,5.18,77.820404157559,20.72,100.0,59.42,FAIR_VALUE,11554.44,598.81,,,2024-09-30
TVSMOTOR,AUTO,72.64,,5.47,35.19204175402597,21.88,100.0,42.83,MODERATE,11134.63,609.35,,,2024-12-31
TVSSCS,LOGISTICS,72.7,,4.31,35.138510951510014,17.24,100.0,40.95,MODERATE,935.38,40.32,,,2024-12-31
TVSSRICHAK,AUTO,,,-0.75,50.0,0.0,100.0,40.0,MODERATE,802.73,-6.02,,,2024-12-31
TVTODAY,MEDIA,22.43,,3.83,79.98840165945488,15.32,100.0,58.12,FAIR_VALUE,443.53,17.0,,,2024-12-31
TVVISION,MEDIA,,,-53.16,50.0,0.0,100.0,40.0,MODERATE,22.33,-11.87,,,2024-12-31
UBL,FMCG,230.52,,0.87,0.0,3.4799999999999995,100.0,21.39,EXPENSIVE_OR_WEAK,4426.55,38.52,,,2024-12-31
UCAL,AUTO,19.99,,1.64,82.16532096177009,6.559999999999999,100.0,55.49,FAIR_VALUE,416.33,6.81,,,2024-12-31
UDAICEMENT,,,,-2.18,50.0,0.0,100.0,40.0,MODERATE,663.45,-14.46,,,2024-12-31
UDS,OTHER,10.73,,4.3,90.42690815006469,17.2,100.0,63.05,FAIR_VALUE,1374.88,59.16,,,2024-12-31
UEL,POWER,145.76,,36.75,0.0,100.0,100.0,60.0,FAIR_VALUE,12.87,4.73,,,2024-12-31
UFLEX,CHEMICALS,5.54,,3.66,95.05732256769416,14.64,100.0,63.88,FAIR_VALUE,3734.68,136.82,,,2024-12-31
UFO,MEDIA,9.43,,6.12,91.5867422045769,24.48,100.0,66.43,FAIR_VALUE,235.32,14.41,,,2024-12-31
UGARSUGAR,FMCG,,,-10.31,50.0,0.0,100.0,40.0,MODERATE,538.26,-55.51,,,2024-12-31
UGROCAP,FINANCIAL_SERVICES,6.09,,10.41,94.56662354463131,41.64,100.0,74.48,FAIR_VALUE,701.28,73.03,,,2024-12-31
ULTRACEMCO,CEMENT,98.88,,5.28,11.781237453718173,21.12,100.0,33.16,EXPENSIVE_OR_WEAK,15634.73,825.18,,,2024-09-30
UMAEXPORTS,,16.33,,0.27,85.4306999152429,1.08,100.0,54.6,MODERATE,870.58,2.36,,,2024-12-31
UMANGDAIRY,,,,-0.19,50.0,0.0,100.0,40.0,MODERATE,110.31,-0.21,,,2024-12-31
UMESLTD,OTHER,24.25,,125.0,78.3646339831378,100.0,100.0,91.35,CHEAP_QUALITY,0.12,0.15,,,2024-12-31
UNICHEMLAB,PHARMA,26.6,,6.6,76.26801088459652,26.400000000000002,100.0,61.07,FAIR_VALUE,462.16,30.49,,,2024-09-30
UNIDT,,35.86,,8.21,68.00642369630192,32.84,100.0,60.34,FAIR_VALUE,82.73,6.79,,,2024-12-31
UNIECOM,HEALTHCARE,39.12,,19.21,65.09791675960209,76.84,100.0,76.78,CHEAP_QUALITY,32.74,6.29,,,2024-12-31
UNIENTER,CHEMICALS,,,5.62,50.0,22.48,100.0,48.99,MODERATE,35.58,2.0,,,2024-12-31
UNIINFO,,,,-2.5,50.0,0.0,100.0,40.0,MODERATE,16.8,-0.42,,,2024-12-31
UNIMECH,DEFENCE,86.92,,28.89,22.451710755230415,100.0,100.0,68.98,FAIR_VALUE,53.9,15.57,,,2024-12-31
UNIPARTS,AUTO,37.74,,8.96,66.32912521746889,35.84,100.0,60.87,FAIR_VALUE,449.71,40.28,,,2024-12-31
UNITDSPR,FMCG,60.81,,5.61,45.746531650086986,22.44,100.0,47.27,MODERATE,14402.0,808.0,,,2024-12-31
UNITECH,REALTY,,,-1012.14,50.0,0.0,100.0,40.0,MODERATE,146.56,-1483.39,,,2024-12-31
UNITEDPOLY,,3.97,,3.31,96.45804523352813,13.239999999999998,100.0,63.88,FAIR_VALUE,152.38,5.05,,,2024-12-31
UNITEDTEA,FMCG,10.77,,22.87,90.39122094838739,91.48,100.0,92.75,CHEAP_QUALITY,47.92,10.96,,,2024-12-31
UNIVAFOODS,,,,-600.0,50.0,0.0,100.0,40.0,MODERATE,0.02,-0.12,,,2024-12-31
UNIVASTU,INFRASTRUCTURE,9.57,,10.82,91.46183699870633,43.28,100.0,73.9,FAIR_VALUE,84.38,9.13,,,2024-12-31
UNIVCABLES,CAPITAL_GOODS,63.81,,2.74,43.069991524289605,10.96,100.0,41.61,MODERATE,1245.65,34.1,,,2024-12-31
UNIVPHOTO,,,,-1853.75,50.0,0.0,100.0,40.0,MODERATE,4.8,-88.98,,,2024-12-31
UNOMINDA,AUTO,65.63,,6.18,41.44622384797253,24.72,100.0,46.47,MODERATE,8428.78,520.53,,,2024-12-31
UPL,CHEMICALS,91.08,,1.22,18.740241780791365,4.88,100.0,29.45,EXPENSIVE_OR_WEAK,21997.0,268.0,,,2024-12-31
