symbol,date_start,date_end,quarter_label,window_label,filing_date,revenue_cr,net_profit_cr,eps,rounding,standalone_or_consolidated,source
RKEC,2024-10-01,2024-12-31,Third quarter,Q3FY25,13-Feb-202,118.9792,8.2588,3.44,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2020-10-01,2020-12-31,Third quarter,Q3FY21,22-Jan-202,402.171,16.676,5.22,Lakhs,Standalone,nselib_xbrl
RKFORGE,2021-01-01,2021-03-31,Yearly,Q4FY21,16-May-202,520.4383,33.8894,10.61,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2021-04-01,2021-06-30,First quarter,Q4FY21,26-Jul-202,417.1132,24.6883,7.73,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2021-07-01,2021-09-30,Half yearly,Q2FY22,11-Oct-202,578.9359,50.112,15.68,Lakhs,Standalone,nselib_xbrl
RKFORGE,2021-10-01,2021-12-31,Third quarter,Q3FY22,18-Jan-202,606.0544,45.1242,14.11,Lakhs,Standalone,nselib_xbrl
RKFORGE,2022-01-01,2022-03-31,Yearly,Q4FY22,04-May-202,718.7227,83.9309,5.31,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2022-04-01,2022-06-30,First quarter,Q4FY22,25-Jul-202,650.7459,47.2584,2.96,Lakhs,Standalone,nselib_xbrl
RKFORGE,2022-07-01,2022-09-30,Half yearly,Q2FY23,22-Oct-202,762.5488,63.9427,4.0,Lakhs,Standalone,nselib_xbrl
RKFORGE,2022-10-01,2022-12-31,Third quarter,Q3FY23,21-Jan-202,777.4809,61.0409,3.82,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2023-01-01,2023-03-31,Yearly,Q4FY23,29-Apr-202,891.6417,68.452,4.28,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2023-04-01,2023-06-30,First quarter,Q4FY23,21-Jul-202,892.3355,78.5287,4.91,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2023-07-01,2023-09-30,Half yearly,Q2FY24,20-Oct-202,981.4912,82.1956,5.14,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2023-10-01,2023-12-31,Third quarter,Q3FY24,18-Jan-202,1057.791,86.8619,5.02,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2024-01-01,2024-03-31,Yearly,Q4FY24,03-May-202,1023.2649,93.849,5.19,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2024-04-01,2024-06-30,First quarter,Q4FY24,25-Jul-202,868.456,73.0791,4.04,Lakhs,Standalone,nselib_xbrl
RKFORGE,2024-07-01,2024-09-30,Half yearly,Q2FY25,25-Oct-202,1053.6287,189.7661,5.98,Lakhs,Consolidated,nselib_xbrl
RKFORGE,2024-10-01,2024-12-31,Third quarter,Q3FY25,20-Feb-202,1073.7818,99.6144,5.51,Lakhs,Consolidated,nselib_xbrl
RKSWAMY,2023-10-01,2023-12-31,Third quarter,Q3FY24,27-Mar-202,28.283,1.7561,0.4,Lakhs,Standalone,nselib_xbrl
RKSWAMY,2024-01-01,2024-03-31,Yearly,Q4FY24,25-May-202,118.282,26.1753,5.84,Lakhs,Consolidated,nselib_xbrl
RKSWAMY,2024-04-01,2024-06-30,First quarter,Q1FY25,08-Aug-202,27.0179,0.3518,0.07,Lakhs,Standalone,nselib_xbrl
RKSWAMY,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,65.6151,0.5179,0.1,Lakhs,Consolidated,nselib_xbrl
RKSWAMY,2024-10-01,2024-12-31,Third quarter,Q3FY25,12-Feb-202,76.7887,3.6302,0.72,Lakhs,Consolidated,nselib_xbrl
RMCL,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,0.736,-0.623,-0.07,Millions,Standalone,nselib_xbrl
RMCL,2022-04-01,2022-06-30,First quarter,Q1FY24,29-Aug-202,0.052,-0.278,-0.03,Millions,Standalone,nselib_xbrl
RMCL,2023-04-01,2023-06-30,First quarter,Q3FY24,22-Feb-202,0.0,-0.329,-0.42,Millions,Standalone,nselib_xbrl
RMCL,2023-07-01,2023-09-30,Half yearly,Q3FY24,22-Feb-202,0.005,-0.185,-0.24,Millions,Standalone,nselib_xbrl
RMCL,2023-10-01,2023-12-31,Third quarter,Q3FY24,22-Feb-202,0.017,-0.549,-0.7,Millions,Standalone,nselib_xbrl
RMCL,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,0.0,-1.369,0.0,Millions,Standalone,nselib_xbrl
RMCL,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,0.0,-0.472,-0.05,Millions,Standalone,nselib_xbrl
RML,2020-10-01,2020-12-31,Third quarter,Q3FY21,27-Jan-202,391.8226,21.4656,17.1,Lakhs,Standalone,nselib_xbrl
RML,2021-01-01,2021-03-31,Yearly,Q4FY21,21-May-202,411.7933,-14.7037,-10.1,Lakhs,Consolidated,nselib_xbrl
RML,2021-04-01,2021-06-30,First quarter,Q4FY21,20-Jul-202,299.79,3.72,2.55,Crores,Standalone,nselib_xbrl
RML,2021-07-01,2021-09-30,Half yearly,Q2FY22,20-Oct-202,458.41,2.28,1.52,Crores,Consolidated,nselib_xbrl
RML,2021-10-01,2021-12-31,Third quarter,Q3FY22,24-Jan-202,4.3779,-0.0431,-2.8,Lakhs,Consolidated,nselib_xbrl
RML,2022-01-01,2022-03-31,Yearly,Q4FY22,20-May-202,5.0543,-0.0254,-1.57,Lakhs,Consolidated,nselib_xbrl
RML,2022-07-01,2022-09-30,Half yearly,Q2FY23,21-Oct-202,600.37,0.05,0.03,Crores,Consolidated,nselib_xbrl
RML,2022-10-01,2022-12-31,Third quarter,Q3FY23,08-Feb-202,5.2637,0.3331,20.48,Lakhs,Standalone,nselib_xbrl
RML,2023-01-01,2023-03-31,Yearly,Q4FY23,05-May-202,6.2156,0.0954,5.87,Lakhs,Consolidated,nselib_xbrl
RML,2023-04-01,2023-06-30,First quarter,Q4FY23,26-Jul-202,588.34,-14.47,-8.9,Crores,Consolidated,nselib_xbrl
RML,2023-07-01,2023-09-30,Half yearly,Q2FY24,30-Oct-202,611.24,17.77,10.93,Crores,Consolidated,nselib_xbrl
RML,2023-10-01,2023-12-31,Third quarter,Q3FY24,25-Jan-202,521.05,9.09,5.59,Crores,Consolidated,nselib_xbrl
RML,2024-01-01,2024-03-31,Yearly,Q4FY24,09-May-202,518.32,-9.37,-5.76,Crores,Consolidated,nselib_xbrl
RML,2024-04-01,2024-06-30,First quarter,Q4FY24,24-Jul-202,522.01,3.41,2.1,Crores,Consolidated,nselib_xbrl
RML,2024-07-01,2024-09-30,Half yearly,Q2FY25,24-Oct-202,529.02,-0.68,-0.42,Crores,Consolidated,nselib_xbrl
RML,2024-10-01,2024-12-31,Third quarter,Q3FY25,30-Jan-202,521.62,-0.22,-0.14,Crores,Consolidated,nselib_xbrl
RNAVAL,2020-04-01,2020-06-30,First quarter,Q4FY21,16-Jun-202,1.9308,-571.9933,-7.75,Lakhs,Standalone,nselib_xbrl
RNAVAL,2020-07-01,2020-09-30,Half yearly,Q3FY23,31-Mar-202,0.0,-1966.21,-26.66,Lakhs,Standalone,nselib_xbrl
RNAVAL,2021-01-01,2021-03-31,Yearly,Q2FY25,11-Oct-202,0.0,0.0,0.0,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2021-10-01,2021-12-31,Third quarter,Q2FY23,17-Dec-202,2.37,-525.33,-7.12,Lakhs,Standalone,nselib_xbrl
RNAVAL,2022-01-01,2022-03-31,Yearly,Q2FY25,11-Oct-202,0.0,0.0,0.0,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2022-04-01,2022-06-30,First quarter,Q4FY23,20-Apr-202,2.08,-536.72,-7.28,Lakhs,Standalone,nselib_xbrl
RNAVAL,2022-07-01,2022-09-30,Half yearly,Q4FY23,20-Apr-202,0.68,-527.42,-7.15,Lakhs,Standalone,nselib_xbrl
RNAVAL,2022-10-01,2022-12-31,Third quarter,Q2FY25,12-Nov-202,0.4,19026.38,70935.72,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2023-01-01,2023-03-31,Yearly,Q3FY24,13-Feb-202,0.0,-25.54,-0.35,Lakhs,Standalone,nselib_xbrl
RNAVAL,2023-04-01,2023-06-30,First quarter,Q2FY25,12-Nov-202,0.0,-25.23,-94.06,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2023-07-01,2023-09-30,Half yearly,Q2FY25,12-Nov-202,0.0,-29.33,-109.35,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2023-10-01,2023-12-31,Third quarter,Q2FY25,12-Nov-202,0.0,-26.98,-100.59,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2024-01-01,2024-03-31,Yearly,Q2FY25,12-Nov-202,0.0,-39.04,-145.55,Lakhs,Consolidated,nselib_xbrl
RNAVAL,2024-04-01,2024-06-30,First quarter,Q2FY25,12-Nov-202,0.0,-51.45,-191.82,Lakhs,Standalone,nselib_xbrl
RNAVAL,2024-07-01,2024-09-30,Half yearly,Q2FY25,12-Nov-202,0.96,-54.3,-10.31,Lakhs,Standalone,nselib_xbrl
ROHITFERRO,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,161.7234,-22.4521,-1.97,Lakhs,Consolidated,nselib_xbrl
ROHITFERRO,2020-10-01,2020-12-31,Third quarter,Q3FY21,13-Feb-202,188.1421,-22.0361,-1.94,Lakhs,Consolidated,nselib_xbrl
ROHITFERRO,2021-01-01,2021-03-31,Yearly,Q4FY21,30-Jun-202,235.6111,-6.9377,-0.61,Lakhs,Consolidated,nselib_xbrl
ROHITFERRO,2021-04-01,2021-06-30,First quarter,Q1FY22,14-Aug-202,169.8674,-29.7361,-2.61,Lakhs,Consolidated,nselib_xbrl
ROHITFERRO,2021-07-01,2021-09-30,Half yearly,Q2FY22,11-Nov-202,194.6607,-12.8098,-1.13,Lakhs,Consolidated,nselib_xbrl
ROHITFERRO,2021-10-01,2021-12-31,Third quarter,Q3FY22,12-Feb-202,190.1789,-21.404,-1.88,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,9.2327,-5.256,-1.92,Lakhs,Standalone,nselib_xbrl
ROHLTD,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,29.9232,-4.4801,-1.63,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2021-01-01,2021-03-31,Yearly,Q4FY21,18-Jun-202,33.014,-10.0479,-3.42,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2021-04-01,2021-06-30,First quarter,Q1FY22,14-Aug-202,14.3597,-11.1714,-3.11,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2021-07-01,2021-09-30,Half yearly,Q2FY22,11-Nov-202,31.8509,0.5511,0.61,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2021-10-01,2021-12-31,Third quarter,Q3FY22,11-Feb-202,52.783,5.734,1.61,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,39.5303,31.6709,11.59,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2022-07-01,2022-09-30,Half yearly,Q2FY23,09-Nov-202,58.0649,9.3814,3.22,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2022-10-01,2022-12-31,Third quarter,Q3FY23,13-Feb-202,72.4901,15.1847,5.27,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2023-01-01,2023-03-31,Yearly,Q4FY23,31-May-202,72.5458,13.1246,4.62,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2023-04-01,2023-06-30,First quarter,Q1FY24,07-Aug-202,68.8881,10.7299,3.53,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2023-07-01,2023-09-30,Half yearly,Q2FY24,08-Nov-202,66.6036,7.6688,2.49,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2023-10-01,2023-12-31,Third quarter,Q3FY24,09-Feb-202,81.9144,15.733,5.6,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,76.2044,16.6918,6.06,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,73.0085,8.7197,3.21,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,70.4113,7.5172,2.73,Lakhs,Consolidated,nselib_xbrl
ROHLTD,2024-10-01,2024-12-31,Third quarter,Q3FY25,13-Feb-202,89.3062,18.1139,6.49,Lakhs,Consolidated,nselib_xbrl
ROLEXRINGS,2021-04-01,2021-06-30,First quarter,Q1FY22,15-Aug-202,227.364,30.318,12.64,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2021-07-01,2021-09-30,Half yearly,Q2FY22,01-Nov-202,258.493,32.69,12.32,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2021-10-01,2021-12-31,Third quarter,Q3FY22,04-Feb-202,242.078,29.808,10.95,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2022-01-01,2022-03-31,Yearly,Q4FY22,23-May-202,288.77,39.063,14.34,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2022-04-01,2022-06-30,First quarter,Q1FY23,08-Aug-202,286.779,49.716,18.26,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2022-07-01,2022-09-30,Half yearly,Q2FY23,10-Nov-202,289.712,49.179,18.06,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2022-10-01,2022-12-31,Third quarter,Q3FY23,07-Feb-202,308.304,52.79,19.39,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2023-01-01,2023-03-31,Yearly,Q4FY23,25-May-202,299.484,46.407,17.04,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2023-04-01,2023-06-30,First quarter,Q1FY24,10-Aug-202,311.326,48.437,17.79,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2023-07-01,2023-09-30,Half yearly,Q2FY24,07-Nov-202,320.777,63.196,17.24,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2023-10-01,2023-12-31,Third quarter,Q3FY24,01-Feb-202,273.314,37.017,13.59,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2024-01-01,2024-03-31,Yearly,Q4FY24,21-May-202,316.338,23.621,8.67,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2024-04-01,2024-06-30,First quarter,Q1FY25,09-Aug-202,310.761,49.909,18.33,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2024-07-01,2024-09-30,Half yearly,Q2FY25,08-Nov-202,300.272,49.262,18.09,Millions,Standalone,nselib_xbrl
ROLEXRINGS,2024-10-01,2024-12-31,Third quarter,Q3FY25,14-Feb-202,259.882,20.187,7.41,Millions,Standalone,nselib_xbrl
ROLLT,2020-07-01,2020-09-30,Half yearly,Q2FY21,24-Nov-202,15.7376,-7.5851,0.0,Lakhs,Consolidated,nselib_xbrl
ROLLT,2020-10-01,2020-12-31,Third quarter,Q3FY21,19-Feb-202,16.6677,-7.3873,-0.2,Lakhs,Consolidated,nselib_xbrl
ROLLT,2021-01-01,2021-03-31,Yearly,Q1FY22,05-Sep-202,0.1196,43.0864,1.72,Lakhs,Standalone,nselib_xbrl
ROLLT,2021-04-01,2021-06-30,First quarter,Q1FY22,23-Sep-202,0.1117,-0.1402,-0.01,Lakhs,Standalone,nselib_xbrl
ROLLT,2021-07-01,2021-09-30,Half yearly,Q2FY22,16-Nov-202,2.2973,-5.7024,-0.21,Lakhs,Consolidated,nselib_xbrl
ROLLT,2021-10-01,2021-12-31,Third quarter,Q3FY22,12-Feb-202,0.7796,-4.929,-0.17,Lakhs,Consolidated,nselib_xbrl
ROLLT,2022-01-01,2022-03-31,Yearly,Q4FY22,01-Jun-202,0.7794,-54.0702,-2.27,Lakhs,Consolidated,nselib_xbrl
ROLLT,2022-04-01,2022-06-30,First quarter,Q1FY23,06-Aug-202,0.144,-13.749,-0.49,Lakhs,Consolidated,nselib_xbrl
ROLLT,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,0.244,-7.1225,-0.43,Lakhs,Consolidated,nselib_xbrl
ROLLT,2023-01-01,2023-03-31,Yearly,Q4FY23,30-May-202,0.4605,-0.1732,-0.01,Lakhs,Consolidated,nselib_xbrl
ROLLT,2023-04-01,2023-06-30,First quarter,Q1FY24,11-Aug-202,0.1,-0.1076,0.0,Lakhs,Standalone,nselib_xbrl
ROLLT,2023-07-01,2023-09-30,Half yearly,Q2FY24,10-Nov-202,0.294,0.4303,0.02,Lakhs,Consolidated,nselib_xbrl
ROLLT,2023-10-01,2023-12-31,Third quarter,Q3FY24,14-Feb-202,0.294,0.0619,-0.66,Lakhs,Consolidated,nselib_xbrl
ROLLT,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,0.294,-1.5648,-0.06,Lakhs,Consolidated,nselib_xbrl
ROLLT,2024-04-01,2024-06-30,First quarter,Q1FY25,15-Aug-202,0.0,-1.0289,-0.04,Lakhs,Consolidated,nselib_xbrl
ROLLT,2024-07-01,2024-09-30,Half yearly,Q2FY25,15-Nov-202,0.0,-0.5059,-0.02,Lakhs,Consolidated,nselib_xbrl
ROLLT,2024-10-01,2024-12-31,Third quarter,Q3FY25,14-Feb-202,0.0,-0.1841,-0.01,Lakhs,Consolidated,nselib_xbrl
ROLTA,2020-07-01,2020-09-30,Half yearly,Q2FY21,12-Nov-202,4.27,-165.28,-10.0,Crores,Standalone,nselib_xbrl
ROLTA,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,4.63,-262.39,-15.8,Crores,Standalone,nselib_xbrl
ROLTA,2021-01-01,2021-03-31,Yearly,Q2FY22,02-Nov-202,16.84,-615.46,-30.72,Crores,Consolidated,nselib_xbrl
ROLTA,2021-04-01,2021-06-30,First quarter,Q2FY22,11-Dec-202,6.68,-135.16,-8.15,Crores,Consolidated,nselib_xbrl
ROLTA,2021-07-01,2021-09-30,Half yearly,Q3FY22,06-Jan-202,8.34,-228.71,-13.79,Crores,Consolidated,nselib_xbrl
ROLTA,2022-01-01,2022-03-31,Yearly,Q1FY23,30-Sep-202,1.6,-201.17,-12.13,Crores,Standalone,nselib_xbrl
ROLTA,2022-04-01,2022-06-30,First quarter,Q3FY25,04-Jan-202,3.76,-287.96,-17.36,Crores,Consolidated,nselib_xbrl
ROLTA,2022-07-01,2022-09-30,Half yearly,Q3FY25,04-Jan-202,3.76,-287.96,-17.36,Crores,Consolidated,nselib_xbrl
ROLTA,2022-10-01,2022-12-31,Third quarter,Q3FY25,04-Jan-202,4.4,-203.34,-12.26,Crores,Consolidated,nselib_xbrl
ROLTA,2023-04-01,2023-06-30,First quarter,Q3FY25,21-Mar-202,0.0,-8.86,-0.53,Crores,Standalone,nselib_xbrl
ROLTA,2023-07-01,2023-09-30,Half yearly,Q3FY25,21-Mar-202,0.0,-7.27,-0.44,Crores,Consolidated,nselib_xbrl
ROLTA,2023-10-01,2023-12-31,Third quarter,Q3FY25,21-Mar-202,0.0,-6.92,-0.42,Crores,Standalone,nselib_xbrl
ROML,2020-07-01,2020-09-30,Half yearly,Q2FY21,07-Nov-202,24.3326,1.6852,1.12,Lakhs,Standalone,nselib_xbrl
ROML,2020-10-01,2020-12-31,Third quarter,Q3FY21,14-Feb-202,26.8962,1.0256,0.68,Lakhs,Standalone,nselib_xbrl
ROML,2021-01-01,2021-03-31,Yearly,Q4FY21,25-Jun-202,27.5632,-0.2924,-0.1,Lakhs,Standalone,nselib_xbrl
ROML,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,23.9014,0.2489,0.17,Lakhs,Standalone,nselib_xbrl
ROML,2021-07-01,2021-09-30,Half yearly,Q2FY22,12-Nov-202,29.0668,1.0225,0.07,Lakhs,Standalone,nselib_xbrl
ROML,2021-10-01,2021-12-31,Third quarter,Q3FY22,11-Feb-202,28.8419,0.8487,0.57,Lakhs,Standalone,nselib_xbrl
ROML,2022-01-01,2022-03-31,Yearly,Q4FY22,21-May-202,36.745,0.729,0.5,Lakhs,Standalone,nselib_xbrl
ROML,2022-04-01,2022-06-30,First quarter,Q1FY23,12-Aug-202,28.5036,0.3407,0.23,Lakhs,Standalone,nselib_xbrl
ROML,2022-07-01,2022-09-30,Half yearly,Q2FY23,05-Nov-202,30.9725,0.8941,0.06,Lakhs,Standalone,nselib_xbrl
ROML,2022-10-01,2022-12-31,Third quarter,Q3FY23,14-Feb-202,42.6505,1.1273,0.08,Lakhs,Standalone,nselib_xbrl
ROML,2023-01-01,2023-03-31,Yearly,Q4FY23,26-May-202,38.229,3.1119,0.44,Lakhs,Standalone,nselib_xbrl
ROML,2023-04-01,2023-06-30,First quarter,Q1FY24,11-Aug-202,27.4247,0.2628,0.18,Lakhs,Standalone,nselib_xbrl
ROML,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,31.4398,0.2771,0.18,Lakhs,Standalone,nselib_xbrl
ROML,2023-10-01,2023-12-31,Third quarter,Q3FY24,13-Feb-202,35.6092,1.0698,0.71,Lakhs,Standalone,nselib_xbrl
ROML,2024-01-01,2024-03-31,Yearly,Q4FY24,27-May-202,30.2443,0.103,0.07,Lakhs,Standalone,nselib_xbrl
ROML,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,21.2128,-0.7915,-0.53,Lakhs,Standalone,nselib_xbrl
ROML,2024-07-01,2024-09-30,Half yearly,Q2FY25,12-Nov-202,30.4869,1.0801,0.72,Lakhs,Standalone,nselib_xbrl
ROML,2024-10-01,2024-12-31,Third quarter,Q3FY25,07-Feb-202,30.5468,1.1246,0.75,Lakhs,Standalone,nselib_xbrl
ROSSARI,2020-07-01,2020-09-30,Half yearly,Q2FY21,27-Oct-202,171.674,20.728,4.07,Millions,Consolidated,nselib_xbrl
ROSSARI,2020-10-01,2020-12-31,Third quarter,Q3FY21,23-Jan-202,205.757,20.643,3.98,Millions,Standalone,nselib_xbrl
ROSSARI,2021-01-01,2021-03-31,Yearly,Q4FY21,14-May-202,218.222,22.205,4.32,Millions,Consolidated,nselib_xbrl
ROSSARI,2021-04-01,2021-06-30,First quarter,Q4FY21,30-Jul-202,231.11,24.543,4.52,Millions,Consolidated,nselib_xbrl
ROSSARI,2021-07-01,2021-09-30,Half yearly,Q2FY22,30-Oct-202,338.613,24.409,4.44,Millions,Standalone,nselib_xbrl
ROSSARI,2021-10-01,2021-12-31,Third quarter,Q3FY22,14-Feb-202,428.416,22.539,4.09,Millions,Consolidated,nselib_xbrl
ROSSARI,2022-01-01,2022-03-31,Yearly,Q4FY22,20-May-202,438.932,24.081,4.37,Millions,Consolidated,nselib_xbrl
ROSSARI,2022-04-01,2022-06-30,First quarter,Q1FY23,06-Aug-202,233.736,15.367,2.79,Millions,Standalone,nselib_xbrl
ROSSARI,2022-07-01,2022-09-30,Half yearly,Q2FY23,05-Nov-202,240.896,15.422,2.8,Millions,Standalone,nselib_xbrl
ROSSARI,2022-10-01,2022-12-31,Third quarter,Q3FY23,04-Feb-202,236.898,17.462,3.17,Millions,Standalone,nselib_xbrl
ROSSARI,2023-01-01,2023-03-31,Yearly,Q4FY23,29-Apr-202,406.466,28.979,5.25,Millions,Consolidated,nselib_xbrl
ROSSARI,2023-04-01,2023-06-30,First quarter,Q4FY23,29-Jul-202,410.606,29.219,5.3,Millions,Consolidated,nselib_xbrl
ROSSARI,2023-07-01,2023-09-30,Half yearly,Q2FY24,21-Oct-202,483.468,32.948,5.97,Millions,Consolidated,nselib_xbrl
ROSSARI,2023-10-01,2023-12-31,Third quarter,Q3FY24,20-Jan-202,463.769,34.39,6.23,Millions,Consolidated,nselib_xbrl
ROSSARI,2024-01-01,2024-03-31,Yearly,Q4FY24,29-Apr-202,472.715,34.132,6.18,Millions,Consolidated,nselib_xbrl
ROSSARI,2024-04-01,2024-06-30,First quarter,Q4FY24,20-Jul-202,300.708,24.328,4.4,Millions,Standalone,nselib_xbrl
ROSSARI,2024-07-01,2024-09-30,Half yearly,Q2FY25,19-Oct-202,498.351,35.333,6.39,Millions,Consolidated,nselib_xbrl
ROSSARI,2024-10-01,2024-12-31,Third quarter,Q3FY25,21-Jan-202,368.278,30.631,5.53,Millions,Standalone,nselib_xbrl
ROSSELLIND,2020-07-01,2020-09-30,Half yearly,Q2FY21,12-Nov-202,100.63,39.51,10.77,Lakhs,Standalone,nselib_xbrl
ROSSELLIND,2020-10-01,2020-12-31,Third quarter,Q3FY21,08-Feb-202,91.43,7.16,1.95,Lakhs,Standalone,nselib_xbrl
ROSSELLIND,2021-01-01,2021-03-31,Yearly,Q4FY21,29-Jun-202,66.53,-22.88,-6.23,Lakhs,Standalone,nselib_xbrl
ROSSELLIND,2021-04-01,2021-06-30,First quarter,Q1FY22,03-Aug-202,65.21,11.35,3.09,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2021-07-01,2021-09-30,Half yearly,Q2FY22,09-Nov-202,94.73,25.23,6.88,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2021-10-01,2021-12-31,Third quarter,Q3FY22,09-Feb-202,84.34,5.66,1.54,Lakhs,Standalone,nselib_xbrl
ROSSELLIND,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,54.8,-12.28,-3.35,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2022-04-01,2022-06-30,First quarter,Q1FY23,09-Aug-202,69.65,5.38,1.47,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2022-07-01,2022-09-30,Half yearly,Q2FY23,14-Nov-202,119.18,36.44,9.93,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2022-10-01,2022-12-31,Third quarter,Q3FY23,08-Feb-202,97.26,0.25,0.07,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2023-01-01,2023-03-31,Yearly,Q4FY23,27-May-202,67.51,-14.42,-3.97,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2023-04-01,2023-06-30,First quarter,Q1FY24,03-Aug-202,70.35,1.29,0.34,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2023-07-01,2023-09-30,Half yearly,Q2FY24,06-Nov-202,118.96,24.37,6.46,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2023-10-01,2023-12-31,Third quarter,Q3FY24,05-Feb-202,110.71,1.96,0.52,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2024-01-01,2024-03-31,Yearly,Q4FY24,29-May-202,67.75,-14.89,-3.95,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2024-04-01,2024-06-30,First quarter,Q1FY25,12-Aug-202,74.93,2.43,0.64,Lakhs,Consolidated,nselib_xbrl
ROSSELLIND,2024-07-01,2024-09-30,Half yearly,Q2FY25,30-Oct-202,80.11,28.2,7.48,Lakhs,Standalone,nselib_xbrl
ROSSELLIND,2024-10-01,2024-12-31,Third quarter,Q3FY25,27-Jan-202,62.65,6.17,1.64,Lakhs,Standalone,nselib_xbrl
ROSSTECH,2024-07-01,2024-09-30,Half yearly,Q2FY25,09-Dec-202,51.101,-0.0954,-0.03,Lakhs,Consolidated,nselib_xbrl
ROSSTECH,2024-10-01,2024-12-31,Third quarter,Q3FY25,07-Feb-202,75.7381,5.1981,1.38,Lakhs,Consolidated,nselib_xbrl
ROTO,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,41.2467,4.4964,2.91,Lakhs,Standalone,nselib_xbrl
ROTO,2022-04-01,2022-06-30,First quarter,Q1FY23,14-Aug-202,35.7419,5.6674,3.61,Lakhs,Standalone,nselib_xbrl
ROTO,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,56.1459,7.1887,4.58,Lakhs,Consolidated,nselib_xbrl
