symbol,close_now,ret_30d,ret_60d,ret_90d,ret_365d,vol_ratio,sector,sector_rel_30d,ret_30d_pct,ret_90d_pct,ret_365d_pct,vol_ratio_pct,sector_rel_pct,price_score,as_of_date
SSWL,227.09,6.86,8.03,16.19,-14.47,0.742,AUTO,11.67,86.573485811097,76.8,44.60470085470086,60.07783695206882,87.59000423549344,74.56,2026-06-10
STALLION,180.68,18.6,31.96,64.96,,0.385,PHARMA,18.98,95.21389241846676,98.22222222222223,,24.170421958213847,94.0279542566709,83.19,2026-06-10
STANLEY,140.33,-14.67,4.25,-13.61,-58.97,0.607,REALTY,-8.96,7.581533248623465,5.7555555555555555,3.418803418803419,48.83244571896764,10.207539178314274,8.75,2026-06-10
STAR,978.2,-15.4,-2.18,9.42,14.57,0.703,PHARMA,-15.02,6.501482422702244,64.93333333333334,81.73076923076923,57.148709545268325,2.9224904701397714,38.15,2026-06-10
STARCEMENT,207.84,-9.02,-3.96,2.92,-1.93,3.525,CEMENT,-2.97,22.469292672596357,47.86666666666667,63.86217948717948,96.80458828349038,31.067344345616267,42.1,2026-06-10
STARHEALTH,524.4,1.64,11.71,15.03,20.18,0.842,FINANCIAL_SERVICES,7.09,76.6836086404066,75.1111111111111,84.77564102564102,66.30479311757476,80.17789072426937,77.91,2026-06-10
STARPAPER,132.86,-7.04,-5.35,-1.38,-22.73,0.965,CHEMICALS,-2.92,32.65565438373571,32.53333333333333,32.7991452991453,72.2449815649324,31.363828886065225,34.44,2026-06-10
STARTECK,264.0,6.52,5.98,3.21,-7.25,0.731,FINANCIAL_SERVICES,11.97,86.23464633629818,48.68888888888889,54.807692307692314,59.4633346988939,88.01355357899196,69.49,2026-06-10
STCINDIA,117.75,-1.44,3.89,7.93,-23.02,0.317,DIVERSIFIED,3.49,63.89241846675138,62.11111111111111,32.34508547008547,17.24702990577632,70.0550614146548,55.73,2026-06-10
STEELCAS,284.9,2.28,1.34,23.94,-74.07,0.725,CAPITAL_GOODS,5.71,78.1448538754765,85.11111111111111,2.1367521367521367,58.72593199508398,76.87420584498093,63.52,2026-06-10
STEELCITY,75.88,-7.13,-10.04,-7.06,-26.71,1.38,FINANCIAL_SERVICES,-1.68,32.21092757306226,16.22222222222222,27.24358974358974,84.55551003687015,37.35705209656925,30.61,2026-06-10
STEELXIND,11.72,13.13,31.69,46.32,44.87,0.627,METAL,18.26,92.16433714527741,95.33333333333334,92.36111111111111,50.18435067595248,93.56204997882254,91.11,2026-06-10
STEL,533.75,11.8,14.24,11.48,30.5,1.144,FINANCIAL_SERVICES,17.25,91.12664125370605,69.64444444444445,88.78205128205127,79.25030725112659,92.67259635747564,84.93,2026-06-10
STERTOOLS,208.57,-16.86,-12.14,7.46,-41.84,0.57,AUTO,-12.05,5.040237187632359,61.15555555555555,10.683760683760683,44.8381810733306,5.717916137229987,22.29,2026-06-10
STOVEKRAFT,652.05,17.56,16.46,19.65,12.64,0.333,FMCG,23.46,94.91740787801778,80.93333333333334,80.87606837606837,18.885702580909463,95.51037695891571,84.9,2026-06-10
STUDDS,525.4,14.37,15.97,0.98,,11.74,AUTO,19.18,93.15967810249894,40.91111111111111,,99.7132322818517,94.07030919102075,71.93,2026-06-10
STYL,262.45,-2.62,14.37,0.99,,0.329,FINANCIAL_SERVICES,2.83,54.19313850063533,41.0,,18.414584186808685,66.7725540025413,50.15,2026-06-10
STYLAMIND,3117.0,22.13,40.24,40.89,87.59,0.588,REALTY,27.84,96.4845404489623,93.77777777777779,97.70299145299145,46.804588283490375,96.95044472681067,93.64,2026-06-10
STYRENIX,2172.3,-5.17,8.57,6.59,-34.56,0.644,CHEMICALS,-1.05,40.74544684455739,59.15555555555555,17.33440170940171,51.59770585825482,40.13130029648454,41.12,2026-06-10
SUBROS,709.85,-9.12,-5.39,1.67,-24.64,0.619,CAPITAL_GOODS,-5.69,22.19398559932232,44.13333333333333,30.128205128205128,49.590331831216716,19.906819144430326,30.29,2026-06-10
SUDARCOLOR,365.55,-1.67,9.28,8.89,,2.037,CHEMICALS,2.45,62.40999576450656,64.08888888888889,,92.0319541171651,64.54891994917408,62.15,2026-06-10
SUDARSCHEM,854.05,-5.35,4.9,-1.47,-31.26,0.577,CHEMICALS,-1.23,39.94070309191021,32.0,21.634615384615387,45.80090126997132,39.34773401101228,34.5,2026-06-10
SUDEEPPHRM,731.4,12.56,19.93,18.18,,0.989,PHARMA,12.94,91.6560779330792,78.97777777777777,,73.35108562064727,88.90300720033883,78.83,2026-06-10
SUKHJITS,167.33,-16.68,-5.34,-6.0,-14.15,0.251,AGRICULTURE,-10.62,5.29436679373147,18.22222222222222,45.245726495726494,10.323637853338797,7.073274036425244,17.03,2026-06-10
SULA,154.09,-10.66,-5.29,-4.94,-48.88,0.783,FMCG,-4.76,17.47141041931385,20.933333333333334,6.143162393162393,62.78164686603851,23.612875900042354,19.26,2026-06-10
SUMEETINDS,27.44,-8.72,-8.53,-4.22,,3.207,REALTY,-3.01,23.99407030919102,22.711111111111112,,96.06718557968046,30.876747141041932,33.51,2026-06-10
SUMICHEM,456.65,-2.1,9.09,16.0,-8.58,0.434,CHEMICALS,2.02,60.080474375264714,76.53333333333333,52.61752136752137,29.987709954936502,62.49470563320627,61.56,2026-06-10
SUMMITSEC,1471.1,-10.85,-10.26,-7.61,-28.59,0.42,FINANCIAL_SERVICES,-5.4,16.81490893689115,14.844444444444443,24.412393162393162,28.308070462925034,20.944515036001693,19.04,2026-06-10
SUNCLAY,1292.1,-9.89,0.12,0.54,-39.16,0.241,AUTO,-5.08,19.52562473528166,39.111111111111114,12.179487179487179,9.524784924211389,22.29987293519695,22.87,2026-06-10
SUNDARAM,1.37,-4.2,-2.14,8.73,-34.13,0.413,FMCG,1.7,45.192714951291826,63.644444444444446,17.84188034188034,27.345350266284306,61.202880135535786,45.84,2026-06-10
SUNDARMFIN,4203.2,-10.76,-14.79,-21.06,-12.25,2.008,FINANCIAL_SERVICES,-5.31,17.11139347734011,2.2222222222222223,47.97008547008547,91.88857025809095,21.26217704362558,23.92,2026-06-10
SUNDRMBRAK,732.15,13.38,17.56,29.32,-8.74,0.175,AUTO,18.19,92.33375688267684,88.97777777777777,52.483974358974365,5.4690700532568615,93.43498517577298,79.35,2026-06-10
SUNDRMFAST,830.4,-0.34,3.44,-0.72,-16.16,0.551,AUTO,4.47,68.57263871241,34.599999999999994,42.0940170940171,43.01515772224498,73.44345616264295,54.24,2026-06-10
SUNDROP,658.2,-6.41,4.2,3.59,-23.82,0.448,FMCG,-0.51,34.98517577297755,50.06666666666667,31.303418803418804,31.56493240475215,43.56204997882253,39.13,2026-06-10
SUNFLAG,343.85,-10.34,37.86,50.73,24.27,0.523,METAL,-5.2,18.25497670478611,96.22222222222221,86.80555555555556,39.69684555510037,21.79161372299873,53.06,2026-06-10
SUNPHARMA,1786.4,-4.61,7.95,-2.16,8.4,0.651,PHARMA,-4.23,43.30792037272342,29.822222222222223,77.29700854700855,51.986890618598935,25.794155019059723,44.54,2026-06-10
SUNTECK,279.15,-13.75,-11.79,-18.46,-37.35,0.612,REALTY,-8.04,9.572215163066497,2.977777777777778,14.583333333333334,49.098730028676776,12.409995764506565,11.33,2026-06-10
SUNTV,506.05,-10.87,-15.39,-12.45,-18.26,0.251,MEDIA,-6.29,16.687844133841594,7.155555555555555,38.64850427350427,10.323637853338797,17.450232952138926,18.49,2026-06-10
SUPERHOUSE,153.69,1.04,-0.06,6.1,-11.49,0.739,TEXTILES,4.16,74.58703939008895,57.88888888888889,49.30555555555556,59.91396968455551,72.3422278695468,64.29,2026-06-10
SUPERSPIN,4.92,-9.39,1.03,-7.17,-50.5,2.097,TEXTILES,-6.28,21.53748411689962,15.866666666666667,5.395299145299146,92.3801720606309,17.53494282083863,19.83,2026-06-10
SUPRAJIT,459.15,5.94,5.15,9.32,-0.1,0.269,AUTO,10.75,85.40872511647606,64.77777777777777,66.29273504273505,12.392462105694388,86.44642100804744,72.93,2026-06-10
SUPREME,44.91,-11.14,-21.61,-18.55,-50.48,0.091,FINANCIAL_SERVICES,-5.69,15.967810249894113,2.888888888888889,5.47542735042735,1.925440393281442,19.906819144430326,10.49,2026-06-10
SUPREMEIND,3488.5,-3.56,-8.26,-13.61,-24.44,0.995,REALTY,2.15,47.69165607793308,5.7555555555555555,30.34188034188034,73.7402703809914,63.15120711562897,37.36,2026-06-10
SUPREMEINF,72.61,-13.24,,,,0.262,INFRASTRUCTURE,-6.94,10.609911054637864,,,11.839410077836952,15.268953833121559,29.1,2026-06-10
SUPRIYA,952.4,32.64,49.1,59.65,41.97,0.75,PHARMA,33.02,98.64464210080475,97.73333333333333,91.77350427350427,60.61040557148709,98.17873782295638,95.07,2026-06-10
SURAJEST,189.19,-18.28,-13.81,-8.2,-47.85,0.32,REALTY,-12.57,3.7695891571368065,13.866666666666665,6.784188034188034,17.4313805817288,5.124947056332062,7.78,2026-06-10
SURAJLTD,227.0,-4.82,-6.24,-1.11,-43.7,0.138,METAL,0.31,42.35493434985176,33.71111111111111,9.241452991452991,3.420729209340434,52.75307073274036,33.18,2026-06-10
SURAKSHA,270.8,-11.82,-1.58,4.33,-16.34,1.025,HEALTHCARE,-8.91,14.019483269800931,52.55555555555556,41.72008547008547,75.07169192953708,10.419313850063533,31.71,2026-06-10
SURANASOL,27.03,-2.98,16.06,29.95,-22.24,0.675,CAPITAL_GOODS,0.45,51.143583227446,89.42222222222223,33.386752136752136,54.629250307251134,53.64252435408725,57.71,2026-06-10
SURANAT&P,18.07,-3.27,-1.63,5.98,-7.29,0.401,POWER,2.84,48.89877170690385,57.42222222222222,54.75427350427351,25.91151167554281,66.87844133841593,53.75,2026-06-10
SURYALA,426.45,16.68,,,,0.331,TEXTILES,19.8,94.49385853451928,,,18.72183531339615,94.45150360016942,70.68,2026-06-10
SURYALAXMI,56.01,-7.1,0.21,5.24,-21.78,0.197,TEXTILES,-3.98,32.50741211351122,55.55555555555556,34.13461538461539,6.5751741089717335,26.747141041931382,36.43,2026-06-10
SURYAROSNI,247.61,-1.31,11.26,16.73,-27.25,0.294,METAL,3.82,64.570097416349,77.57777777777778,26.495726495726498,14.911921343711592,71.36806437950021,58.74,2026-06-10
SURYODAY,170.0,-5.26,27.08,26.83,22.34,0.496,BANKING,-6.73,40.4277848369335,87.46666666666667,86.08440170940172,36.93158541581319,16.052520118593815,57.49,2026-06-10
SUTLEJTEX,36.93,0.27,16.54,16.46,,1.047,TEXTILES,3.38,70.79627276577722,77.2,,75.89102826710365,69.35620499788226,68.28,2026-06-10
SUVEN,268.8,23.4,37.48,90.19,,0.526,HEALTHCARE,26.3,96.86573485811097,99.24444444444444,,39.840229414174516,96.52689538331217,85.19,2026-06-10
SUVIDHAA,2.63,,-22.65,-7.39,,0.474,FINANCIAL_SERVICES,,,15.37777777777778,,34.842277755018436,,40.59,2026-06-10
SUYOG,698.45,-14.08,-16.84,1.61,,0.914,TELECOM,-13.81,8.852181279119018,43.955555555555556,,69.7255223269152,3.8966539601863617,28.16,2026-06-10
SUZLON,54.08,1.46,19.33,29.94,-15.59,0.518,CAPITAL_GOODS,4.89,76.23888182973316,89.37777777777778,43.00213675213676,39.348627611634576,74.69292672596357,70.8,2026-06-10
SVLL,740.05,39.16,29.38,37.05,,0.542,LOGISTICS,43.54,99.32232105040238,92.66666666666666,,41.70421958213847,99.32232105040238,84.91,2026-06-10
SWANCORP,311.5,-8.48,-3.77,-11.81,,1.246,CHEMICALS,-4.36,25.222363405336722,8.31111111111111,,81.56493240475216,25.18000847098687,28.76,2026-06-10
SWARAJENG,3777.9,-3.29,-4.02,8.86,-8.16,1.494,CAPITAL_GOODS,0.14,48.835239305379076,64.02222222222223,53.47222222222222,86.89061859893486,51.567132570944516,55.87,2026-06-10
SWELECTES,627.65,-4.27,7.57,21.56,,0.422,CAPITAL_GOODS,-0.84,44.64210080474375,83.11111111111111,,28.574354772634162,41.35959339263024,54.04,2026-06-10
SWIGGY,242.3,-8.12,-11.89,-14.86,-33.69,1.048,RETAIL,-5.44,27.34011012282931,4.933333333333334,18.536324786324787,75.95247849242114,20.753917831427362,21.42,2026-06-10
SWSOLAR,199.53,-6.06,9.96,11.74,-38.09,0.963,INFRASTRUCTURE,0.24,36.53113087674714,69.95555555555556,13.835470085470087,71.99918066366243,52.49894112664125,44.52,2026-06-10
SYMPHONY,682.1,-12.77,-10.05,-16.93,-37.71,0.539,FMCG,-6.87,11.245235069885643,3.4666666666666663,14.182692307692307,41.15116755428103,15.67132570944515,12.05,2026-06-10
SYNCOMF,14.12,-1.74,4.13,13.87,,0.397,PHARMA,-1.36,61.8593816179585,73.28888888888889,,25.317492830807048,38.67005506141466,57.04,2026-06-10
SYNGENE,454.65,-5.77,12.36,11.39,-29.46,1.375,INFRASTRUCTURE,0.53,37.80177890724269,69.15555555555557,23.477564102564102,84.49405981155265,54.21431596781024,47.57,2026-06-10
SYRMA,1225.8,10.17,41.12,61.82,132.58,0.576,CAPITAL_GOODS,13.6,89.89834815756036,97.86666666666667,99.46581196581197,45.61655059401885,89.47479881406184,91.53,2026-06-10
SYSTMTXC,66.01,-3.9,-11.41,-5.12,,1.308,FINANCIAL_SERVICES,1.55,46.37865311308767,20.599999999999998,,82.87587054485867,60.7157983905125,44.63,2026-06-10
TAALTECH,3379.0,15.88,,,,0.462,AVIATION,10.64,94.07030919102075,,,33.38795575583777,86.27700127064803,70.04,2026-06-10
TAINWALCHM,195.75,-5.08,3.4,-1.69,-9.14,0.319,CHEMICALS,-0.96,41.02075391783143,31.422222222222224,51.97649572649573,17.328963539532978,40.40660736975858,39.54,2026-06-10
TAJGVK,324.05,1.42,-3.51,5.88,-17.82,0.546,HOSPITALITY,5.88,76.13299449385853,57.06666666666666,39.743589743589745,42.27775501843507,77.29775518847946,62.57,2026-06-10
TALBROAUTO,351.7,7.29,32.37,45.24,19.77,0.266,AUTO,12.1,87.03939008894537,94.97777777777779,84.4551282051282,12.269561655059402,88.07708598051673,84.92,2026-06-10
TAMBOLIIN,184.69,-3.01,,,,0.357,FINANCIAL_SERVICES,2.44,50.82592121982211,,,21.425645227365834,64.44303261329945,51.03,2026-06-10
TANLA,510.6,-7.08,7.39,16.26,-23.15,0.724,IT,-2.5,32.570944515036004,76.88888888888889,32.15811965811966,58.60303154444899,33.672172808132146,45.03,2026-06-10
TARACHAND,55.66,-5.48,-12.01,-6.92,,0.679,LOGISTICS,-1.1,39.1994917407878,16.53333333333333,,54.89553461696026,39.79246082168573,36.57,2026-06-10
TARAPUR,19.0,-19.25,-22.19,-24.84,,0.375,CAPITAL_GOODS,-15.82,2.943667937314697,1.4666666666666666,,23.064317902498978,2.456586192291402,12.92,2026-06-10
TARC,123.8,-7.75,-1.0,-9.54,-33.93,0.653,REALTY,-2.04,29.203727234222786,10.933333333333334,18.215811965811966,52.31462515362556,35.95933926302414,24.61,2026-06-10
TARIL,309.5,-1.35,9.97,6.95,-36.49,0.643,CAPITAL_GOODS,2.08,64.3159678102499,60.0,15.384615384615385,51.51577222449816,62.83354510800508,52.59,2026-06-10
TARMAT,51.45,,,,-10.29,1.729,INFRASTRUCTURE,,,,50.85470085470085,89.55346169602622,,52.15,2026-06-10
TARSONS,206.71,-6.04,5.15,5.8,-44.72,0.176,HEALTHCARE,-3.14,36.78526048284625,56.888888888888886,8.493589743589745,5.530520278574355,30.1143583227446,33.59,2026-06-10
TASTYBITE,8149.5,1.67,13.52,15.62,-24.85,1.627,FMCG,7.57,76.85302837780601,75.91111111111111,29.700854700854702,88.57025809094633,81.19440914866583,68.42,2026-06-10
TATACAP,321.3,2.02,-1.62,0.47,,1.119,FINANCIAL_SERVICES,7.47,77.59423972892841,38.82222222222222,,78.47193773043834,80.89792460821685,62.92,2026-06-10
TATACHEM,720.4,-5.38,4.42,4.59,-22.39,2.207,CHEMICALS,-1.26,39.7712833545108,53.6,33.11965811965812,92.99467431380582,39.05124947056332,44.45,2026-06-10
TATACOMM,1978.6,25.91,31.12,33.43,16.41,0.659,CHEMICALS,30.03,97.28928420160948,91.33333333333333,82.8525641025641,53.31831216714461,97.41634900465904,90.73,2026-06-10
TATACONSUM,1108.0,-12.82,1.31,3.22,4.02,1.001,FMCG,-6.92,11.09699279966116,48.77777777777778,72.91666666666666,74.33428922572716,15.438373570520966,36.69,2026-06-10
TATAELXSI,4092.2,-3.6,-7.94,-5.78,-36.55,0.967,IT,0.98,47.43752647183397,18.711111111111112,15.331196581196583,72.42933224088488,57.87801778907242,36.65,2026-06-10
TATAGOLD,14.25,-1.45,-1.66,-8.3,46.6,1.142,OTHER,0.84,63.765353663701816,13.577777777777778,93.26923076923077,79.14789020893078,56.840321897501056,56.85,2026-06-10
TATAINVEST,649.7,-6.89,-2.4,4.3,-90.05,0.712,FINANCIAL_SERVICES,-1.44,33.121558661584075,52.288888888888884,0.5876068376068376,57.55837771405162,38.33121558661584,33.41,2026-06-10
TATAPOWER,394.75,-8.88,-1.15,2.33,0.34,0.583,POWER,-2.77,22.956374417619653,45.955555555555556,67.09401709401709,46.39492011470709,32.38034731046167,40.12,2026-06-10
TATASTEEL,199.31,-6.02,-3.53,2.35,31.03,0.963,METAL,-0.88,36.84879288437103,46.08888888888889,89.1025641025641,71.99918066366243,40.95722151630665,51.98,2026-06-10
TATATECH,758.2,20.16,33.9,36.15,3.58,0.741,FMCG,26.06,95.84921643371452,92.4,72.38247863247864,60.016386726751335,96.4845404489623,88.6,2026-06-10
TATSILV,22.38,-8.58,-2.82,-12.27,107.99,1.448,OTHER,-6.28,24.735281660313426,7.511111111111111,98.5576923076923,86.19418271200328,17.53494282083863,37.19,2026-06-10
TATVA,1113.7,-16.5,-7.36,-3.16,18.95,0.854,CHEMICALS,-12.38,5.379076662431173,25.555555555555554,83.92094017094017,66.96026218762802,5.252011859381618,29.19,2026-06-10
TBOTEK,1228.2,3.1,4.06,1.74,-2.62,1.546,HOSPITALITY,7.56,80.09318085556968,44.37777777777778,62.873931623931625,87.54608766898812,81.10969927996612,68.25,2026-06-10
TBZ,167.9,17.41,18.62,25.81,-10.37,0.503,FMCG,23.31,94.79034307496823,86.71111111111112,50.74786324786324,37.52560426054895,95.42566709021601,81.19,2026-06-10
TCC,368.45,-0.83,-0.32,-8.2,,0.054,RETAIL,1.84,66.60313426514189,13.866666666666665,,1.0241704219582137,61.817026683608645,46.1,2026-06-10
TCI,945.05,0.73,-6.67,-5.65,-15.61,0.542,LOGISTICS,5.12,73.10461668784414,19.066666666666666,42.89529914529914,41.70421958213847,75.2858958068615,52.31,2026-06-10
TCIEXP,515.85,-5.24,-5.38,2.47,-31.85,0.29,LOGISTICS,-0.86,40.55484963998306,46.577777777777776,20.860042735042736,14.46128635804998,41.12664125370606,36.9,2026-06-10
TCIFINANCE,23.0,59.83,57.32,,22.15,7.556,FINANCIAL_SERVICES,65.28,99.9152901313003,,85.9508547008547,99.18066366243343,99.9152901313003,84.61,2026-06-10
TCPLPACK,2488.7,-11.04,-1.11,1.95,-32.82,1.924,CHEMICALS,-6.92,16.264294790343076,45.044444444444444,19.444444444444446,91.43793527242933,15.438373570520966,27.73,2026-06-10
TCS,2153.9,-9.99,-14.67,-12.62,-37.59,0.491,IT,-5.41,19.186785260482846,6.888888888888889,14.342948717948717,36.41950020483408,20.85980516730199,16.26,2026-06-10
TDPOWERSYS,1153.3,-2.15,24.47,43.69,119.49,1.041,CAPITAL_GOODS,1.28,59.614570097416355,94.53333333333333,99.19871794871796,75.686194182712,59.50868276154172,77.05,2026-06-10
TEAMGTY,243.0,-3.59,-8.92,-2.06,,0.214,FINANCIAL_SERVICES,1.86,47.543413807708596,30.177777777777777,,7.824662023760753,61.922914019483265,43.86,2026-06-10
TEAMLEASE,1384.8,2.44,16.67,22.4,-31.87,0.471,FINANCIAL_SERVICES,7.89,78.52604828462516,83.91111111111111,20.77991452991453,34.55551003687013,81.53324862346464,66.58,2026-06-10
TECH,31.07,-2.54,-7.5,-3.24,-25.1,0.127,OTHER,-0.25,55.52731893265565,25.377777777777776,29.246794871794872,3.0929946743138057,46.4845404489623,38.76,2026-06-10
TECHM,1478.9,1.48,2.69,10.83,-13.55,0.395,IT,6.06,76.36594663278272,68.31111111111112,46.287393162393165,25.071691929537078,77.67894959762812,65.97,2026-06-10
TECHNOE,991.7,-20.23,-11.14,-10.31,-34.0,0.272,INFRASTRUCTURE,-13.94,2.498941126641254,9.866666666666667,18.108974358974358,12.67922982384269,3.8119440914866582,8.17,2026-06-10
TECHNVISN,5420.0,-1.04,,,,0.319,IT,3.54,65.52308343922067,,,17.328963539532978,70.24565861922915,56.84,2026-06-10
TECILCHEM,11.03,-13.35,-14.36,-13.15,,2.037,CHEMICALS,-9.23,10.376958915713681,6.177777777777778,,92.0319541171651,9.6569250317662,21.23,2026-06-10
TEGA,1738.9,7.18,0.64,-0.97,17.96,0.232,FINANCIAL_SERVICES,12.63,86.89114781872088,34.044444444444444,83.54700854700855,8.828349037279803,88.73358746293944,69.38,2026-06-10
TEJASNET,550.8,16.77,24.21,17.09,-21.09,1.391,TELECOM,17.04,94.57856840321898,77.68888888888888,35.04273504273504,85.02662843097092,92.33375688267684,77.63,2026-06-10
TEMBO,545.6,-7.6,-4.21,4.07,,1.099,METAL,-2.46,30.26260059296908,51.422222222222224,,77.81646866038508,33.88394747988141,42.42,2026-06-10
TENNIND,578.35,-8.96,3.01,9.5,,0.663,AUTO,-4.15,22.65988987717069,65.24444444444445,,53.687013519049565,26.090639559508684,40.84,2026-06-10
TERASOFT,437.35,27.58,22.99,23.91,,0.719,IT,32.16,97.712833545108,85.06666666666666,,58.11142974190905,97.88225328250742,83.05,2026-06-10
TEXINFRA,98.95,-4.67,0.16,6.78,-3.06,0.601,CAPITAL_GOODS,-1.24,43.138500635324014,59.46666666666667,62.17948717948718,48.32036050798853,39.2842016094875,50.71,2026-06-10
TEXMOPIPES,45.57,-2.19,1.04,2.47,-28.96,0.936,CAPITAL_GOODS,1.24,59.1698432867429,46.577777777777776,23.985042735042736,70.72920934043425,59.233375688267685,49.57,2026-06-10
TEXRAIL,102.85,-8.07,4.33,6.12,-37.45,0.105,CAPITAL_GOODS,-4.64,27.530707327403643,57.977777777777774,14.476495726495727,2.355591970503892,23.930537907666245,30.73,2026-06-10
TFCILTD,74.2,-8.18,9.58,12.31,-66.73,0.494,FINANCIAL_SERVICES,-2.73,27.10715798390512,70.88888888888889,2.5106837606837606,36.78820155673904,32.570944515036004,34.44,2026-06-10
TFL,11.94,-2.61,-2.37,-5.98,,0.324,FINANCIAL_SERVICES,2.84,54.447268106734434,18.288888888888888,,17.82056534207292,66.87844133841593,44.55,2026-06-10
TGBHOTELS,9.05,-4.13,-4.13,1.12,-30.17,0.465,HOSPITALITY,0.33,45.531554426090636,41.51111111111111,22.80982905982906,33.756657107742726,52.90131300296485,40.5,2026-06-10
THAKDEV,115.1,-18.44,,,,0.075,REALTY,-12.73,3.642524354087251,,,1.5977058582548138,4.997882253282508,24.6,2026-06-10
THANGAMAYL,5444.1,35.86,31.54,53.77,184.66,0.374,FMCG,41.76,99.06819144430327,96.93333333333334,99.73290598290599,23.00286767718148,99.15290131300296,94.88,2026-06-10
THEINVEST,91.54,-23.79,-11.27,-6.08,-38.59,0.725,FINANCIAL_SERVICES,-18.34,1.228293096145701,18.0,13.194444444444445,58.72593199508398,1.4188903007200337,10.72,2026-06-10
THEJO,1522.7,-13.8,-7.04,-8.25,-15.34,0.576,CAPITAL_GOODS,-10.37,9.50868276154172,13.71111111111111,43.48290598290598,45.61655059401885,7.433290978398984,18.85,2026-06-10
THELEELA,409.95,-0.97,-4.57,-6.04,3.09,0.964,HOSPITALITY,3.49,65.81956797966964,18.11111111111111,71.50106837606837,72.12208111429742,70.0550614146548,55.98,2026-06-10
THEMISMED,103.14,-1.33,23.39,25.52,-22.93,0.323,PHARMA,-0.95,64.44303261329945,86.4888888888889,32.532051282051285,17.718148299877097,40.51249470563321,57.65,2026-06-10
THERMAX,4698.8,3.38,28.98,47.65,33.91,0.804,CAPITAL_GOODS,6.81,80.89792460821685,95.77777777777777,90.27777777777779,64.23596886521918,79.28843710292249,85.42,2026-06-10
THOMASCOOK,115.08,23.81,7.69,23.65,-30.06,2.295,HOSPITALITY,28.27,96.90808979246081,84.84444444444445,22.916666666666664,93.32240884883245,97.03515459551038,78.93,2026-06-10
THOMASCOTT,255.5,-13.24,-2.35,4.82,-14.61,0.307,TEXTILES,-10.12,10.609911054637864,54.51111111111111,44.391025641025635,16.42769356820975,8.21685726387124,28.27,2026-06-10
THYROCARE,532.8,10.8,33.53,43.94,-46.55,0.688,HEALTHCARE,13.71,90.3430749682338,94.66666666666667,7.104700854700854,55.94018844735764,89.62304108428631,72.95,2026-06-10
TI,433.9,-6.16,1.25,-5.0,19.32,0.516,FMCG,-0.26,36.1711139347734,20.84444444444444,84.24145299145299,39.20524375256043,46.3151207115629,43.63,2026-06-10
