symbol,close,atr_14,mp_pp,mp_r1,mp_r2,mp_r3,mp_s1,mp_s2,mp_s3,wp_pp,wp_r1,wp_r2,wp_s1,wp_s2,fib_786,fib_618,fib_500,fib_382,fib_236,swing_high_1,swing_high_2,swing_low_1,swing_low_2,vol_poc,prev_week_h,prev_week_l,prev_month_h,prev_month_l,round_res,round_sup,stop_1atr,stop_2atr,target_1atr,target_2atr,conf_res_1,conf_res_1_score,conf_res_1_tags,conf_res_2,conf_res_2_score,conf_res_2_tags,conf_sup_1,conf_sup_1_score,conf_sup_1_tags,conf_sup_2,conf_sup_2_score,conf_sup_2_tags,entry_zone_low,entry_zone_high,stop_loss,as_of_date
SIS,414.25,19.55,391.22,430.43,458.07,497.28,363.58,324.37,296.73,447.55,468.8,502.2,414.15,392.9,304.96,342.58,369.0,395.42,428.11,444.3,418.85,257.05,288.3,448.21,480.95,426.3,418.85,352.0,425.0,400.0,394.7,375.16,433.8,453.34,423.57,7,Swing Hi|Prev-Mo Hi|20 DMA|Round|Prev-Wk Lo|Fib 23.6%,446.69,7,Swing Hi|W-Pivot|Vol POC,395.34,8,M-Pivot|W-S2|Fib 38.2%|50 DMA|Round,341.66,6,200 DMA|Fib 61.8%,404.48,420.11,389.41,2026-06-30
SISHIPPING,24.5,1.25,25.87,28.73,33.12,35.98,21.48,18.62,14.23,23.53,25.02,26.18,22.37,20.88,25.9,30.15,33.12,36.1,39.79,45.75,45.5,20.5,22.05,38.81,24.7,22.05,30.25,23.0,25.0,20.0,23.25,22.01,25.75,26.99,25.98,5,M-Pivot|Fib 78.6%|W-R2,24.91,4,Prev-Wk Hi|Round|W-R1,22.16,5,Swing Lo|Prev-Wk Lo|W-S1,21.48,3,M-S1,23.88,24.87,22.01,1997-12-23
SITASHREE,3.5,0.22,4.22,4.68,5.37,5.83,3.53,3.07,2.38,3.83,4.12,4.58,3.37,3.08,4.46,5.34,5.95,6.56,7.32,8.55,8.3,3.35,3.4,3.78,4.3,3.55,4.9,3.75,5.0,0.0,3.27,3.05,3.73,3.95,3.54,4,M-S1|Prev-Wk Lo,3.76,4,Prev-Mo Lo|Vol POC,3.37,8,Swing Lo|52W Low|W-S1|Swing Lo,3.08,3,M-S2|W-S2,3.39,3.57,3.32,2018-03-16
SITICABLE,38.0,1.03,38.63,40.32,41.68,43.37,37.27,35.58,34.22,38.12,38.83,39.72,37.23,36.52,30.66,33.02,34.67,36.33,38.38,41.7,40.2,27.65,30.1,36.96,39.0,37.4,40.0,36.95,40.0,35.0,36.98,35.95,39.02,40.05,38.59,9,W-Pivot|Fib 23.6%|M-Pivot|W-R1|Prev-Wk Hi,40.05,8,W-R2|Prev-Mo Hi|Round|Swing Hi|M-R1,36.95,13,Fib 38.2%|W-S2|Prev-Mo Lo|Vol POC|W-S1|M-S1|Prev-Wk Lo,34.45,3,M-S3|Fib 50%,37.49,38.31,36.4,2016-08-16
SITINET,0.75,0.07,0.88,1.02,1.23,1.37,0.67,0.53,0.32,0.82,0.88,0.97,0.73,0.67,1.48,2.05,2.45,2.85,3.35,4.15,2.65,0.85,0.9,2.36,0.9,0.75,1.1,0.75,5.0,0.0,0.68,0.61,0.82,0.89,0.88,5,M-Pivot|W-R1,0.9,3,Swing Lo|Prev-Wk Hi,0.67,4,M-S1|W-S2,0.73,2,W-S1,0.71,0.77,0.66,2023-06-06
SIVIND,3.05,0.31,2.67,2.98,3.32,3.63,2.33,2.02,1.68,3.17,3.58,3.97,2.78,2.37,2.5,3.25,3.77,4.3,4.95,6.0,5.7,1.55,1.6,3.08,3.55,2.75,3.0,2.35,5.0,0.0,2.74,2.42,3.36,3.68,3.08,3,Vol POC,3.25,3,Fib 61.8%,2.99,4,M-R1|Prev-Mo Hi,2.76,3,Prev-Wk Lo|W-S1,2.89,3.14,2.95,2004-12-24
SIYARSILK,40.5,1.44,34.75,37.15,39.3,41.7,32.6,30.2,28.05,35.62,37.23,38.47,34.38,32.77,34.52,39.63,43.23,46.82,51.26,58.45,51.95,28.0,30.3,39.56,36.85,34.0,36.9,32.35,45.0,40.0,39.06,37.61,41.94,43.39,43.23,2,Fib 50%,46.82,2,Fib 38.2%,39.62,9,M-R2|Vol POC|Fib 61.8%|Round,37.03,7,Prev-Wk Hi|Prev-Mo Hi|M-R1|W-R1,39.78,40.93,39.03,2002-04-19
SIYSIL,638.15,22.67,578.17,614.23,654.87,690.93,537.53,501.47,460.83,643.8,669.6,693.9,619.5,593.7,522.26,592.05,641.08,690.1,750.75,848.8,780.0,433.35,494.1,578.61,668.1,618.0,618.8,542.1,650.0,600.0,615.48,592.81,660.82,683.49,644.96,5,Fib 50%|W-Pivot|Round,691.64,4,Fib 38.2%|M-R3|W-R2,617.83,11,M-R1|200 DMA|Prev-Wk Lo|Prev-Mo Hi|W-S1|20 DMA,595.49,6,Fib 61.8%|W-S2|50 DMA|Round,626.81,644.95,608.56,2026-06-30
SJS,2218.0,78.14,1977.1,2248.0,2390.8,2661.7,1834.3,1563.4,1420.6,2170.47,2225.93,2310.47,2085.93,2030.47,1378.56,1572.66,1709.0,1845.34,2014.03,2286.7,2137.8,1131.3,1285.9,1704.65,2255.0,2115.0,2119.9,1706.2,2250.0,2000.0,2139.86,2061.73,2296.14,2374.27,2244.73,7,W-R1|M-R1|Round|Prev-Wk Hi,2294.62,5,Swing Hi|52W High|W-R2,2116.83,7,W-S1|Prev-Wk Lo|Prev-Mo Hi|20 DMA|Swing Hi,1994.37,6,M-Pivot|50 DMA|Round|Fib 23.6%,2178.93,2241.44,2085.08,2026-06-30
SJVN,73.15,1.75,75.54,80.57,85.99,91.02,70.12,65.09,59.67,73.19,74.39,76.68,70.9,69.7,71.24,77.7,82.23,86.77,92.38,101.45,100.5,63.02,67.85,79.58,75.49,72.0,80.95,70.5,80.0,70.0,71.4,69.65,74.9,76.65,80.27,8,Vol POC|Round|M-R1|Prev-Mo Hi,75.19,7,W-R1|50 DMA|Prev-Wk Hi|M-Pivot,70.41,9,W-S2|Round|M-S1|Prev-Mo Lo|W-S1|Fib 78.6%,72.44,2,Prev-Wk Lo|20 DMA,72.28,73.67,69.65,2026-06-30
SKFBEARING,116.7,5.1,108.85,119.15,125.3,135.6,102.7,92.4,86.25,117.47,124.33,128.82,112.98,106.12,80.69,89.6,95.85,102.1,109.84,121.75,118.5,69.35,71.0,106.6,121.95,110.6,115.0,98.55,125.0,100.0,111.6,106.49,121.8,126.91,118.37,7,W-Pivot|Swing Hi|M-R1,122.02,5,Swing Hi|Prev-Wk Hi|52W High,109.76,5,M-Pivot|Fib 23.6%|Prev-Wk Lo,106.36,4,W-S2|Vol POC,114.15,118.23,108.11,2004-10-19
SKFINDIA,1672.5,41.93,1680.7,1736.2,1832.6,1888.1,1584.3,1528.8,1432.4,1662.43,1682.77,1707.53,1637.67,1617.33,2189.38,2805.94,3239.0,3672.06,4207.88,5074.0,5049.8,1404.0,1542.4,1691.18,1687.2,1642.1,1777.1,1625.2,1700.0,1600.0,1630.57,1588.64,1714.43,1756.36,1691.56,11,M-Pivot|W-R1|Prev-Wk Hi|Vol POC|Round|W-R2,1736.2,3,M-R1,1629.83,6,W-S2|Prev-Mo Lo|20 DMA|W-S1|Prev-Wk Lo,1592.15,4,M-S1|Round,1651.54,1685.08,1605.38,2026-06-30
SKFINDUS,2891.8,113.28,2132.43,2270.77,2378.43,2516.77,2024.77,1886.43,1778.77,2827.67,3030.33,3154.67,2703.33,2500.67,2205.94,2372.24,2489.05,2605.86,2750.38,2766.0,2700.0,1994.1,2005.0,2291.93,2952.0,2625.0,2240.1,1994.1,3000.0,2750.0,2778.52,2665.24,3005.08,3118.36,2978.67,4,Prev-Wk Hi|52W High|Round,3030.33,2,W-R1,2755.46,4,Round|Fib 23.6%|Swing Hi,2701.66,4,Swing Hi|W-S1,2835.16,2925.78,2714.13,2026-06-30
SKIL,3.15,0.2,4.2,4.7,5.6,6.1,3.3,2.8,1.9,3.62,3.88,4.37,3.13,2.87,2.79,3.37,3.77,4.18,4.69,5.5,5.1,2.05,2.1,3.79,4.1,3.35,5.1,3.7,5.0,0.0,2.95,2.75,3.35,3.55,3.36,4,Prev-Wk Lo|Fib 61.8%,3.3,3,M-S1,2.79,3,Fib 78.6%|M-S2,3.13,2,W-S1,3.05,3.21,2.75,2021-11-19
SKIPPER,532.65,19.26,514.62,594.73,640.12,720.23,469.23,389.12,343.73,539.22,554.93,576.72,517.43,501.72,382.89,426.73,457.52,488.32,526.42,588.0,582.9,327.05,327.1,465.48,561.0,523.5,560.0,434.5,550.0,500.0,513.39,494.13,551.91,571.17,583.9,7,W-R2|Swing Hi|Swing Hi|52W High,545.14,4,W-Pivot|20 DMA|Round,518.52,6,M-Pivot|W-S1|Prev-Wk Lo,502.44,3,Round|W-S2|50 DMA,523.02,538.43,510.74,2026-06-30
SKMEGGPROD,293.02,17.06,196.59,233.07,261.97,298.45,167.69,131.21,102.31,264.49,290.52,305.04,249.97,223.94,178.82,206.86,226.55,246.24,270.61,257.4,232.5,77.0,79.0,194.62,279.0,238.45,225.48,160.1,300.0,275.0,275.96,258.9,310.08,327.14,299.23,2,M-R3|Round,310.0,2,52W High,263.23,4,M-R2|W-Pivot,290.52,2,W-R1,284.49,298.14,259.28,2026-06-30
SKSIND,2.4,0.26,1.63,1.82,2.18,2.37,1.27,1.08,0.72,2.25,2.4,2.5,2.15,2.0,11.63,19.61,25.23,30.84,37.78,16.5,15.0,1.45,1.5,7.48,2.35,2.1,2.0,1.45,5.0,0.0,2.14,1.87,2.66,2.93,7.48,3,Vol POC,2.5,1,W-R2,2.17,4,W-S1|M-R2,2.36,2,Prev-Wk Hi|M-R3,2.27,2.48,2.14,1998-05-27
SKSMICRO,741.3,21.47,628.68,679.62,708.93,759.87,599.37,548.43,519.12,675.87,720.73,754.87,641.73,596.87,443.05,507.78,553.25,598.72,654.97,710.0,695.3,360.6,373.4,524.48,710.0,631.0,658.0,577.75,750.0,700.0,719.82,698.35,762.77,784.25,752.66,5,52W High|Round|W-R2|M-R3,,0,,709.64,5,M-R2|Swing Hi|Prev-Wk Hi,677.75,5,W-Pivot|M-R1,730.56,747.74,699.0,2016-06-30
SKUMARSYNF,3.0,0.2,3.35,3.7,3.95,4.3,3.1,2.75,2.5,2.62,2.78,3.07,2.33,2.17,3.32,4.11,4.67,5.24,5.93,7.05,6.75,2.3,2.6,3.43,2.9,2.45,3.6,3.0,5.0,0.0,2.8,2.61,3.2,3.39,3.08,4,W-R2|M-S1,3.33,4,Fib 78.6%|M-Pivot,2.76,4,M-S2|W-R1,2.61,4,Swing Lo|W-Pivot,2.9,3.06,2.72,2015-03-30
SKUPOWER,3.75,0.51,3.72,4.43,5.37,6.08,2.78,2.07,1.13,3.82,4.33,5.17,2.98,2.47,4.72,6.54,7.83,9.11,10.69,13.25,12.85,2.4,3.0,8.6,4.65,3.3,4.65,3.0,5.0,0.0,3.24,2.72,4.26,4.78,4.43,3,M-R1,3.82,2,W-Pivot,2.99,5,W-S1|Swing Lo|Prev-Mo Lo,3.72,3,M-Pivot,3.49,3.9,2.95,2001-07-06
SKYGOLD,532.55,22.03,497.52,573.38,625.77,701.63,445.13,369.27,316.88,501.53,517.57,535.98,483.12,467.08,319.66,377.44,418.02,458.61,508.83,590.0,549.9,246.05,259.0,362.23,519.95,485.5,549.9,421.65,550.0,500.0,510.52,488.49,554.58,576.61,549.93,4,Swing Hi|Prev-Mo Hi|Round,590.0,4,Swing Hi|52W High,499.68,6,M-Pivot|Round|W-Pivot,519.2,4,W-R1|Prev-Wk Hi|20 DMA,521.54,539.16,492.18,2026-06-30
SMALL250,17.77,0.63,17.08,17.85,18.67,19.44,16.26,15.49,14.67,17.97,18.4,19.09,17.28,16.85,15.4,16.37,17.05,17.74,18.58,19.95,18.89,14.16,14.25,14.78,18.67,17.55,17.9,16.31,20.0,15.0,17.13,16.5,18.41,19.04,17.91,6,M-R1|Prev-Mo Hi|W-Pivot,18.58,6,W-R1|Fib 23.6%|M-R2|Prev-Wk Hi,17.01,7,W-S2|Fib 50%|50 DMA|M-Pivot,16.31,7,M-S1|Prev-Mo Lo|Fib 61.8%,17.45,17.96,16.75,2026-06-30
SMALLADD,17.84,0.29,17.0,17.71,18.44,19.15,16.27,15.56,14.83,17.87,18.06,18.38,17.55,17.36,14.91,15.61,16.11,16.6,17.21,17.8,17.73,14.01,15.15,15.52,18.2,17.69,17.73,16.29,20.0,15.0,17.55,17.26,18.13,18.42,18.26,8,W-R1|52W High|Prev-Wk Hi|W-R2|M-R2,19.15,1,M-R3,17.62,13,W-S2|20 DMA|W-S1|Prev-Wk Lo|M-R1|Swing Hi|Prev-Mo Hi|Swing Hi,16.22,6,Fib 50%|M-S1|Prev-Mo Lo,17.69,17.93,17.36,2026-06-30
SMALLCAP,46.37,0.94,44.92,46.57,48.15,49.8,43.34,41.69,40.11,46.68,47.45,48.49,45.64,44.87,41.01,43.9,45.92,47.94,50.45,54.5,49.37,37.34,37.6,43.05,47.71,45.9,46.49,43.26,50.0,45.0,45.43,44.49,47.31,48.25,47.95,8,W-R1|Prev-Wk Hi|Fib 38.2%|M-R2|W-R2,46.58,6,Prev-Mo Hi|M-R1|W-Pivot,43.43,13,Vol POC|Prev-Mo Lo|M-S1|200 DMA|Fib 61.8%,45.16,9,W-S2|M-Pivot|Round|50 DMA|20 DMA|W-S1,45.9,46.65,44.49,2026-06-30
SMARTLINK,163.33,10.89,130.66,151.34,170.67,191.35,111.33,90.65,71.32,170.12,198.23,227.12,141.23,113.12,123.94,139.98,151.25,162.52,176.46,173.49,163.9,103.5,112.97,185.98,199.0,142.0,150.0,109.99,175.0,150.0,152.44,141.54,174.22,185.12,170.39,4,W-Pivot|M-R2,174.98,4,Swing Hi|Round|Fib 23.6%,150.65,7,Prev-Mo Hi|Round|Fib 50%|M-R1,141.07,6,Fib 61.8%|W-S1|Prev-Wk Lo,157.88,166.6,148.39,2026-05-18
SMARTWORKS,486.15,18.96,444.15,470.3,505.85,532.0,408.6,382.45,346.9,482.15,502.4,515.25,469.3,449.05,416.61,459.87,490.25,520.63,558.23,619.0,617.9,361.5,370.0,444.28,495.0,461.9,479.7,418.0,500.0,475.0,467.19,448.22,505.11,524.08,496.91,6,Fib 50%|Prev-Wk Hi|Round|W-R1,517.94,3,W-R2|Fib 38.2%,471.38,9,W-S1|M-R1|200 DMA|Round,447.18,8,M-Pivot|Vol POC|W-S2|50 DMA,476.67,491.84,464.31,2026-06-30
SMCGLOBAL,70.24,3.16,63.77,67.14,72.77,76.14,58.14,54.77,49.14,72.24,74.83,77.39,69.68,67.09,63.1,69.9,74.67,79.44,85.35,94.9,88.82,54.44,56.99,84.21,74.8,69.65,69.4,60.4,80.0,70.0,67.08,63.92,73.4,76.56,74.77,5,Fib 50%|Prev-Wk Hi|W-R1,72.5,4,W-Pivot|M-R2,69.6,9,20 DMA|Prev-Mo Hi|Prev-Wk Lo|W-S1|Fib 61.8%|Round,67.12,4,W-S2|M-R1,68.66,71.19,68.56,2026-06-30
SMDYECHEM,1.0,0.13,1.35,1.85,2.5,3.0,0.7,0.2,-0.45,1.07,1.13,1.27,0.93,0.87,1.41,1.96,2.35,2.74,3.22,4.0,3.0,0.7,0.8,1.03,1.2,1.0,2.0,0.85,5.0,0.0,0.87,0.74,1.13,1.26,1.03,3,Vol POC,1.07,2,W-Pivot,0.93,2,W-S1,0.8,2,Swing Lo,0.93,1.04,0.92,2002-01-18
SMFINANC,1.25,0.55,1.5,2.0,2.25,2.75,1.25,0.75,0.5,1.25,1.25,1.25,1.25,1.25,2.49,3.86,4.83,5.79,6.98,8.9,6.0,0.75,1.0,7.26,1.25,1.25,1.75,1.0,5.0,0.0,0.7,0.16,1.8,2.34,1.5,3,M-Pivot,2.0,3,M-R1,0.75,6,M-S2|Swing Lo|52W Low,1.0,3,Swing Lo|Prev-Mo Lo,0.98,1.41,0.74,2000-09-21
SMITHKLPHA,134.15,4.23,123.42,135.73,155.67,167.98,103.48,91.17,71.23,124.78,129.57,133.03,121.32,116.53,126.25,149.92,166.55,183.18,203.75,237.0,223.9,96.1,111.1,190.05,128.25,120.0,143.35,111.1,150.0,125.0,129.92,125.69,138.38,142.61,149.96,4,Fib 61.8%|Round,135.73,3,M-R1,124.86,7,M-Pivot|W-Pivot|Round|Fib 78.6%,128.91,3,Prev-Wk Hi|W-R1,132.03,135.42,125.69,2001-10-29
SMITKLBECH,269.25,8.85,249.75,285.0,305.25,340.5,229.5,194.25,174.0,262.53,271.52,277.73,256.32,247.33,238.96,268.68,289.55,310.42,336.25,324.0,310.1,201.1,210.5,237.95,268.75,253.55,270.0,214.5,275.0,250.0,260.4,251.56,278.1,286.94,270.76,3,Prev-Mo Hi|W-R1,285.0,3,M-R1,249.03,5,W-S2|M-Pivot|Round,268.68,3,Fib 61.8%,264.83,271.9,251.56,2003-07-28
SML100CASE,10.73,0.39,10.61,11.41,12.55,13.35,9.47,8.67,7.53,10.69,10.97,11.33,10.33,10.05,9.19,9.74,10.12,10.5,10.98,11.74,11.09,8.5,8.55,8.76,11.04,10.4,11.74,9.8,15.0,10.0,10.34,9.95,11.12,11.51,11.02,6,W-R1|Fib 23.6%|Prev-Wk Hi|Swing Hi,11.74,5,Swing Hi|52W High|Prev-Mo Hi,10.39,7,50 DMA|W-S1|Prev-Wk Lo|20 DMA|Fib 38.2%,9.81,7,Fib 61.8%|Prev-Mo Lo|200 DMA,10.54,10.85,10.23,2026-06-30
SMLISUZU,3142.2,163.19,3032.57,3346.13,3656.67,3970.23,2722.03,2408.47,2097.93,3074.3,3292.8,3550.0,2817.1,2598.6,3116.06,3463.8,3708.05,3952.3,4254.5,4743.0,4241.1,1028.4,1091.0,3063.09,3331.5,2855.8,3343.1,2719.0,3250.0,3000.0,2979.01,2815.83,3305.39,3468.57,3339.78,6,Prev-Wk Hi|50 DMA|Prev-Mo Hi|M-R1,3271.4,3,Round|W-R1,3043.24,10,Round|M-Pivot|20 DMA|Vol POC|W-Pivot,2720.52,4,Prev-Mo Lo|M-S1,3060.61,3191.16,2997.59,2025-11-07
SMLMAH,4098.0,147.97,3705.2,3980.4,4215.0,4490.2,3470.6,3195.4,2960.8,4047.3,4234.6,4376.3,3905.6,3718.3,3305.19,3741.82,4048.5,4355.18,4734.64,5348.0,4584.8,2749.0,3358.9,4088.84,4189.0,3860.0,3939.8,3430.0,4250.0,4000.0,3950.03,3802.06,4245.97,4393.94,4222.15,6,Prev-Wk Hi|M-R2|W-R1|Round,4365.74,3,Fib 38.2%|W-R2,4046.16,8,Round|W-Pivot|Fib 50%|Vol POC,3936.51,7,W-S1|20 DMA|Prev-Mo Hi|M-R1,4024.01,4142.39,3985.47,2026-06-30
SMLT,68.24,3.45,75.33,82.22,90.85,97.74,66.7,59.81,51.18,70.58,73.11,76.51,67.18,64.65,73.17,86.17,95.3,104.43,115.73,124.59,122.85,56.61,62.2,72.61,73.98,68.05,83.97,68.45,70.0,60.0,64.79,61.35,71.69,75.13,72.75,7,50 DMA|Vol POC|W-R1|Fib 78.6%,70.51,4,Round|W-Pivot|20 DMA,66.94,5,M-S1|W-S1,62.2,2,Swing Lo,66.52,69.27,65.94,2026-06-30
SMOBILITY,26.05,2.26,34.52,39.03,47.52,52.03,26.03,21.52,13.03,26.85,27.65,29.0,25.5,24.7,27.69,31.37,33.95,36.53,39.73,44.9,43.0,23.0,23.35,33.13,28.2,26.05,43.0,30.0,30.0,25.0,23.79,21.52,28.31,30.58,27.67,3,W-R1|Fib 78.6%,26.85,2,W-Pivot,23.0,4,Swing Lo|52W Low,25.5,2,W-S1,24.92,26.73,22.66,2014-08-18
SMPL,0.25,0.06,0.43,0.52,0.58,0.67,0.37,0.28,0.22,0.28,0.32,0.33,0.27,0.23,0.73,1.11,1.38,1.64,1.97,2.5,2.3,0.25,0.3,1.94,0.3,0.25,0.5,0.35,5.0,0.0,0.19,0.12,0.31,0.38,0.28,4,M-S2|W-Pivot,0.3,3,Swing Lo|Prev-Wk Hi,0.23,1,W-S2,0.22,1,M-S3,0.22,0.27,0.23,2019-08-30
SMSLIFE,1380.1,79.1,1164.5,1228.4,1275.0,1338.9,1117.9,1054.0,1007.4,1413.33,1563.57,1689.23,1287.67,1137.43,1168.01,1247.3,1303.0,1358.7,1427.61,1680.0,1462.0,681.05,776.2,1276.89,1539.0,1263.1,1211.1,1100.6,1400.0,1300.0,1301.0,1221.9,1459.2,1538.3,1413.65,4,Round|W-Pivot|Fib 23.6%,1539.0,3,52W High|Prev-Wk Hi,1279.85,7,M-R2|Vol POC|W-S1,1254.74,5,Fib 61.8%|20 DMA|Prev-Wk Lo,1340.55,1403.83,1260.65,2025-11-25
SMSPHARMA,412.55,14.62,389.8,417.9,466.55,494.65,341.15,313.05,264.4,379.2,385.95,395.35,369.8,363.05,259.31,299.6,327.89,356.19,391.2,447.8,438.45,207.99,221.02,406.87,388.6,372.45,438.45,361.7,425.0,400.0,397.93,383.3,427.18,441.8,447.8,4,Swing Hi|52W High,417.9,3,M-R1,389.2,8,W-R1|Prev-Wk Hi|M-Pivot|50 DMA|Fib 23.6%,406.87,3,Vol POC,405.24,416.94,383.36,2026-06-30
SMZSCHEM,3.75,0.49,3.6,4.2,5.1,5.7,2.7,2.1,1.2,3.6,4.05,4.55,3.1,2.65,3.39,4.2,4.78,5.35,6.06,7.2,6.65,2.35,2.55,3.24,4.1,3.15,4.5,3.0,5.0,0.0,3.26,2.77,4.24,4.73,4.2,6,Fib 61.8%|M-R1,4.07,3,W-R1|Prev-Wk Hi,3.6,5,M-Pivot|W-Pivot,3.24,3,Vol POC,3.51,3.9,3.55,2008-09-09
SNOWCEMIND,6.6,0.44,7.97,8.43,9.27,9.73,7.13,6.67,5.83,7.27,7.63,8.07,6.83,6.47,9.5,12.25,14.18,16.1,18.49,22.35,21.8,6.0,7.0,20.71,7.7,6.9,8.8,7.5,10.0,5.0,6.16,5.73,7.04,7.47,6.87,3,W-S1|Prev-Wk Lo,7.13,3,M-S1,6.0,4,Swing Lo|52W Low,6.47,1,W-S2,6.38,6.73,5.91,2006-09-12
SNOWMAN,36.91,1.34,39.0,41.36,45.56,47.92,34.8,32.44,28.24,38.69,39.67,41.48,36.88,35.9,37.68,43.32,47.27,51.23,56.13,64.05,59.8,30.5,35.55,38.82,40.5,37.71,43.2,36.64,40.0,35.0,35.57,34.23,38.25,39.59,38.87,9,W-Pivot|Vol POC|50 DMA|M-Pivot,37.77,3,Fib 78.6%|Prev-Wk Lo|20 DMA,34.9,4,M-S1|Round,35.72,3,Swing Lo|W-S2,36.24,37.31,34.38,2026-06-30
SNXT30BEES,41.66,0.54,42.38,43.86,45.22,46.7,41.02,39.54,38.18,42.09,42.47,42.99,41.57,41.19,38.31,39.47,40.29,41.11,42.12,43.75,43.4,36.83,37.61,40.29,42.6,41.7,43.75,40.91,45.0,40.0,41.12,40.59,42.19,42.73,42.22,11,20 DMA|50 DMA|W-Pivot|Fib 23.6%|M-Pivot|W-R1|Prev-Wk Hi,43.58,11,W-R2|Swing Hi|Swing Hi|52W High|Prev-Mo Hi|M-R1,40.76,15,Fib 50%|Vol POC|200 DMA|Prev-Mo Lo|M-S1|Fib 38.2%|W-S2,39.67,6,Fib 61.8%|M-S2|Round,41.39,41.82,40.59,2026-06-30
SNXT50BETA,92.73,2.09,91.08,95.05,97.96,101.93,88.17,84.2,81.29,93.38,95.02,96.32,92.08,90.44,82.39,85.94,88.44,90.93,94.01,99.0,95.84,77.87,87.1,91.47,94.67,91.73,93.98,87.1,100.0,90.0,90.64,88.55,94.82,96.91,94.35,10,W-Pivot|Prev-Mo Hi|Fib 23.6%|Prev-Wk Hi|W-R1|M-R1,98.99,7,M-R2|Swing Hi|52W High|Round,91.16,15,Round|W-S2|Fib 38.2%|M-Pivot|50 DMA|Vol POC|20 DMA|Prev-Wk Lo|W-S1,86.71,6,Fib 61.8%|Swing Lo|Prev-Mo Lo,91.68,93.36,89.79,2026-06-30
SOBHA,1378.5,41.22,1448.7,1546.3,1674.6,1772.2,1320.4,1222.8,1094.5,1418.8,1451.7,1495.4,1375.1,1342.2,1258.93,1360.15,1431.25,1502.35,1590.31,1732.5,1732.0,1130.0,1265.0,1476.24,1462.5,1385.9,1577.0,1351.1,1400.0,1300.0,1337.28,1296.06,1419.72,1460.94,1437.98,12,W-Pivot|Fib 50%|200 DMA|M-Pivot|W-R1,1469.37,4,Prev-Wk Hi|Vol POC,1359.73,8,W-S2|Prev-Mo Lo|Fib 61.8%|20 DMA|W-S1,1320.4,3,M-S1,1357.89,1390.87,1339.33,2026-06-30
SOFFIASOFT,31.15,2.21,30.07,37.38,45.32,52.63,22.13,14.82,6.88,30.8,34.1,36.8,28.1,24.8,19.92,23.79,26.5,29.21,32.57,38.0,33.5,15.0,16.05,34.98,33.5,27.5,38.0,22.75,35.0,30.0,28.94,26.72,33.36,35.58,34.99,4,Vol POC|Round,33.5,3,Swing Hi|Prev-Wk Hi,30.04,4,Round|M-Pivot,30.8,2,W-Pivot,30.04,31.81,29.59,2005-08-19
SOFTPRO,349.9,24.6,196.78,219.22,241.43,263.87,174.57,152.13,129.92,256.57,327.13,365.57,218.13,147.57,131.09,184.93,222.75,260.57,307.36,325.0,316.0,96.0,174.35,293.44,295.0,186.0,219.0,174.35,350.0,325.0,325.3,300.69,374.5,399.11,383.0,2,52W High,365.57,1,W-R2,325.71,5,Swing Hi|Round|W-R1,294.22,4,Vol POC|Prev-Wk Hi,337.6,357.28,320.82,2010-10-28
SOFTSOLINT,105.55,6.72,150.77,167.53,194.77,211.53,123.53,106.77,79.53,116.78,121.57,130.78,107.57,102.78,123.21,149.17,167.4,185.63,208.19,244.65,198.6,90.15,134.4,187.26,126.0,112.0,178.0,134.0,125.0,100.0,98.83,92.11,112.27,118.99,122.77,6,W-R1|Fib 78.6%|M-S1,107.17,4,M-S2|W-S1,90.15,4,Swing Lo|52W Low,102.78,1,W-S2,102.19,107.57,92.11,2008-06-20
SOFTTECH,302.51,28.93,239.32,263.63,308.62,332.93,194.33,170.02,125.03,294.19,340.9,366.7,268.39,221.68,258.61,292.85,316.9,340.95,370.7,418.8,414.1,215.0,248.0,322.08,320.0,247.49,284.3,215.0,325.0,300.0,273.58,244.65,331.44,360.37,319.66,6,Fib 50%|Prev-Wk Hi|Vol POC,332.86,4,200 DMA|M-R3,293.52,5,Fib 61.8%|W-Pivot,300.0,1,Round,288.05,311.19,289.12,2026-04-16
SOFTTECHGR,1.75,0.03,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2.15,2.55,2.83,3.1,3.45,4.0,3.95,1.65,1.75,2.24,1.8,1.8,1.8,1.8,5.0,0.0,1.72,1.69,1.78,1.81,1.8,27,M-Pivot|M-R1|M-R2|M-R3|M-S1|M-S2|M-S3|W-Pivot|W-R1|W-R2|W-S1|W-S2|Prev-Mo Hi|Prev-Mo Lo|Prev-Wk Hi|Prev-Wk Lo,2.24,3,Vol POC,1.65,4,Swing Lo|52W Low,,0,,1.73,1.76,1.69,2017-06-20
SOLARA,575.7,25.52,541.37,597.73,662.77,719.13,476.33,419.97,354.93,576.92,593.78,619.52,551.18,534.32,488.85,541.34,578.2,615.06,660.67,734.4,714.0,422.0,425.0,561.82,602.65,560.05,606.4,485.0,600.0,550.0,550.18,524.66,601.22,626.74,600.11,8,W-R1|M-R1|Round|Prev-Wk Hi|Prev-Mo Hi,577.56,4,W-Pivot|Fib 50%,538.98,11,W-S2|200 DMA|Fib 61.8%|M-Pivot|50 DMA,563.67,5,Prev-Wk Lo|Vol POC|20 DMA,562.94,583.36,530.9,2026-06-30
