date,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score,FII_conviction,DII_conviction,PRO_conviction,CLIENT_conviction,Smart_Money_Score,Retail_Score,FII_DII_Divergence,Smart_Retail_Divergence,Market_Opportunity,Cash_Institutional_Score,Ensemble_Score,Market_Regime
2024-10-22,-81.35,-55.16,100.0,78.33,-100.0,100.0,27.22,83.09,35.0,15.0,75.0,75.0,9.33,78.33,-26.19,-69.0,0.0,0.0,-9.12,NEUTRAL
2024-10-23,-73.3,-53.73,100.0,70.44,-100.0,100.0,24.0,73.99,35.0,15.0,75.0,70.0,13.35,70.44,-19.57,-57.09,0.0,0.0,-6.76,NEUTRAL
2024-10-24,-62.01,-55.22,100.0,64.54,-100.0,100.0,23.7,74.83,40.0,15.0,75.0,70.0,19.0,64.54,-6.79,-45.54,0.0,0.0,-4.3,NEUTRAL
2024-10-25,-63.86,-47.34,72.57,70.91,-100.0,100.0,25.96,87.73,40.0,15.0,70.0,70.0,4.35,70.91,-16.52,-66.56,0.0,0.0,-9.66,NEUTRAL
2024-10-28,-62.15,-36.86,64.34,64.56,-100.0,100.0,30.07,100.0,40.0,15.0,65.0,65.0,1.1,64.56,-25.29,-63.46,0.0,0.0,-8.66,NEUTRAL
2024-10-29,-43.66,-28.04,48.38,45.71,-100.0,92.41,27.8,83.53,45.0,20.0,60.0,60.0,2.36,45.71,-15.62,-43.35,0.0,-3.8,-6.78,NEUTRAL
2024-10-30,-43.14,-22.71,38.24,44.64,-100.0,89.26,28.79,87.12,45.0,20.0,60.0,60.0,-2.45,44.64,-20.43,-47.09,0.0,-5.37,-8.24,NEUTRAL
2024-10-31,-14.2,-4.87,-11.48,20.18,-83.22,76.68,21.57,80.49,50.0,25.0,55.0,60.0,-12.84,20.18,-9.33,-33.02,0.0,-3.27,-8.46,NEUTRAL
2024-11-01,18.98,-71.77,-12.67,33.33,-70.26,64.41,16.7,74.51,55.0,25.0,55.0,60.0,3.16,33.33,90.75,-30.17,0.0,-2.93,-17.1,DISTRIBUTION
2024-11-04,21.36,-53.83,-41.45,27.95,-65.85,48.97,18.83,97.75,55.0,30.0,50.0,60.0,-10.05,27.95,75.19,-38.0,0.0,-8.44,-20.59,DISTRIBUTION
2024-11-05,32.7,-52.73,-52.84,20.08,-60.57,42.62,22.08,92.62,60.0,30.0,45.0,55.0,-10.07,20.08,85.43,-30.15,0.0,-8.98,-20.46,DISTRIBUTION
2024-11-06,39.45,-53.46,-65.53,18.25,-59.18,45.62,17.97,73.69,60.0,30.0,40.0,55.0,-13.04,18.25,92.91,-31.29,0.0,-6.78,-21.58,DISTRIBUTION
2024-11-07,29.79,-46.37,-66.32,23.14,-59.04,41.56,15.56,84.84,60.0,35.0,40.0,55.0,-18.26,23.14,76.16,-41.4,0.0,-8.74,-22.91,DISTRIBUTION
2024-11-08,21.65,-42.68,-46.75,22.57,-57.79,37.65,17.15,73.36,55.0,40.0,45.0,55.0,-12.55,22.57,64.33,-35.12,0.0,-10.07,-19.46,DISTRIBUTION
2024-11-11,18.18,-37.42,-33.59,18.38,-53.69,34.82,26.09,64.7,55.0,45.0,45.0,50.0,-7.71,18.38,55.6,-26.09,0.0,-9.43,-15.57,DISTRIBUTION
2024-11-12,16.03,-32.47,-28.76,15.64,-54.6,34.15,25.11,67.69,55.0,50.0,45.0,50.0,-6.36,15.64,48.5,-22.0,0.0,-10.23,-13.86,NEUTRAL
2024-11-13,19.74,-29.28,-36.87,12.48,-52.88,38.11,31.71,59.8,60.0,50.0,40.0,45.0,-8.56,12.48,49.02,-21.04,0.0,-7.39,-13.45,NEUTRAL
2024-11-14,16.55,-26.73,-38.06,14.17,-45.53,34.63,29.69,45.03,55.0,55.0,40.0,45.0,-10.76,14.17,43.28,-24.93,0.0,-5.45,-13.42,NEUTRAL
2024-11-18,13.31,-21.58,-36.63,13.33,-41.62,31.62,22.6,45.9,55.0,60.0,40.0,45.0,-11.66,13.33,34.89,-24.99,0.0,-5.0,-12.48,NEUTRAL
2024-11-19,29.62,-24.96,-56.58,6.36,-40.09,32.25,15.58,41.08,60.0,60.0,35.0,45.0,-13.48,6.36,54.58,-19.84,0.0,-3.92,-13.96,NEUTRAL
2024-11-21,21.01,-22.05,-55.56,12.35,-39.94,29.52,12.73,51.18,55.0,65.0,35.0,50.0,-17.27,12.35,43.06,-29.62,0.0,-5.21,-15.45,DISTRIBUTION
2024-11-22,39.01,-21.01,-88.5,5.08,-32.88,23.73,15.88,50.39,55.0,65.0,35.0,50.0,-24.74,5.08,60.02,-29.82,0.0,-4.58,-18.77,DISTRIBUTION
2024-11-25,44.37,-10.77,-85.65,-7.69,-16.23,10.84,0.51,36.37,55.0,70.0,35.0,45.0,-20.64,-7.69,55.14,-12.95,0.0,-2.7,-13.69,NEUTRAL
2024-11-26,33.24,-9.56,-67.89,-3.45,-9.7,4.25,-6.15,40.03,50.0,70.0,40.0,50.0,-17.32,-3.45,42.8,-13.87,0.0,-2.72,-11.73,NEUTRAL
2024-11-27,23.5,-8.06,-63.63,3.6,-8.26,3.68,-10.94,35.01,50.0,70.0,40.0,55.0,-20.07,3.6,31.56,-23.67,0.0,-2.29,-12.62,NEUTRAL
2024-11-28,4.06,-23.84,-4.33,13.82,-16.71,14.41,-3.94,42.11,45.0,65.0,45.0,60.0,-0.14,13.82,27.9,-13.96,0.0,-1.15,-6.32,NEUTRAL
2024-11-29,15.49,-33.07,-8.61,10.59,-15.82,17.83,-6.02,28.67,50.0,65.0,40.0,60.0,3.44,10.59,48.56,-7.15,0.0,1.0,-6.3,NEUTRAL
2024-12-02,15.96,-43.23,5.33,12.69,-11.97,17.72,-6.55,9.93,50.0,60.0,40.0,60.0,10.64,12.69,59.19,-2.05,0.0,2.87,-4.77,NEUTRAL
2024-12-03,-1.23,31.77,-21.25,-13.86,-5.8,16.09,-6.47,-1.26,50.0,65.0,35.0,55.0,-11.24,-13.86,-33.0,2.62,0.0,5.14,3.61,NEUTRAL
2024-12-04,-4.44,35.02,-14.81,-15.15,2.65,11.42,-10.62,-14.26,50.0,65.0,40.0,55.0,-9.62,-15.15,-39.46,5.53,0.0,7.04,5.71,NEUTRAL
2024-12-05,6.22,34.76,-24.01,-22.27,15.45,3.58,-14.81,-19.82,50.0,65.0,40.0,55.0,-8.9,-22.27,-28.54,13.37,0.0,9.52,6.62,NEUTRAL
2024-12-06,6.78,28.59,-23.01,-18.9,18.17,0.07,-16.34,-12.81,50.0,60.0,40.0,55.0,-8.12,-18.9,-21.81,10.78,0.0,9.12,5.37,NEUTRAL
2024-12-09,9.03,25.45,-18.72,-20.29,25.21,-4.14,-19.03,-24.03,50.0,60.0,40.0,55.0,-4.84,-20.29,-16.42,15.45,0.0,10.54,6.58,NEUTRAL
2024-12-10,7.46,24.08,-22.45,-16.67,30.62,-5.72,-22.0,-13.5,50.0,60.0,40.0,60.0,-7.49,-16.67,-16.62,9.18,0.0,12.45,5.39,NEUTRAL
2024-12-11,8.49,20.99,-32.33,-12.36,31.81,-2.87,-32.99,-14.41,50.0,55.0,40.0,65.0,-11.92,-12.36,-12.5,0.44,0.0,14.47,2.9,NEUTRAL
2024-12-12,3.88,15.07,-28.72,-5.0,31.07,0.82,-39.31,-10.01,50.0,50.0,40.0,65.0,-12.42,-5.0,-11.19,-7.42,0.0,15.94,1.54,NEUTRAL
2024-12-13,16.82,13.47,-41.0,-12.26,37.1,-6.4,-49.58,-10.42,50.0,50.0,40.0,65.0,-12.09,-12.26,3.35,0.17,0.0,15.35,1.16,NEUTRAL
2024-12-16,11.73,11.43,-36.23,-7.48,38.76,-10.25,-53.14,-7.0,50.0,45.0,45.0,65.0,-12.25,-7.48,0.3,-4.77,0.0,14.26,0.3,NEUTRAL
2024-12-17,-3.63,7.73,-9.66,1.16,34.97,-10.78,-49.57,7.49,45.0,40.0,50.0,70.0,-6.64,1.16,-11.36,-7.8,0.0,12.1,1.64,NEUTRAL
2024-12-18,-18.34,3.91,10.71,11.27,34.81,-10.43,-45.1,3.78,40.0,35.0,55.0,75.0,-3.81,11.27,-22.25,-15.08,0.0,12.19,2.12,NEUTRAL
2024-12-19,-17.93,-2.1,16.69,13.16,36.58,-12.52,-42.08,-0.87,40.0,30.0,55.0,75.0,-0.62,13.16,-15.83,-13.78,0.0,12.03,2.17,NEUTRAL
2024-12-20,-47.96,-2.83,71.07,24.42,31.13,-16.3,-37.25,17.42,35.0,30.0,60.0,75.0,11.55,24.42,-45.13,-12.87,0.0,7.41,6.92,NEUTRAL
2024-12-23,-49.91,-10.76,75.34,30.35,20.48,-5.77,-21.1,23.86,35.0,25.0,60.0,75.0,12.72,30.35,-39.15,-17.63,0.0,7.36,5.51,NEUTRAL
2024-12-24,-44.94,-12.62,69.07,28.89,16.02,-0.05,-17.07,17.31,40.0,25.0,55.0,70.0,12.06,28.89,-32.32,-16.83,0.0,7.98,4.87,NEUTRAL
2024-12-26,-31.62,-8.17,48.22,19.91,14.93,2.64,-14.96,19.95,40.0,30.0,55.0,65.0,8.3,19.91,-23.45,-11.61,0.0,8.78,4.3,NEUTRAL
2024-12-27,-14.71,5.96,-12.64,14.23,24.28,-5.08,-23.58,6.52,40.0,35.0,50.0,65.0,-13.68,14.23,-20.67,-27.91,0.0,9.6,-2.95,NEUTRAL
2024-12-30,-20.88,11.94,-5.82,13.61,25.74,-10.43,-25.08,8.23,40.0,35.0,55.0,65.0,-13.35,13.61,-32.82,-26.96,0.0,7.65,-1.78,NEUTRAL
2024-12-31,-30.33,15.15,11.25,14.63,16.09,-11.18,-18.49,21.1,35.0,35.0,60.0,65.0,-9.54,14.63,-45.48,-24.17,0.0,2.46,-0.37,NEUTRAL
2025-01-01,-35.52,13.4,11.82,20.77,9.43,-6.73,-17.15,28.72,30.0,35.0,60.0,70.0,-11.85,20.77,-48.92,-32.62,0.0,1.35,-2.24,NEUTRAL
2025-01-02,-4.31,6.45,-21.03,6.78,8.21,-5.17,-16.94,25.74,35.0,35.0,55.0,65.0,-12.67,6.78,-10.76,-19.45,0.0,1.52,-4.34,NEUTRAL
2025-01-03,-25.14,3.08,-5.81,24.22,-5.49,-0.61,-14.27,45.51,30.0,30.0,55.0,70.0,-15.48,24.22,-28.22,-39.7,0.0,-3.05,-7.73,NEUTRAL
2025-01-06,-28.55,8.85,17.36,15.32,-7.08,3.03,-10.77,42.16,30.0,35.0,60.0,65.0,-5.6,15.32,-37.4,-20.92,0.0,-2.03,-1.09,NEUTRAL
2025-01-07,-11.11,9.13,5.87,2.11,-8.98,5.13,-2.26,31.17,35.0,35.0,55.0,60.0,-2.62,2.11,-20.24,-4.73,0.0,-1.93,0.49,NEUTRAL
2025-01-08,-13.06,8.13,6.59,4.47,-14.43,7.22,2.28,34.22,35.0,30.0,55.0,60.0,-3.24,4.47,-21.19,-7.71,0.0,-3.6,-0.49,NEUTRAL
2025-01-09,-20.21,6.24,19.49,8.3,-22.02,11.94,17.57,38.29,35.0,30.0,55.0,60.0,-0.36,8.3,-26.45,-8.66,0.0,-5.04,0.12,NEUTRAL
2025-01-10,-2.49,9.52,-4.66,-2.95,-20.24,9.98,28.56,23.26,40.0,35.0,50.0,55.0,-3.58,-2.95,-12.01,-0.63,0.0,-5.13,-0.69,NEUTRAL
2025-01-13,-13.79,8.91,20.88,-0.44,-28.15,21.35,35.21,14.26,40.0,35.0,55.0,55.0,3.54,-0.44,-22.7,3.98,0.02,-3.4,3.15,NEUTRAL
2025-01-14,2.63,2.03,13.02,-8.64,-36.73,33.0,44.51,10.99,45.0,35.0,50.0,50.0,7.82,-8.64,0.6,16.46,0.68,-1.86,3.95,NEUTRAL
2025-01-15,19.86,7.68,-22.63,-17.08,-35.57,32.35,48.33,4.27,50.0,40.0,45.0,45.0,-1.38,-17.08,12.18,15.7,0.0,-1.61,0.83,NEUTRAL
2025-01-16,13.57,13.57,-20.42,-16.06,-38.0,29.98,50.64,13.14,50.0,45.0,45.0,45.0,-3.43,-16.06,0.0,12.63,0.0,-4.01,0.68,NEUTRAL
2025-01-17,16.69,21.74,-38.1,-18.9,-39.19,28.7,47.53,15.28,50.0,50.0,40.0,45.0,-10.7,-18.9,-5.05,8.2,0.0,-5.24,-1.23,NEUTRAL
2025-01-20,18.62,37.13,-79.46,-17.32,-38.8,34.28,45.23,3.88,50.0,55.0,35.0,50.0,-30.42,-17.32,-18.51,-13.1,0.0,-2.26,-6.49,NEUTRAL
2025-01-21,-4.36,23.97,-16.09,-7.74,-45.59,33.17,52.92,17.51,45.0,55.0,40.0,55.0,-10.22,-7.74,-28.33,-2.48,0.0,-6.21,-0.67,NEUTRAL
2025-01-22,-4.13,26.99,-17.81,-9.62,-46.93,33.45,52.6,19.65,45.0,60.0,40.0,55.0,-10.97,-9.62,-31.12,-1.35,0.0,-6.74,-0.42,NEUTRAL
2025-01-23,-10.64,18.37,-8.52,-0.19,-47.76,31.47,60.22,21.46,45.0,55.0,40.0,60.0,-9.58,-0.19,-29.01,-9.39,0.0,-8.14,-2.23,NEUTRAL
2025-01-24,-7.54,16.37,2.78,-5.79,-50.24,27.39,66.05,31.3,50.0,50.0,45.0,55.0,-2.38,-5.79,-23.91,3.41,0.0,-11.42,0.05,NEUTRAL
2025-01-27,0.65,21.77,-2.13,-16.06,-52.86,31.27,73.94,29.58,50.0,55.0,40.0,50.0,-0.74,-16.06,-21.12,15.32,0.0,-10.8,2.37,NEUTRAL
2025-01-28,17.66,21.76,-19.42,-26.49,-51.06,35.75,72.02,19.04,55.0,55.0,35.0,45.0,-0.88,-26.49,-4.1,25.61,0.0,-7.66,3.08,NEUTRAL
2025-01-29,26.88,26.93,-36.7,-33.14,-51.92,35.73,69.93,17.58,60.0,55.0,35.0,40.0,-4.91,-33.14,-0.05,28.23,0.0,-8.1,2.25,NEUTRAL
2025-01-30,-12.59,25.91,53.58,-26.17,-55.32,36.43,71.63,30.96,55.0,50.0,40.0,40.0,20.49,-26.17,-38.5,46.66,5.36,-9.44,14.36,NEUTRAL
2025-01-31,1.09,22.28,50.9,-35.87,-52.32,40.34,67.07,12.26,60.0,50.0,40.0,35.0,26.0,-35.87,-21.19,61.87,9.33,-5.99,17.07,ACCUMULATION
2025-02-03,1.63,23.25,29.39,-29.4,-53.97,34.87,68.35,22.52,60.0,50.0,35.0,40.0,15.51,-29.4,-21.62,44.91,4.56,-9.55,11.18,NEUTRAL
2025-02-04,15.53,25.18,0.19,-33.82,-50.95,30.17,66.95,21.14,60.0,50.0,35.0,40.0,7.86,-33.82,-9.65,41.68,2.66,-10.39,7.63,NEUTRAL
2025-02-05,17.94,27.17,-5.27,-35.67,-47.88,27.85,67.36,18.73,60.0,55.0,30.0,40.0,6.34,-35.67,-9.23,42.01,2.26,-10.02,7.46,NEUTRAL
2025-02-06,15.23,27.43,-2.66,-34.17,-43.91,19.88,60.07,23.13,60.0,55.0,30.0,40.0,6.28,-34.17,-12.2,40.45,2.15,-12.01,7.0,NEUTRAL
2025-02-07,8.77,24.65,11.07,-30.79,-42.0,15.75,53.27,28.96,55.0,50.0,35.0,45.0,9.92,-30.79,-15.88,40.71,3.05,-13.12,7.84,NEUTRAL
2025-02-10,0.34,23.75,12.11,-22.43,-39.62,4.28,50.94,45.52,50.0,50.0,35.0,50.0,6.22,-22.43,-23.41,28.65,1.4,-17.67,4.63,NEUTRAL
2025-02-11,-11.32,27.2,29.72,-20.18,-35.54,-1.74,46.61,46.34,45.0,50.0,40.0,55.0,9.2,-20.18,-38.52,29.38,1.86,-18.64,6.74,NEUTRAL
2025-02-12,-9.49,17.91,45.27,-20.59,-35.79,4.35,44.7,34.74,45.0,45.0,45.0,55.0,17.89,-20.59,-27.4,38.48,3.68,-15.72,9.49,NEUTRAL
2025-02-13,2.96,13.61,39.07,-27.1,-33.34,4.78,40.93,29.4,50.0,45.0,40.0,50.0,21.02,-27.1,-10.65,48.12,5.7,-14.28,10.34,NEUTRAL
2025-02-14,7.93,5.37,53.97,-31.12,-34.94,6.83,45.58,28.99,55.0,40.0,45.0,45.0,30.95,-31.12,2.56,62.07,9.63,-14.06,13.3,NEUTRAL
2025-02-17,14.71,-15.29,82.21,-32.61,-33.19,9.15,43.56,20.56,60.0,35.0,50.0,40.0,48.46,-32.61,30.0,81.07,15.8,-12.02,17.4,ACCUMULATION
2025-02-18,26.19,0.6,28.4,-35.73,-26.44,8.1,41.45,6.46,60.0,40.0,45.0,35.0,27.3,-35.73,25.59,63.03,9.75,-9.17,11.51,NEUTRAL
2025-02-19,25.36,-2.05,23.26,-31.04,-22.2,5.33,41.76,3.35,60.0,35.0,45.0,40.0,24.31,-31.04,27.41,55.35,7.55,-8.43,9.54,NEUTRAL
2025-02-20,21.15,4.98,26.84,-33.61,-22.52,5.31,43.24,-0.39,60.0,40.0,45.0,35.0,23.99,-33.61,16.17,57.6,8.06,-8.6,11.09,NEUTRAL
2025-02-21,15.25,7.23,28.67,-30.4,-23.37,6.86,41.92,0.11,55.0,45.0,45.0,40.0,21.96,-30.4,8.02,52.36,6.68,-8.26,10.72,NEUTRAL
2025-02-24,7.82,0.64,36.15,-21.2,-24.62,8.27,34.78,5.98,55.0,40.0,50.0,40.0,21.98,-21.2,7.18,43.18,4.66,-8.18,9.1,NEUTRAL
2025-02-25,2.73,3.11,31.9,-16.7,-23.15,1.85,32.84,15.63,55.0,45.0,50.0,40.0,17.31,-16.7,-0.38,34.01,2.89,-10.65,6.77,NEUTRAL
2025-02-27,5.49,8.07,50.09,-29.78,-19.98,1.83,32.01,16.03,55.0,45.0,50.0,40.0,27.79,-29.78,-2.58,57.57,8.28,-9.07,13.64,NEUTRAL
2025-02-28,26.48,-1.2,-11.85,-19.63,-30.36,23.02,27.96,5.59,60.0,45.0,45.0,45.0,7.32,-19.63,27.68,26.95,1.44,-3.67,2.44,NEUTRAL
2025-03-03,23.46,-2.29,-8.92,-17.02,-34.46,32.47,35.3,-0.92,60.0,45.0,45.0,45.0,7.27,-17.02,25.75,24.29,1.24,-1.0,2.81,NEUTRAL
2025-03-04,34.1,-6.66,-16.39,-21.02,-32.7,36.33,35.01,-12.66,65.0,45.0,45.0,40.0,8.86,-21.02,40.76,29.88,1.86,1.81,3.22,NEUTRAL
2025-03-05,18.83,-9.06,5.17,-12.84,-36.17,44.31,36.54,-12.63,65.0,45.0,45.0,40.0,12.0,-12.84,27.89,24.84,1.54,4.07,4.75,NEUTRAL
2025-03-06,26.94,-2.8,-12.23,-18.76,-37.41,43.43,39.93,-12.31,70.0,45.0,45.0,35.0,7.36,-18.76,29.74,26.12,1.38,3.01,3.73,NEUTRAL
2025-03-07,36.7,2.28,-28.92,-25.61,-36.74,42.54,41.19,-16.94,70.0,50.0,45.0,35.0,3.89,-25.61,34.42,29.5,1.0,2.9,3.24,NEUTRAL
2025-03-10,33.98,9.38,-30.55,-27.72,-36.35,42.06,41.68,-14.84,70.0,55.0,45.0,30.0,1.71,-27.72,24.6,29.43,0.47,2.86,3.92,NEUTRAL
2025-03-11,38.95,12.16,-37.95,-31.69,-34.97,44.93,39.23,-25.16,70.0,55.0,45.0,25.0,0.5,-31.69,26.79,32.19,0.16,4.98,4.54,NEUTRAL
2025-03-12,42.55,20.53,-59.54,-33.21,-32.0,39.23,42.75,-24.38,75.0,60.0,40.0,20.0,-8.5,-33.21,22.02,24.71,0.0,3.61,1.78,NEUTRAL
2025-03-13,31.65,32.11,-61.1,-30.8,-27.63,29.87,45.43,-18.62,70.0,65.0,35.0,25.0,-14.73,-30.8,-0.46,16.07,0.0,1.12,0.94,NEUTRAL
2025-03-17,36.44,27.57,-68.18,-29.08,-29.72,34.23,49.2,-27.56,70.0,60.0,35.0,25.0,-15.87,-29.08,8.87,13.21,0.0,2.25,-0.48,NEUTRAL
2025-03-18,46.57,32.91,-94.68,-32.15,-22.67,28.16,52.39,-48.4,70.0,65.0,30.0,25.0,-24.06,-32.15,13.66,8.09,0.0,2.74,-3.12,NEUTRAL
2025-03-19,42.28,46.82,-100.0,-35.45,-21.27,21.92,54.06,-43.41,70.0,70.0,25.0,25.0,-28.86,-35.45,-4.54,6.59,0.0,0.33,-2.64,NEUTRAL
2025-03-20,49.88,53.25,-100.0,-43.8,-17.75,11.53,52.83,-40.73,75.0,70.0,25.0,25.0,-25.06,-43.8,-3.37,18.74,0.0,-3.11,0.01,NEUTRAL
2025-03-21,52.47,58.7,-99.71,-53.27,-12.17,-2.5,59.25,-48.96,75.0,75.0,25.0,20.0,-23.62,-53.27,-6.23,29.65,0.0,-7.34,1.03,NEUTRAL
2025-03-24,50.65,59.91,-89.41,-56.21,-2.01,-9.76,59.45,-53.17,75.0,75.0,30.0,20.0,-19.38,-56.21,-9.26,36.83,0.0,-5.88,3.82,NEUTRAL
2025-03-25,56.36,59.81,-93.5,-59.46,7.83,-22.57,63.19,-59.8,80.0,75.0,25.0,15.0,-18.57,-59.46,-3.45,40.89,0.0,-7.37,3.82,NEUTRAL
2025-03-26,55.7,64.19,-99.31,-59.24,16.31,-36.18,67.89,-65.24,80.0,75.0,20.0,15.0,-21.8,-59.24,-8.49,37.44,0.0,-9.94,2.66,NEUTRAL
2025-03-27,37.99,60.28,-32.84,-66.79,27.51,-38.12,71.49,-85.47,75.0,70.0,25.0,15.0,2.57,-66.79,-22.29,69.36,1.72,-5.3,15.03,ACCUMULATION
2025-03-28,21.32,48.24,-31.82,-42.7,26.37,-32.03,83.2,-90.16,70.0,65.0,25.0,20.0,-5.25,-42.7,-26.92,37.45,0.0,-2.83,8.73,NEUTRAL
2025-04-01,16.53,51.47,-25.73,-43.13,38.76,-46.4,82.72,-77.27,70.0,65.0,30.0,20.0,-4.6,-43.13,-34.94,38.53,0.0,-3.82,9.61,NEUTRAL
2025-04-02,19.28,52.83,-29.33,-45.27,42.26,-56.7,79.3,-68.42,70.0,65.0,30.0,20.0,-5.02,-45.27,-33.55,40.25,0.0,-7.22,8.89,NEUTRAL
2025-04-03,7.81,52.96,-18.0,-39.42,42.67,-64.72,77.37,-52.47,65.0,65.0,35.0,25.0,-5.1,-39.42,-45.15,34.32,0.0,-11.02,7.94,NEUTRAL
2025-04-04,-6.95,59.12,-7.86,-34.66,41.73,-70.99,66.23,-19.0,60.0,65.0,40.0,30.0,-7.4,-34.66,-66.07,27.26,0.0,-14.63,7.42,NEUTRAL
2025-04-07,-7.75,47.55,26.12,-39.1,35.17,-49.24,57.84,-29.22,60.0,60.0,45.0,30.0,9.18,-39.1,-55.3,48.28,3.59,-7.04,14.72,NEUTRAL
2025-04-08,-5.39,47.08,19.82,-38.47,33.61,-44.89,54.0,-25.88,60.0,60.0,40.0,30.0,7.22,-38.47,-52.47,45.69,2.78,-5.64,13.97,NEUTRAL
2025-04-09,-5.76,42.76,16.62,-33.66,29.77,-42.38,58.25,-22.07,60.0,60.0,35.0,35.0,5.43,-33.66,-48.52,39.09,1.83,-6.31,11.83,NEUTRAL
2025-04-11,5.72,37.61,-5.02,-31.58,28.58,-41.02,59.84,-22.12,65.0,60.0,30.0,40.0,0.35,-31.58,-31.89,31.93,0.11,-6.22,8.02,NEUTRAL
2025-04-15,15.33,38.8,-14.1,-37.6,36.41,-46.14,55.18,-38.52,65.0,60.0,30.0,40.0,0.62,-37.6,-23.47,38.22,0.23,-4.87,8.79,NEUTRAL
2025-04-16,16.93,45.75,-28.25,-38.65,41.23,-54.28,53.28,-40.77,65.0,60.0,30.0,35.0,-5.66,-38.65,-28.82,32.99,0.0,-6.53,6.98,NEUTRAL
2025-04-17,17.81,55.64,-35.09,-44.24,49.87,-63.77,44.69,-43.31,65.0,65.0,30.0,35.0,-8.64,-44.24,-37.83,35.6,0.0,-6.95,7.85,NEUTRAL
2025-04-21,8.39,59.02,-30.88,-40.08,50.0,-63.64,37.79,-36.48,65.0,65.0,30.0,35.0,-11.24,-40.08,-50.63,28.84,0.0,-6.82,7.43,NEUTRAL
2025-04-22,5.23,56.49,-26.83,-37.07,52.58,-69.21,35.88,-30.81,60.0,65.0,30.0,35.0,-10.8,-37.07,-51.26,26.27,0.0,-8.31,6.64,NEUTRAL
2025-04-23,6.88,53.84,-37.92,-32.22,52.86,-61.83,27.24,-40.93,60.0,65.0,30.0,35.0,-15.52,-32.22,-46.96,16.7,0.0,-4.48,4.58,NEUTRAL
2025-04-24,-15.0,38.49,31.51,-28.57,52.54,-52.95,20.74,-30.77,55.0,60.0,35.0,35.0,8.26,-28.57,-53.49,36.83,2.36,-0.21,13.7,NEUTRAL
2025-04-25,-16.18,37.12,35.8,-28.26,50.93,-45.23,16.98,-35.89,55.0,60.0,35.0,35.0,9.81,-28.26,-53.3,38.07,2.77,2.85,14.9,NEUTRAL
2025-04-28,-8.25,29.16,35.68,-29.28,47.35,-31.17,7.77,-56.89,55.0,55.0,35.0,35.0,13.72,-29.28,-37.41,43.0,4.02,8.09,16.17,ACCUMULATION
2025-04-29,-10.21,29.47,34.81,-27.47,46.99,-25.87,3.03,-59.19,55.0,55.0,35.0,40.0,12.3,-27.47,-39.68,39.77,3.38,10.56,16.16,ACCUMULATION
2025-04-30,8.77,29.84,-25.88,-20.39,39.07,-23.74,-6.13,-45.22,60.0,55.0,30.0,40.0,-8.56,-20.39,-21.07,11.83,0.0,7.67,5.1,NEUTRAL
2025-05-02,15.93,28.38,-24.69,-26.13,41.53,-26.11,-21.24,-45.72,65.0,55.0,30.0,40.0,-4.38,-26.13,-12.45,21.75,0.0,7.71,6.83,NEUTRAL
2025-05-05,21.33,28.29,-28.55,-29.29,42.15,-28.05,-27.63,-66.94,65.0,55.0,25.0,35.0,-3.61,-29.29,-6.96,25.68,0.0,7.05,7.03,NEUTRAL
2025-05-06,12.61,35.19,-28.15,-27.02,46.8,-34.89,-30.32,-62.98,60.0,60.0,25.0,35.0,-7.77,-27.02,-22.58,19.25,0.0,5.95,6.4,NEUTRAL
2025-05-07,24.28,26.94,-26.53,-31.68,52.05,-27.74,-33.9,-90.28,65.0,55.0,25.0,30.0,-1.12,-31.68,-2.66,30.56,0.0,12.16,9.22,NEUTRAL
2025-05-08,33.71,26.39,-30.31,-38.12,56.79,-25.18,-30.09,-100.0,65.0,55.0,20.0,25.0,1.7,-38.12,7.32,39.82,0.65,15.8,11.4,NEUTRAL
2025-05-09,26.77,28.05,-39.9,-29.27,64.64,-35.03,-17.19,-100.0,60.0,55.0,20.0,30.0,-6.56,-29.27,-1.28,22.71,0.0,14.8,7.43,NEUTRAL
2025-05-12,41.34,21.05,-58.3,-29.52,68.24,-36.18,-22.56,-100.0,65.0,50.0,20.0,30.0,-8.48,-29.52,20.29,21.04,0.0,16.03,5.03,NEUTRAL
2025-05-13,27.55,14.1,-46.69,-16.5,71.3,-31.74,-30.15,-100.0,65.0,45.0,25.0,30.0,-9.57,-16.5,13.45,6.93,0.0,19.78,3.68,NEUTRAL
2025-05-14,16.53,17.82,-28.84,-16.57,73.4,-35.79,-35.65,-100.0,65.0,45.0,30.0,30.0,-6.15,-16.57,-1.29,10.42,0.0,18.81,6.08,NEUTRAL
2025-05-15,20.38,9.5,-20.72,-17.23,71.9,-33.55,-37.03,-100.0,65.0,40.0,30.0,30.0,-0.17,-17.23,10.88,17.06,0.0,19.18,7.08,NEUTRAL
2025-05-16,18.51,-5.22,-5.64,-10.97,74.03,-18.62,-37.23,-100.0,65.0,35.0,35.0,35.0,6.44,-10.97,23.73,17.41,0.71,27.7,8.84,NEUTRAL
2025-05-19,2.39,-1.15,0.15,-1.46,70.01,-18.01,-36.33,-89.09,60.0,35.0,35.0,40.0,1.27,-1.46,3.54,2.73,0.02,26.0,6.85,NEUTRAL
