symbol,price,so9_degree,so9_nearest,so9_r1,so9_s1,all_resistance,all_support,computed_date
TATAPOWER,377.85,33.91,Northeast,397.54,358.66,397.54|417.73|438.42|459.6|481.29,358.66|339.97|321.78|304.1|286.91,2026-07-15
TATASTEEL,187.11,77.19,North,201.04,187.11,201.04|215.47|230.4|245.83|261.75,187.11|173.68|160.75|148.32|136.39,2026-07-15
TATATECH,760.8,59.87,Northeast,788.63,733.47,788.63|816.97|845.8|875.13|904.96,733.47|706.63|680.3|654.47|629.14,2026-07-15
TATVA,1391.4,9.27,East,1428.95,1391.4,1428.95|1467.0|1505.55|1544.61|1584.16,1391.4|1354.35|1317.8|1281.75|1246.19,2026-07-15
TBOTEK,1504.1,275.89,South,1543.13,1465.57,1543.13|1582.67|1622.7|1663.23|1704.26,1465.57|1427.53|1390.0|1352.97|1316.44,2026-07-15
TBZ,225.11,315.66,Southeast,240.36,225.11,240.36|256.12|272.37|289.12|306.38,225.11|210.36|196.1|182.35|169.1,2026-07-15
TCC,335.9,193.96,West,335.9,317.82,335.9|354.48|373.56|393.13|413.21,317.82|300.24|283.17|266.59|250.51,2026-07-15
TCI,934.4,237.23,Southwest,934.4,904.08,934.4|965.22|996.54|1028.35|1060.67,904.08|874.26|844.95|816.13|787.81,2026-07-15
TCIEXP,565.85,96.77,North,589.89,542.31,589.89|614.43|639.46|665.0|691.04,542.31|519.27|496.74|474.7|453.16,2026-07-15
TCPLPACK,3006.6,284.84,South,3006.6,2952.02,3006.6|3061.68|3117.26|3173.35|3229.93,2952.02|2897.94|2844.35|2791.27|2738.69,2026-07-15
TCS,2181.5,262.18,South,2181.5,2135.04,2181.5|2228.46|2275.91|2323.87|2372.33,2135.04|2089.09|2043.63|1998.67|1954.22,2026-07-15
TDPOWERSYS,1152.2,124.93,Northwest,1186.39,1152.2,1186.39|1221.09|1256.28|1291.98|1328.17,1152.2|1118.51|1085.31|1052.62|1020.42,2026-07-15
TEAMGTY,231.19,351.89,East,246.64,216.24,246.64|262.6|279.05|296.01|313.46,216.24|201.78|187.83|174.37|161.42,2026-07-15
TEAMLEASE,1394.0,15.54,East,1394.0,1356.91,1394.0|1431.59|1469.67|1508.26|1547.35,1356.91|1320.33|1284.24|1248.65|1213.57,2026-07-15
TECHM,1504.5,276.82,South,1504.5,1465.96,1504.5|1543.54|1583.08|1623.11|1663.65,1465.96|1427.92|1390.39|1353.35|1316.81,2026-07-15
TECHNOE,1057.8,229.29,Southwest,1057.8,1025.53,1057.8|1090.57|1123.85|1157.62|1191.9,1025.53|993.75|962.48|931.7|901.43,2026-07-15
TECHNVISN,3479.8,313.17,Southeast,3539.04,3479.8,3539.04|3598.78|3659.02|3719.76|3781.0,3479.8|3421.06|3362.82|3305.08|3247.84,2026-07-15
TECILCHEM,9.36,325.69,Southeast,12.67,8.65,12.67|16.48|20.79|25.6|30.91,8.65|6.55|5.96|4.24|3.77,2026-07-15
TEGA,1707.9,13.81,East,1749.48,1666.82,1749.48|1791.55|1834.13|1877.21|1920.78,1666.82|1626.25|1586.17|1546.59|1507.52,2026-07-15
TEJASNET,556.25,60.29,Northeast,580.08,532.92,580.08|604.42|629.25|654.59|680.42,532.92|510.08|487.75|465.91|444.58,2026-07-15
TEMBO,552.95,47.68,Northeast,576.71,529.69,576.71|600.98|625.74|651.01|676.77,529.69|506.92|484.66|462.89|441.63,2026-07-15
TENNIND,584.1,165.27,West,608.52,560.18,608.52|633.44|658.85|684.77|711.19,560.18|536.76|513.85|491.43|469.51,2026-07-15
TERASOFT,397.75,124.86,Northwest,417.94,378.06,417.94|438.64|459.83|481.52|503.72,378.06|358.86|340.17|321.98|304.28,2026-07-15
TEXINFRA,114.0,256.87,South,124.93,103.57,124.93|136.35|148.28|160.71|173.64,103.57|93.65|84.22|75.29|66.86,2026-07-15
TEXMOPIPES,44.07,249.93,South,50.96,44.07,50.96|58.35|66.24|74.62|83.51,44.07|37.68|31.79|26.4|21.52,2026-07-15
TEXRAIL,117.19,283.58,South,128.27,106.61,128.27|139.84|151.92|164.49|177.57,106.61|96.54|86.96|77.89|69.31,2026-07-15
TFCILTD,80.81,313.1,Southeast,90.05,72.07,90.05|99.79|110.03|120.77|132.01,72.07|63.83|56.09|48.85|42.11,2026-07-15
TFL,11.35,21.42,East,14.97,9.8,14.97|19.09|23.71|28.83|34.44,9.8|8.23|6.92|5.61|4.54,2026-07-15
TGBHOTELS,8.72,306.53,Southeast,11.92,6.49,11.92|15.63|19.83|24.53|29.73,6.49|6.02|4.19|3.81|2.39,2026-07-15
THAKDEV,127.28,5.73,East,138.81,127.28,138.81|150.84|163.38|176.41|189.94,127.28|116.25|105.72|95.68|86.15,2026-07-15
THANGAMAYL,6233.0,305.88,Southeast,6312.2,6154.3,6312.2|6391.9|6472.1|6552.8|6634.0,6154.3|6076.1|5998.4|5921.2|5844.5,2026-07-15
THEINVEST,98.18,118.54,Northwest,108.34,98.18,108.34|119.0|130.16|141.81|153.97,98.18|88.52|79.36|70.7|62.55,2026-07-15
THEJO,1885.6,31.23,Northeast,1929.27,1885.6,1929.27|1973.45|2018.12|2063.29|2108.97,1885.6|1842.43|1799.75|1757.58|1715.91,2026-07-15
THELEELA,501.2,204.75,Southwest,501.2,479.06,501.2|523.84|546.97|570.61|594.75,479.06|457.43|436.29|415.65|395.51,2026-07-15
THEMISMED,116.17,275.08,South,127.2,116.17,127.2|138.73|150.75|163.28|176.31,116.17|105.64|95.61|86.09|77.06,2026-07-15
THERMAX,4663.5,187.17,West,4663.5,4595.46,4663.5|4732.04|4801.08|4870.62|4940.66,4595.46|4527.92|4460.88|4394.34|4328.3,2026-07-15
THOMASCOOK,104.43,174.44,West,114.9,104.43,114.9|125.87|137.34|149.31|161.78,104.43|94.46|84.99|76.02|67.55,2026-07-15
THOMASCOTT,334.8,188.56,West,353.35,334.8,353.35|372.4|391.94|411.99|432.54,334.8|316.75|299.2|282.16|265.61,2026-07-15
THYROCARE,510.15,240.57,Southwest,532.99,487.81,532.99|556.32|580.16|604.5|629.33,487.81|465.98|444.64|423.8|403.47,2026-07-15
TI,450.95,357.41,East,472.44,450.95,472.44|494.42|516.91|539.89|563.38,450.95|429.96|409.48|389.49|370.01,2026-07-15
TICL,12.3,46.28,Northeast,16.06,12.2,16.06|20.31|25.07|30.33|36.09,12.2|9.04|8.96|6.29|6.21,2026-07-15
TIIL,2465.4,72.5,North,2515.3,2465.4,2515.3|2565.71|2616.61|2668.01|2719.91,2465.4|2416.0|2367.09|2318.69|2270.79,2026-07-15
TIINDIA,2921.1,143.5,Northwest,2975.4,2867.3,2975.4|3030.19|3085.49|3141.29|3197.59,2867.3|2814.01|2761.21|2708.91|2657.11,2026-07-15
TIJARIA,4.37,151.28,Northwest,6.71,4.37,6.71|9.55|12.89|16.73|21.07,4.37|3.65|2.53|1.99|1.19,2026-07-15
TIL,214.93,253.89,South,229.84,214.93,229.84|245.25|261.16|277.57|294.48,214.93|200.52|186.61|173.2|160.29,2026-07-15
TIMETECHNO,187.1,77.12,North,187.1,173.67,187.1|201.03|215.46|230.39|245.81,173.67|160.74|148.31|136.39|124.96,2026-07-15
TIMEX,576.75,137.81,Northwest,601.02,576.75,601.02|625.78|651.05|676.81|703.08,576.75|552.98|529.72|506.95|484.69,2026-07-15
TIMKEN,3175.4,198.12,West,3232.0,3119.3,3232.0|3289.1|3346.7|3404.8|3463.4,3119.3|3063.7|3008.6|2954.0|2899.9,2026-07-15
TINNARUBR,996.2,56.27,Northeast,996.2,964.89,996.2|1028.01|1060.33|1093.14|1126.45,964.89|934.07|903.76|873.95|844.64,2026-07-15
TIPSFILMS,329.95,164.61,West,329.95,312.04,329.95|348.36|367.28|386.69|406.61,312.04|294.62|277.71|261.29|245.38,2026-07-15
TIPSMUSIC,713.75,263.9,South,740.72,687.28,740.72|768.18|796.15|824.61|853.58,687.28|661.32|635.85|610.89|586.42,2026-07-15
TIRUMALCHM,164.39,282.86,South,177.46,164.39,177.46|191.03|205.1|219.68|234.75,164.39|151.82|139.75|128.18|117.1,2026-07-15
TIRUPATIFL,69.07,190.95,West,77.63,69.07,77.63|86.69|96.25|106.31|116.87,69.07|61.01|53.45|46.39|39.83,2026-07-15
TITAGARH,849.3,340.7,East,849.3,820.41,849.3|878.69|908.59|938.98|969.87,820.41|792.01|764.12|736.73|709.84,2026-07-15
TITAN,4601.5,105.18,North,4601.5,4533.92,4601.5|4669.58|4738.17|4807.25|4876.84,4533.92|4466.83|4400.25|4334.16|4268.58,2026-07-15
TMB,801.1,189.67,West,801.1,773.05,801.1|829.65|858.71|888.26|918.31,773.05|745.49|718.44|691.89|665.83,2026-07-15
TMCV,420.75,227.19,Southwest,441.51,400.49,441.51|462.77|484.54|506.8|529.56,400.49|380.73|361.46|342.7|324.44,2026-07-15
TMPV,342.25,225.0,Southwest,361.0,324.0,361.0|380.25|400.0|420.25|441.0,324.0|306.25|289.0|272.25|256.0,2026-07-15
TNPETRO,97.77,114.82,Northwest,97.77,88.13,97.77|107.91|118.55|129.68|141.32,88.13|78.99|70.36|62.22|54.58,2026-07-15
TNPL,145.32,144.88,Northwest,157.62,133.52,157.62|170.43|183.73|197.54|211.84,133.52|122.21|111.41|101.1|91.3,2026-07-15
TNTELE,9.46,328.63,Southeast,12.79,8.55,12.79|16.61|20.94|25.76|31.09,8.55|6.63|5.88|4.31|3.7,2026-07-15
TOLINS,104.04,171.0,West,104.04,94.09,104.04|114.49|125.44|136.89|148.84,94.09|84.64|75.69|67.24|59.29,2026-07-15
TORNTPHARM,4951.1,200.53,West,4951.1,4880.99,4951.1|5021.71|5092.83|5164.44|5236.56,4880.99|4811.37|4742.26|4673.64|4605.53,2026-07-15
TORNTPOWER,1441.9,130.02,Northwest,1441.9,1404.18,1441.9|1480.12|1518.84|1558.07|1597.79,1404.18|1366.96|1330.23|1294.01|1258.29,2026-07-15
TOTAL,54.0,17.72,East,61.6,46.9,61.6|69.7|78.3|87.39|96.99,46.9|40.3|34.2|28.61|23.51,2026-07-15
TOUCHWOOD,70.32,204.43,Southwest,78.96,62.18,78.96|88.09|97.73|107.86|118.5,62.18|54.55|47.41|40.78|34.64,2026-07-15
TPHQ,0.45,255.75,South,1.37,0.11,1.37|2.79|4.71|7.13|10.05,0.11|0.03,2026-07-15
TPLPLASTEH,82.73,332.21,Southeast,92.08,73.88,92.08|101.92|112.27|123.11|134.46,73.88|65.54|57.69|50.35|43.5,2026-07-15
TRACXN,30.45,48.27,Northeast,36.22,30.45,36.22|42.49|49.25|56.52|64.29,30.45|25.18|20.41|16.15|15.86,2026-07-15
TRANSPEK,973.2,350.31,East,1004.65,973.2,1004.65|1036.59|1069.04|1101.98|1135.43,973.2|942.25|911.81|881.86|852.42,2026-07-15
TRANSRAILL,506.4,225.6,Southwest,529.15,484.15,529.15|552.41|576.16|600.41|625.17,484.15|462.39|441.14|420.39|400.13,2026-07-15
TRAVELFOOD,1337.8,238.67,Southwest,1374.63,1337.8,1374.63|1411.95|1449.78|1488.1|1526.93,1337.8|1301.47|1265.65|1230.32|1195.5,2026-07-15
TREEHOUSE,6.47,232.85,Southwest,9.26,6.03,9.26|12.56|16.35|20.64|25.44,6.03|4.18|3.83|2.38|2.12,2026-07-15
TREJHARA,141.24,114.2,Northwest,153.37,141.24,153.37|166.01|179.14|192.78|206.91,141.24|129.61|118.47|107.84|97.7,2026-07-15
TREL,25.5,323.96,Southeast,30.8,25.5,30.8|36.6|42.9|49.7|57.0,25.5|20.7|19.8|16.4|15.6,2026-07-15
TRENT,2900.1,108.46,North,2954.2,2846.5,2954.2|3008.81|3063.91|3119.51|3175.61,2846.5|2793.39|2740.79|2688.69|2637.09,2026-07-15
TRF,240.63,47.21,Northeast,256.39,225.37,256.39|272.65|289.42|306.68|324.44,225.37|210.61|196.34|182.58|169.32,2026-07-15
TRIDENT,25.74,328.22,Southeast,31.06,25.74,31.06|36.89|43.21|50.03|57.36,25.74|20.92|19.59|16.59|15.42,2026-07-15
TRIGYN,58.89,76.32,North,58.89,51.47,58.89|66.81|75.24|84.16|93.59,51.47|44.54|38.12|32.19|26.77,2026-07-15
TRITURBINE,616.7,285.02,South,641.78,592.12,641.78|667.37|693.45|720.03|747.12,592.12|568.03|544.45|521.37|498.78,2026-07-15
TRIVENI,477.15,106.88,North,477.15,455.56,477.15|499.24|521.84|544.93|568.53,455.56|434.46|413.87|393.77|374.18,2026-07-15
TRU,5.2,185.46,West,5.2,4.93,5.2|7.73|10.76|14.29|18.32,4.93|3.17|2.96|1.64|1.49,2026-07-15
TRUALT,435.45,291.14,South,456.57,435.45,456.57|478.18|500.3|522.92|546.04,435.45|414.83|394.72|375.1|355.98,2026-07-15
TSFINV,480.75,121.68,Northwest,502.93,459.07,502.93|525.6|548.78|572.45|596.63,459.07|437.9|417.22|397.05|377.37,2026-07-15
TTKHLTCARE,993.3,48.0,Northeast,993.3,962.03,993.3|1025.07|1057.33|1090.1|1123.37,962.03|931.27|901.0|871.23|841.97,2026-07-15
TTKPRESTIG,665.65,99.03,North,665.65,640.1,665.65|691.7|718.25|745.3|772.85,640.1|615.05|590.5|566.45|542.9,2026-07-15
TTL,6.74,242.31,Southwest,9.59,5.78,9.59|12.93|16.78|21.12|25.97,5.78|4.39|3.62|2.55|1.97,2026-07-15
TTML,41.12,209.25,Southwest,47.78,34.96,47.78|54.94|62.61|70.77|79.43,34.96|29.3|24.13|19.47|15.31,2026-07-15
TURTLEMINT,136.18,75.53,North,148.1,124.76,148.1|160.52|173.44|186.86|200.78,124.76|113.84|103.42|93.5|84.08,2026-07-15
TVSELECT,513.8,255.09,South,536.72,491.38,536.72|560.13|584.05|608.47|633.39,491.38|469.47|448.05|427.13|406.71,2026-07-15
TVSHLTD,14210.0,352.03,East,14329.46,14091.04,14329.46|14449.41|14569.87|14690.82|14812.28,14091.04|13972.59|13854.63|13737.18|13620.22,2026-07-15
TVSMOTOR,3676.9,249.74,South,3737.79,3676.9,3737.79|3799.17|3861.06|3923.45|3986.34,3676.9|3616.51|3556.63|3497.24|3438.35,2026-07-15
TVSSCS,138.03,89.75,North,138.03,126.53,138.03|150.03|162.53|175.53|189.02,126.53|115.53|105.03|95.04|85.54,2026-07-15
TVSSRICHAK,4159.7,224.23,Southwest,4224.45,4159.7,4224.45|4289.69|4355.44|4421.68|4488.43,4159.7|4095.45|4031.71|3968.46|3905.72,2026-07-15
TVTODAY,121.24,316.96,Southeast,121.24,110.48,121.24|132.5|144.26|156.52|169.28,110.48|100.22|90.46|81.2|72.44,2026-07-15
TVVISION,4.93,174.66,West,7.4,4.93,7.4|10.37|13.84|17.81|22.28,4.93|3.17|2.96|1.64|1.49,2026-07-15
UBL,1334.4,230.3,Southwest,1371.18,1334.4,1371.18|1408.46|1446.24|1484.52|1523.3,1334.4|1298.12|1262.34|1227.06|1192.28,2026-07-15
UCAL,119.54,303.02,Southeast,119.54,108.86,119.54|130.72|142.41|154.59|167.27,108.86|98.67|88.99|79.81|71.12,2026-07-15
UCOBANK,26.47,341.08,East,31.86,26.47,31.86|37.76|44.15|51.05|58.44,26.47|21.58|18.97|17.18|14.86,2026-07-15
UDS,196.44,137.83,Northwest,210.71,182.67,210.71|225.47|240.74|256.5|272.77,182.67|169.41|156.64|144.38|132.61,2026-07-15
UEL,128.36,14.33,East,128.36,117.28,128.36|139.94|152.02|164.6|177.68,117.28|106.7|96.62|87.04|77.96,2026-07-15
UFBL,741.4,356.16,East,768.88,714.42,768.88|796.86|825.34|854.31|883.79,714.42|687.94|661.96|636.49|611.51,2026-07-15
UFLEX,453.55,8.41,East,453.55,432.5,453.55|475.1|497.14|519.69|542.74,432.5|411.96|391.91|372.36|353.32,2026-07-15
UFO,70.52,206.57,Southwest,70.52,62.37,70.52|79.17|88.32|97.96|108.11,62.37|54.72|47.58|40.93|34.78,2026-07-15
UGARSUGAR,40.31,197.82,West,46.91,34.21,46.91|54.01|61.61|69.71|78.31,34.21|28.61|23.51|18.91|14.81,2026-07-15
UGROCAP,97.83,115.36,Northwest,107.97,97.83,107.97|118.61|129.75|141.39|153.53,97.83|88.19|79.05|70.41|62.27,2026-07-15
UJJIVANSFB,66.87,166.93,West,75.3,66.87,75.3|84.22|93.65|103.58|114.01,66.87|58.94|51.52|44.59|38.16,2026-07-15
ULTRACEMCO,11571.0,57.34,Northeast,11678.82,11463.68,11678.82|11787.14|11895.96|12005.27|12115.09,11463.68|11356.86|11250.54|11144.73|11039.41,2026-07-15
ULTRAMAR,395.45,114.47,Northwest,415.59,395.45,415.59|436.22|457.36|478.99|501.13,395.45|375.81|356.68|338.04|319.91,2026-07-15
UMESLTD,5.82,209.24,Southwest,8.48,5.82,8.48|11.64|15.31|19.47|24.13,5.82|4.36|3.66|2.52|2.0,2026-07-15
UMIYA-MRO,89.99,42.54,Northeast,99.73,89.99,99.73|109.96|120.7|131.94|143.67,89.99|80.75|72.02|63.78|56.04,2026-07-15
UNICHEMLAB,596.95,212.86,Southwest,621.63,572.77,621.63|646.82|672.5|698.68|725.36,572.77|549.08|525.9|503.22|481.04,2026-07-15
UNIECOM,88.16,25.08,Northeast,97.8,88.16,97.8|107.94|118.58|129.72|141.36,88.16|79.02|70.38|62.24|54.6,2026-07-15
UNIENTER,108.03,205.87,Southwest,108.03,97.89,108.03|118.67|129.82|141.46|153.6,97.89|88.24|79.1|70.46|62.31,2026-07-15
UNIMECH,1173.8,181.94,West,1208.31,1173.8,1208.31|1243.32|1278.83|1314.84|1351.35,1173.8|1139.79|1106.28|1073.27|1040.76,2026-07-15
UNIONBANK,170.39,324.6,Southeast,183.69,157.59,183.69|197.5|211.8|226.6|241.91,157.59|145.28|133.48|122.18|111.37,2026-07-15
UNIPARTS,694.8,199.63,West,721.41,668.69,721.41|748.52|776.13|804.24|832.85,668.69|643.08|617.97|593.36|569.25,2026-07-15
UNITDSPR,1373.4,325.69,Southeast,1410.71,1373.4,1410.71|1448.52|1486.83|1525.64|1564.95,1373.4|1336.59|1300.28|1264.47|1229.16,2026-07-15
UNITECH,4.59,160.64,West,6.98,3.45,6.98|9.87|13.27|17.16|21.55,3.45|2.7|1.84|1.31|0.74,2026-07-15
UNITEDTEA,469.0,73.15,North,490.91,469.0,490.91|513.31|536.22|559.63|583.53,469.0|447.59|426.69|406.28|386.37,2026-07-15
UNIVCABLES,1164.2,156.67,Northwest,1198.57,1130.33,1198.57|1233.44|1268.81|1304.68|1341.05,1130.33|1096.96|1064.09|1031.72|999.85,2026-07-15
UNOMINDA,1152.3,125.2,Northwest,1186.5,1118.6,1186.5|1221.19|1256.39|1292.08|1328.28,1118.6|1085.41|1052.71|1020.52|988.82,2026-07-15
UPL,591.75,193.66,West,616.33,567.67,616.33|641.4|666.98|693.05|719.63,567.67|544.1|521.02|498.45|476.37,2026-07-15
URBANCO,133.07,51.41,Northeast,144.86,133.07,144.86|157.14|169.93|183.21|197.0,133.07|121.78|111.0|100.71|90.93,2026-07-15
URJA,9.62,333.29,Southeast,9.62,8.4,9.62|12.97|16.82|21.17|26.03,8.4|6.77|5.75|4.42|3.6,2026-07-15
USHAMART,510.15,240.57,Southwest,532.99,487.81,532.99|556.32|580.16|604.5|629.33,487.81|465.98|444.64|423.8|403.47,2026-07-15
USK,22.4,266.92,South,27.38,18.21,27.38|32.87|38.85|45.33|52.31,18.21|17.92|14.19|13.93|10.67,2026-07-15
UTIAMC,1028.0,146.24,Northwest,1028.0,996.19,1028.0|1060.31|1093.12|1126.44|1160.25,996.19|964.88|934.06|903.75|873.94,2026-07-15
UTKARSHBNK,15.2,116.77,Northwest,19.35,15.2,19.35|24.0|29.15|34.79|40.94,15.2|12.97|11.55|9.62|8.4,2026-07-15
UTLSOLAR,401.1,139.95,Northwest,421.38,401.1,421.38|442.15|463.43|485.21|507.49,401.1|381.32|362.05|343.27|324.99,2026-07-15
UTTAMSUGAR,237.25,27.53,Northeast,252.9,222.1,252.9|269.06|285.71|302.86|320.51,222.1|207.44|193.29|179.64|166.49,2026-07-15
UYFINCORP,16.7,150.58,Northwest,16.7,15.31,16.7|21.04|25.87|31.21|37.05,15.31|12.86|11.65|9.53|8.49,2026-07-15
V2RETAIL,223.1,303.58,Southeast,238.29,208.41,238.29|253.97|270.16|286.85|304.03,208.41|194.23|180.54|167.35|154.67,2026-07-15
VADILALIND,6428.5,167.03,West,6508.93,6428.5,6508.93|6589.86|6671.28|6753.21|6835.64,6428.5|6348.57|6269.14|6190.22|6111.79,2026-07-15
VAIBHAVGBL,255.88,134.32,Northwest,255.88,240.13,255.88|272.13|288.87|306.12|323.86,240.13|224.89|210.14|195.9|182.15,2026-07-15
VAKRANGEE,6.12,220.3,Southwest,6.12,4.11,6.12|8.84|12.07|15.79|20.02,4.11|3.9|2.33|2.17|1.05,2026-07-15
VAML,450.95,357.41,East,472.44,450.95,472.44|494.42|516.91|539.89|563.38,450.95|429.96|409.48|389.49|370.01,2026-07-15
VARDMNPOLY,6.66,239.53,Southwest,6.66,5.85,6.66|9.49|12.82|16.65|20.98,5.85|4.33|3.68|2.5|2.01,2026-07-15
VARROC,659.85,78.76,North,685.79,634.41,685.79|712.23|739.16|766.6|794.54,634.41|609.47|585.04|561.1|537.66,2026-07-15
VASWANI,53.8,15.27,East,61.38,46.72,61.38|69.47|78.05|87.14|96.72,46.72|40.13|34.05|28.46|23.38,2026-07-15
VBL,469.1,73.57,North,491.01,447.69,491.01|513.42|536.33|559.73|583.64,447.69|426.78|406.37|386.47|367.06,2026-07-15
VCL,1.26,337.05,Southeast,2.63,0.77,2.63|4.5|6.88|9.75|13.12,0.77|0.39|0.14|0.02,2026-07-15
VEDL,269.65,210.78,Southwest,286.32,253.48,286.32|303.49|321.16|339.33|358.01,253.48|237.81|222.64|207.97|193.79,2026-07-15
VEDPOWER,41.43,213.59,Southwest,41.43,35.24,41.43|48.12|55.3|62.99|71.18,35.24|29.56|24.37|19.68|15.5,2026-07-15
VEEDOL,1449.9,148.96,Northwest,1449.9,1412.07,1449.9|1488.23|1527.06|1566.38|1606.21,1412.07|1374.74|1337.92|1301.59|1265.76,2026-07-15
VENKEYS,1510.1,289.8,South,1510.1,1471.49,1510.1|1549.21|1588.82|1628.93|1669.54,1471.49|1433.38|1395.77|1358.66|1322.05,2026-07-15
VENTIVE,621.8,303.47,Southeast,646.99,597.11,646.99|672.67|698.86|725.54|752.73,597.11|572.93|549.24|526.06|503.37,2026-07-15
VENUSPIPES,1797.9,207.3,Southwest,1840.55,1797.9,1840.55|1883.7|1927.35|1971.51|2016.16,1797.9|1755.75|1714.1|1672.95|1632.29,2026-07-15
VERANDA,231.86,355.85,East,231.86,216.88,231.86|247.34|263.31|279.79|296.77,216.88|202.41|188.43|174.95|161.98,2026-07-15
VESUVIUS,472.65,88.29,North,472.65,451.16,472.65|494.64|517.13|540.12|563.61,451.16|430.17|409.68|389.69|370.2,2026-07-15
VGL,63.28,126.88,Northwest,71.48,63.28,71.48|80.19|89.39|99.1|109.3,63.28|55.58|48.37|41.67|35.46,2026-07-15
VGUARD,304.3,34.96,Northeast,304.3,287.11,304.3|321.99|340.19|358.88|378.08,287.11|270.41|254.22|238.52|223.33,2026-07-15
VHL,3517.5,10.53,East,3577.06,3458.44,3577.06|3637.12|3697.68|3758.73|3820.29,3458.44|3399.88|3341.82|3284.27|3227.21,2026-07-15
VIDHIING,297.55,359.93,East,315.05,297.55,315.05|333.05|351.55|370.55|390.05,297.55|280.55|264.05|248.05|232.55,2026-07-15
VIDYAWIRES,96.35,101.84,North,106.42,96.35,106.42|116.98|128.05|139.61|151.68,96.35|86.78|77.72|69.15|61.09,2026-07-15
VIJAYA,1388.8,2.99,East,1426.32,1388.8,1426.32|1464.33|1502.85|1541.87|1581.38,1388.8|1351.78|1315.27|1279.25|1243.73,2026-07-15
VIKASECO,1.22,333.82,Southeast,2.57,0.8,2.57|4.43|6.78|9.64|12.99,0.8|0.37|0.16|0.01,2026-07-15
VIKASLIFE,1.4,347.98,East,2.83,0.67,2.83|4.77|7.2|10.13|13.57,0.67|0.47|0.1|0.03,2026-07-15
VIKRAMSOLR,195.24,130.11,Northwest,209.46,195.24,209.46|224.19|239.41|255.13|271.35,195.24|181.52|168.29|155.57|143.35,2026-07-15
VIKRAN,75.09,254.78,South,84.01,66.67,84.01|93.42|103.34|113.75|124.67,66.67|58.76|51.34|44.43|38.01,2026-07-15
VIMTALABS,556.3,60.48,Northeast,580.14,532.96,580.14|604.47|629.31|654.64|680.48,532.96|510.13|487.79|465.96|444.62,2026-07-15
VINATIORGA,1334.6,230.79,Southwest,1371.38,1334.6,1371.38|1408.66|1446.45|1484.73|1523.51,1334.6|1298.32|1262.54|1227.25|1192.47,2026-07-15
VINCOFE,165.41,290.01,South,178.52,152.8,178.52|192.13|206.24|220.85|235.97,152.8|140.69|129.08|117.97|107.35,2026-07-15
VINDHYATEL,1951.7,167.05,West,1996.13,1951.7,1996.13|2041.06|2086.48|2132.41|2178.84,1951.7|1907.77|1864.34|1821.42|1778.99,2026-07-15
VINNY,1.06,320.32,Southeast,2.34,1.06,2.34|4.12|6.4|9.18|12.46,1.06|0.94|0.28|0.22|0.0,2026-07-15
VINYLINDIA,253.5,120.9,Northwest,253.5,237.83,253.5|269.67|286.34|303.52|321.19,237.83|222.66|207.98|193.81|180.14,2026-07-15
VIPIND,300.25,13.99,East,300.25,283.17,300.25|317.83|335.91|354.48|373.56,283.17|266.59|250.52|234.94|219.86,2026-07-15
VIRINCHI,15.97,134.32,Northwest,20.22,15.97,20.22|24.96|30.21|35.95|42.2,15.97|12.28|12.22|9.02|8.98,2026-07-15
VISAKAIND,85.55,359.88,East,95.05,85.55,95.05|105.05|115.55|126.55|138.05,85.55|76.55|68.05|60.05|52.55,2026-07-15
VISHNU,601.8,230.69,Southwest,601.8,577.52,601.8|626.58|651.86|677.64|703.93,577.52|553.74|530.46|507.67|485.39,2026-07-15
VISHWARAJ,5.42,194.06,West,8.0,4.72,8.0|11.08|14.65|18.73|23.31,4.72|3.34|2.8|1.76|1.37,2026-07-15
VISL,36.41,141.13,Northwest,42.69,36.41,42.69|49.48|56.76|64.55|72.83,36.41|30.63|25.34|20.56|16.27,2026-07-15
VIVIDHA,0.52,264.8,South,0.52,0.08,0.52|1.49|2.96|4.93|7.4,0.08|0.05,2026-07-15
VIYASH,284.35,290.28,South,301.46,267.74,301.46|319.08|337.19|355.8|374.91,267.74|251.62|236.01|220.9|206.29,2026-07-15
VLSFINANCE,255.55,132.47,Northwest,271.79,255.55,271.79|288.52|305.76|323.49|341.73,255.55|239.81|224.58|209.84|195.61,2026-07-15
VMART,767.9,82.98,North,795.86,740.44,795.86|824.32|853.28|882.74|912.71,740.44|713.48|687.02|661.06|635.59,2026-07-15
VMM,116.21,275.41,South,116.21,105.68,116.21|127.24|138.77|150.8|163.33,105.68|95.65|86.12|77.09|68.56,2026-07-15
VOEPL,437.35,299.32,Southeast,437.35,416.69,437.35|458.51|480.18|502.34|525.0,416.69|396.52|376.86|357.7|339.04,2026-07-15
VOGL,38.97,178.67,West,45.46,32.98,45.46|52.46|59.95|67.94|76.43,32.98|27.48|22.49|18.0|14.01,2026-07-15
VOLTAMP,9471.0,12.43,East,9471.0,9373.93,9471.0|9568.57|9666.64|9765.21|9864.28,9373.93|9277.36|9181.29|9085.72|8990.65,2026-07-15
VOLTAS,1349.5,267.4,South,1386.49,1349.5,1386.49|1423.97|1461.96|1500.44|1539.43,1349.5|1313.01|1277.03|1241.54|1206.56,2026-07-15
VRAJ,119.55,303.1,Southeast,130.73,119.55,130.73|142.42|154.6|167.29|180.47,119.55|108.87|98.68|89.0|79.81,2026-07-15
VRLLOG,230.97,350.59,East,246.42,216.02,246.42|262.37|278.81|295.76|313.21,216.02|201.57|187.63|174.18|161.23,2026-07-15
