symbol,sector,close_now,as_of_date,price_score,ath_proximity_score,sector_flow_score,deal_score,corporate_score,base_score,market_regime,regime_multiplier,bull_run_score,label,trend_signal,driving_participant,ret_30d,ret_90d,ret_365d,vol_ratio
ROHLTD,HOSPITALITY,307.7,2026-08-17,29.69,3.7,39.46,50.0,50.0,33.55,NEUTRAL,0.9,30.19,NEUTRAL,DOWNTREND,MIXED,-4.01,-5.44,-38.72,1.832
GKENERGY,INFRASTRUCTURE,124.43,2026-08-17,28.81,3.86,40.08,50.0,50.0,33.49,NEUTRAL,0.9,30.14,NEUTRAL,DOWNTREND,DII,-9.94,-1.76,,0.723
ELITECON,INFRASTRUCTURE,16.73,2026-08-17,31.83,0.0,40.08,50.0,50.0,33.47,NEUTRAL,0.9,30.12,NEUTRAL,INSUFFICIENT_DATA,DII,-4.4,-44.33,,1.019
HBLENGINE,CAPITAL_GOODS,674.6,2026-08-17,21.36,20.24,37.1,50.0,44.44,33.47,NEUTRAL,0.9,30.12,NEUTRAL,DOWNTREND,RETAIL,-9.0,-12.61,-12.54,0.927
WCIL,LOGISTICS,87.99,2026-08-17,19.81,19.48,35.49,50.0,50.0,33.45,NEUTRAL,0.9,30.11,NEUTRAL,DOWNTREND,RETAIL,-7.54,-11.6,-31.49,1.725
SAFARI,CHEMICALS,1497.3,2026-08-17,25.26,19.44,32.75,50.0,44.44,33.42,NEUTRAL,0.9,30.08,NEUTRAL,DOWNTREND,RETAIL,-8.02,2.69,-29.36,0.531
INDIASHLTR,FINANCIAL_SERVICES,674.75,2026-08-17,8.38,39.3,38.17,50.0,38.89,33.42,NEUTRAL,0.9,30.08,NEUTRAL,DOWNTREND,RETAIL,-17.22,-18.37,-25.84,0.412
FDC,PHARMA,354.3,2026-08-17,15.67,34.26,34.05,50.0,38.89,33.41,NEUTRAL,0.9,30.07,NEUTRAL,DOWNTREND,RETAIL,-15.98,-3.24,-23.36,0.352
HGM,IT,45.06,2026-08-17,19.99,17.04,37.5,50.0,50.0,33.41,NEUTRAL,0.9,30.07,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-10.31,-23.9,,1.185
BHARATRAS,CHEMICALS,1301.0,2026-08-17,24.05,0.0,32.75,50.0,72.22,33.4,NEUTRAL,0.9,30.06,NEUTRAL,DOWNTREND,RETAIL,-4.13,-5.73,-87.42,0.969
INDOUS,PHARMA,84.75,2026-08-17,30.97,6.6,34.05,50.0,50.0,33.37,NEUTRAL,0.9,30.03,NEUTRAL,DOWNTREND,RETAIL,-1.11,-19.46,-43.03,1.934
SHANKARA,OTHER,141.1,2026-08-17,42.01,0.0,42.21,47.09,33.33,33.36,NEUTRAL,0.9,30.02,NEUTRAL,INSUFFICIENT_DATA,RETAIL,1.64,,-85.43,0.391
ENIL,MEDIA,101.02,2026-08-17,24.53,15.72,41.2,50.0,38.89,33.35,NEUTRAL,0.9,30.02,NEUTRAL,DOWNTREND,RETAIL,-4.36,-12.97,-40.92,1.279
BIGBLOC,CEMENT,44.33,2026-08-17,22.77,10.82,39.87,50.0,50.0,33.33,NEUTRAL,0.9,30.0,NEUTRAL,DOWNTREND,DII,-5.76,-22.62,-23.84,0.815
INDOCO,PHARMA,218.74,2026-08-17,17.29,31.7,34.05,50.0,38.89,33.31,NEUTRAL,0.9,29.98,NEUTRAL,DOWNTREND,RETAIL,-13.17,-2.74,-21.1,0.129
PNC,MEDIA,18.1,2026-08-17,30.06,0.0,41.2,50.0,50.0,33.25,NEUTRAL,0.9,29.92,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-10.53,,,0.663
RACE,OTHER,102.73,2026-08-17,29.23,0.0,42.21,50.0,50.0,33.25,NEUTRAL,0.9,29.92,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-4.93,,-55.49,1.138
ORIENTTECH,TEXTILES,254.85,2026-08-17,23.68,9.2,38.69,47.09,55.56,33.25,NEUTRAL,0.9,29.92,NEUTRAL,DOWNTREND,RETAIL,-6.44,-7.56,-17.15,0.188
INDOWIND,OTHER,8.74,2026-08-17,42.41,0.0,42.21,50.0,27.78,33.21,NEUTRAL,0.9,29.89,NEUTRAL,INSUFFICIENT_DATA,RETAIL,,,-48.31,1.172
ALOKINDS,TEXTILES,11.53,2026-08-17,16.16,19.24,38.69,50.0,50.0,33.13,NEUTRAL,0.9,29.82,NEUTRAL,DOWNTREND,RETAIL,-7.91,-16.45,-34.56,0.858
KRITIKA,METAL,5.54,2026-08-17,30.21,0.0,39.98,50.0,50.0,33.05,NEUTRAL,0.9,29.74,NEUTRAL,DOWNTREND,DII,-1.25,-9.18,-35.2,0.432
COASTCORP,CAPITAL_GOODS,41.75,2026-08-17,18.99,25.18,37.1,50.0,38.89,33.04,NEUTRAL,0.9,29.74,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-22.11,-32.94,30.18,0.417
ISGEC,CAPITAL_GOODS,746.85,2026-08-17,11.72,34.1,37.1,50.0,38.89,33.0,NEUTRAL,0.9,29.7,NEUTRAL,DOWNTREND,RETAIL,-16.26,-31.21,-24.51,5.271
TECHNOE,INFRASTRUCTURE,959.15,2026-08-17,19.18,21.8,40.08,50.0,38.89,33.0,NEUTRAL,0.9,29.7,NEUTRAL,DOWNTREND,DII,-7.17,-19.8,-36.98,1.412
AKSHAR,TEXTILES,0.41,2026-08-17,24.67,7.9,38.69,50.0,50.0,32.99,NEUTRAL,0.9,29.69,NEUTRAL,DOWNTREND,RETAIL,-4.65,-16.33,-28.07,1.217
FIRSTCRY,RETAIL,208.41,2026-08-17,30.49,0.0,39.26,50.0,50.0,32.97,NEUTRAL,0.9,29.67,NEUTRAL,DOWNTREND,RETAIL,-2.24,-7.05,-44.46,1.064
FOODSIN,FMCG,53.75,2026-08-17,26.97,17.44,34.44,50.0,38.89,32.95,NEUTRAL,0.9,29.66,NEUTRAL,DOWNTREND,RETAIL,-9.69,-4.12,,1.438
TRF,CAPITAL_GOODS,230.57,2026-08-17,21.08,13.86,37.1,50.0,50.0,32.96,NEUTRAL,0.9,29.66,NEUTRAL,DOWNTREND,RETAIL,-8.6,-2.86,-28.17,0.299
INA,POWER,98.41,2026-08-17,15.18,21.64,36.59,50.0,50.0,32.94,NEUTRAL,0.9,29.65,NEUTRAL,INSUFFICIENT_DATA,DII,-15.11,-21.53,,0.556
ABLBL,RETAIL,89.92,2026-08-17,21.95,18.84,39.26,50.0,38.89,32.94,NEUTRAL,0.9,29.65,NEUTRAL,DOWNTREND,RETAIL,-5.77,-13.6,-35.26,3.488
INOXWIND,CAPITAL_GOODS,78.13,2026-08-17,32.1,0.0,37.1,50.0,50.0,32.94,NEUTRAL,0.9,29.65,NEUTRAL,DOWNTREND,RETAIL,-0.84,-18.21,-44.99,2.643
KSCL,AGRICULTURE,772.3,2026-08-17,15.45,26.08,40.11,50.0,38.89,32.93,NEUTRAL,0.9,29.64,NEUTRAL,DOWNTREND,DII,-7.43,-15.9,-32.86,0.944
RKDL,FMCG,18.36,2026-08-17,23.63,13.06,34.44,50.0,50.0,32.91,NEUTRAL,0.9,29.62,NEUTRAL,DOWNTREND,RETAIL,-3.06,-13.31,-31.03,0.269
PIIND,CHEMICALS,2472.0,2026-08-17,15.55,28.98,32.75,50.0,44.44,32.9,NEUTRAL,0.9,29.61,NEUTRAL,DOWNTREND,RETAIL,-6.07,-20.64,-34.73,0.459
KAMOPAINTS,CHEMICALS,4.43,2026-08-17,35.4,0.0,32.75,50.0,50.0,32.9,NEUTRAL,0.9,29.61,NEUTRAL,DOWNTREND,RETAIL,-1.77,,-56.86,0.927
UTKARSHBNK,BANKING,14.04,2026-08-17,27.77,20.52,38.23,50.0,27.78,32.86,NEUTRAL,0.9,29.57,NEUTRAL,DOWNTREND,DII,-6.71,4.08,-33.77,0.497
NELCAST,CAPITAL_GOODS,116.94,2026-08-17,10.35,35.04,37.1,50.0,38.89,32.85,NEUTRAL,0.9,29.56,NEUTRAL,DOWNTREND,RETAIL,-11.94,-17.76,-26.14,0.133
MUFTI,RETAIL,77.21,2026-08-17,22.16,18.14,39.26,50.0,38.89,32.85,NEUTRAL,0.9,29.56,NEUTRAL,DOWNTREND,RETAIL,-9.79,-0.25,-39.44,1.683
LATENTVIEW,REALTY,285.5,2026-08-17,20.32,10.34,40.96,50.0,50.0,32.84,NEUTRAL,0.9,29.56,NEUTRAL,DOWNTREND,DII,-6.5,-7.08,-32.81,0.271
CONTROLPR,IT,569.7,2026-08-17,13.29,26.74,37.5,50.0,44.44,32.84,NEUTRAL,0.9,29.56,NEUTRAL,DOWNTREND,RETAIL,-12.12,-9.63,-26.19,0.233
RHL,HOSPITALITY,166.35,2026-08-17,23.81,7.36,39.46,50.0,50.0,32.82,NEUTRAL,0.9,29.54,NEUTRAL,DOWNTREND,MIXED,-4.08,-7.57,-42.9,0.153
AWHCL,INFRASTRUCTURE,385.9,2026-08-17,8.96,25.3,40.08,50.0,50.0,32.82,NEUTRAL,0.9,29.54,NEUTRAL,DOWNTREND,DII,-14.56,-18.14,-33.3,0.535
RHETAN,METAL,21.28,2026-08-17,13.79,22.06,39.98,47.09,50.0,32.77,NEUTRAL,0.9,29.49,NEUTRAL,DOWNTREND,DII,-31.09,-20.03,,0.725
TRACXN,CAPITAL_GOODS,29.07,2026-08-17,28.02,4.0,37.1,50.0,50.0,32.72,NEUTRAL,0.9,29.45,NEUTRAL,DOWNTREND,RETAIL,-3.1,-11.1,-41.81,1.281
DCXINDIA,DEFENCE,173.32,2026-08-17,14.14,21.2,37.11,50.0,50.0,32.7,NEUTRAL,0.9,29.43,NEUTRAL,DOWNTREND,DII,-9.09,-11.25,-32.65,0.607
JKLAKSHMI,CEMENT,557.25,2026-08-17,25.38,12.6,39.87,50.0,38.89,32.67,NEUTRAL,0.9,29.4,NEUTRAL,DOWNTREND,DII,-3.34,-14.75,-39.8,0.387
DCAL,PHARMA,175.83,2026-08-17,25.95,9.22,34.05,50.0,50.0,32.64,NEUTRAL,0.9,29.38,NEUTRAL,DOWNTREND,RETAIL,-9.42,-9.48,,8.157
ZOTA,PHARMA,1111.4,2026-08-17,20.03,27.74,34.05,47.09,38.89,32.62,NEUTRAL,0.9,29.36,NEUTRAL,DOWNTREND,RETAIL,-18.88,-7.98,-7.71,2.408
FINOPB,BANKING,146.95,2026-08-17,32.18,0.0,38.23,47.09,50.0,32.61,NEUTRAL,0.9,29.35,NEUTRAL,DOWNTREND,DII,-7.13,23.21,-45.56,0.124
RUCHIRA,CHEMICALS,102.05,2026-08-17,26.5,17.98,32.75,50.0,38.89,32.6,NEUTRAL,0.9,29.34,NEUTRAL,DOWNTREND,RETAIL,-1.94,-14.85,-30.5,0.628
BANG,TEXTILES,28.8,2026-08-17,29.3,0.0,38.69,50.0,50.0,32.56,NEUTRAL,0.9,29.3,NEUTRAL,DOWNTREND,RETAIL,-1.64,-23.95,-42.37,1.916
SURANAT&P,POWER,16.19,2026-08-17,22.35,10.62,36.59,50.0,50.0,32.53,NEUTRAL,0.9,29.28,NEUTRAL,DOWNTREND,DII,-10.85,-10.85,-12.72,2.249
SHAH,METAL,4.03,2026-08-17,14.13,37.08,39.98,47.09,27.78,32.53,NEUTRAL,0.9,29.28,NEUTRAL,DOWNTREND,DII,-12.2,-26.99,,0.196
SGL,TEXTILES,9.91,2026-08-17,29.05,0.0,38.69,50.0,50.0,32.5,NEUTRAL,0.9,29.25,NEUTRAL,DOWNTREND,RETAIL,-4.62,-11.04,,0.253
WAAREEINDO,CAPITAL_GOODS,300.35,2026-08-17,24.54,6.9,37.1,50.0,50.0,32.44,NEUTRAL,0.9,29.2,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-22.58,,,0.464
INDOFARM,AUTO,144.1,2026-08-17,24.76,6.08,37.52,50.0,50.0,32.41,NEUTRAL,0.9,29.17,NEUTRAL,DOWNTREND,RETAIL,-12.09,10.79,-37.8,0.574
ACEINTEG,DEFENCE,17.78,2026-08-17,14.92,18.78,37.11,50.0,50.0,32.41,NEUTRAL,0.9,29.17,NEUTRAL,DOWNTREND,DII,-13.1,-6.72,-25.45,0.579
EASEMYTRIP,HOSPITALITY,6.13,2026-08-17,15.56,15.66,39.46,50.0,50.0,32.41,NEUTRAL,0.9,29.17,NEUTRAL,DOWNTREND,MIXED,-10.12,-22.5,-27.02,2.475
GEMAROMA,OTHER,169.66,2026-08-17,22.51,4.16,42.21,50.0,50.0,32.4,NEUTRAL,0.9,29.16,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-9.61,,-46.82,1.074
JAICORPLTD,CAPITAL_GOODS,101.2,2026-08-17,25.68,13.56,37.1,50.0,38.89,32.39,NEUTRAL,0.9,29.15,NEUTRAL,DOWNTREND,RETAIL,-6.14,-10.09,-17.39,0.863
PENIND,MEDIA,151.45,2026-08-17,19.97,8.22,41.2,50.0,50.0,32.38,NEUTRAL,0.9,29.14,NEUTRAL,DOWNTREND,RETAIL,-11.4,-0.13,-38.06,0.856
DAVANGERE,FMCG,3.2,2026-08-17,21.07,16.36,34.44,47.09,50.0,32.35,NEUTRAL,0.9,29.12,NEUTRAL,DOWNTREND,RETAIL,-8.83,-17.74,-3.32,0.778
CELLO,FMCG,369.6,2026-08-17,33.09,9.7,34.44,47.09,38.89,32.35,NEUTRAL,0.9,29.12,NEUTRAL,DOWNTREND,RETAIL,-0.27,-6.9,-31.98,0.187
AGARIND,CHEMICALS,499.6,2026-08-17,42.02,0.0,32.75,47.09,38.89,32.31,NEUTRAL,0.9,29.08,NEUTRAL,DOWNTREND,RETAIL,-2.05,20.28,-36.12,0.177
MAHEPC,CAPITAL_GOODS,107.31,2026-08-17,15.33,17.6,37.1,50.0,50.0,32.27,NEUTRAL,0.9,29.04,NEUTRAL,DOWNTREND,RETAIL,-10.5,-6.97,-36.84,0.535
ANMOL,FINANCIAL_SERVICES,10.02,2026-08-17,18.12,12.96,38.17,50.0,50.0,32.26,NEUTRAL,0.9,29.03,NEUTRAL,DOWNTREND,RETAIL,-7.14,-14.14,-38.72,1.25
ADVENTHTL,HOSPITALITY,134.9,2026-08-17,25.37,2.46,39.46,50.0,50.0,32.23,NEUTRAL,0.9,29.01,NEUTRAL,INSUFFICIENT_DATA,MIXED,-8.74,-10.28,,1.138
FIBERWEB,TEXTILES,26.96,2026-08-17,21.37,8.06,38.69,50.0,50.0,32.19,NEUTRAL,0.9,28.97,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-14.0,,-43.89,4.866
ROUTE,TELECOM,508.6,2026-08-17,18.95,14.24,38.32,47.09,50.0,32.17,NEUTRAL,0.9,28.95,NEUTRAL,DOWNTREND,DII,-10.53,1.0,-40.89,0.108
HPL,CAPITAL_GOODS,312.35,2026-08-17,16.96,23.0,37.1,50.0,38.89,32.09,NEUTRAL,0.9,28.88,NEUTRAL,DOWNTREND,RETAIL,-10.1,-10.04,-33.76,1.303
SYMPHONY,FMCG,620.55,2026-08-17,8.68,27.34,34.44,50.0,50.0,32.03,NEUTRAL,0.9,28.83,NEUTRAL,DOWNTREND,RETAIL,-11.45,-20.86,-33.36,0.355
LAXMIDENTL,HEALTHCARE,200.64,2026-08-17,20.17,6.42,40.84,50.0,50.0,31.99,NEUTRAL,0.9,28.79,NEUTRAL,DOWNTREND,RETAIL,-10.54,-0.18,-41.56,1.181
CROWN,CAPITAL_GOODS,107.04,2026-08-17,18.58,12.08,37.1,50.0,50.0,31.98,NEUTRAL,0.9,28.78,NEUTRAL,DOWNTREND,RETAIL,-5.86,-16.25,-32.87,0.404
MEDPLUS,PHARMA,656.5,2026-08-17,7.75,28.44,34.05,50.0,50.0,31.94,NEUTRAL,0.9,28.75,NEUTRAL,DOWNTREND,RETAIL,-18.85,-30.97,-22.04,0.352
SHAKTIPUMP,CAPITAL_GOODS,503.2,2026-08-17,23.13,9.98,37.1,50.0,44.44,31.86,NEUTRAL,0.9,28.67,NEUTRAL,DOWNTREND,RETAIL,-8.55,-1.06,-38.09,0.912
INTELLECT,IT,695.45,2026-08-17,24.5,11.76,37.5,50.0,38.89,31.81,NEUTRAL,0.9,28.63,NEUTRAL,DOWNTREND,RETAIL,-8.49,1.29,-29.26,0.377
AKG,OTHER,8.98,2026-08-17,11.88,17.08,42.21,47.09,50.0,31.75,NEUTRAL,0.9,28.58,NEUTRAL,DOWNTREND,RETAIL,-10.11,-20.18,-27.41,0.592
GALLANTT,METAL,582.95,2026-08-17,13.23,22.98,39.98,50.0,38.89,31.73,NEUTRAL,0.9,28.56,NEUTRAL,DOWNTREND,DII,-15.02,-21.74,-3.16,0.193
RUSTOMJEE,REALTY,375.1,2026-08-17,13.39,13.2,40.96,50.0,50.0,31.68,NEUTRAL,0.9,28.51,NEUTRAL,DOWNTREND,DII,-9.52,-7.63,-42.74,0.067
DIGITIDE,IT,96.49,2026-08-17,26.73,0.0,37.5,50.0,50.0,31.68,NEUTRAL,0.9,28.51,NEUTRAL,DOWNTREND,RETAIL,-7.19,2.99,-52.16,0.998
AFCONS,INFRASTRUCTURE,271.7,2026-08-17,20.58,13.36,40.08,50.0,38.89,31.67,NEUTRAL,0.9,28.5,NEUTRAL,DOWNTREND,DII,-4.8,-19.26,-37.36,0.158
DNAMEDIA,MEDIA,2.69,2026-08-17,23.5,0.0,41.2,50.0,50.0,31.62,NEUTRAL,0.9,28.46,NEUTRAL,DOWNTREND,RETAIL,-5.61,-9.43,-42.77,1.67
ZENSARTECH,FMCG,490.75,2026-08-17,21.74,12.96,34.44,50.0,44.44,31.58,NEUTRAL,0.9,28.42,NEUTRAL,DOWNTREND,RETAIL,-7.66,0.48,-39.0,0.254
EXCELSOFT,IT,73.07,2026-08-17,24.24,2.48,37.5,50.0,50.0,31.56,NEUTRAL,0.9,28.4,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-7.55,-17.55,,0.997
RPOWER,POWER,22.72,2026-08-17,26.93,0.0,36.59,50.0,50.0,31.55,NEUTRAL,0.9,28.4,NEUTRAL,DOWNTREND,DII,-7.6,-16.22,,1.242
ASALCBR,FMCG,733.25,2026-08-17,16.36,14.84,34.44,50.0,50.0,31.45,NEUTRAL,0.9,28.3,NEUTRAL,DOWNTREND,RETAIL,-9.91,-12.94,-29.74,2.212
PARAGMILK,FMCG,207.29,2026-08-17,26.85,9.98,34.44,50.0,38.89,31.43,NEUTRAL,0.9,28.29,NEUTRAL,DOWNTREND,RETAIL,-8.38,-4.92,-9.35,1.217
UGROCAP,FINANCIAL_SERVICES,92.75,2026-08-17,25.17,0.0,38.17,50.0,50.0,31.43,NEUTRAL,0.9,28.29,NEUTRAL,DOWNTREND,RETAIL,-3.62,-5.93,-45.48,0.346
JARO,HEALTHCARE,449.1,2026-08-17,25.66,0.92,40.84,50.0,44.44,31.43,NEUTRAL,0.9,28.29,NEUTRAL,DOWNTREND,RETAIL,-9.74,-6.32,,1.912
ASTEC,CHEMICALS,580.8,2026-08-17,10.82,23.34,32.75,50.0,50.0,31.42,NEUTRAL,0.9,28.28,NEUTRAL,DOWNTREND,RETAIL,-17.08,-14.06,-30.82,1.257
NDTV,MEDIA,76.34,2026-08-17,35.96,0.0,41.2,50.0,27.78,31.4,NEUTRAL,0.9,28.26,NEUTRAL,DOWNTREND,RETAIL,-5.25,-1.06,,0.651
SHANTI,FMCG,6.33,2026-08-17,27.67,3.26,34.44,47.09,50.0,31.38,NEUTRAL,0.9,28.24,NEUTRAL,DOWNTREND,RETAIL,-8.53,-5.1,,1.294
DCW,CHEMICALS,44.26,2026-08-17,22.08,13.18,32.75,50.0,44.44,31.37,NEUTRAL,0.9,28.23,NEUTRAL,DOWNTREND,RETAIL,-5.69,-5.65,-40.88,0.838
AGROPHOS,CHEMICALS,26.39,2026-08-17,20.81,18.88,32.75,50.0,38.89,31.36,NEUTRAL,0.9,28.22,NEUTRAL,DOWNTREND,RETAIL,-11.2,-13.39,,2.134
UNITECH,REALTY,3.95,2026-08-17,20.02,3.0,40.96,50.0,50.0,31.3,NEUTRAL,0.9,28.17,NEUTRAL,DOWNTREND,DII,-12.8,-11.63,,1.056
AVANTIFEED,AGRICULTURE,875.6,2026-08-17,21.78,9.88,40.11,50.0,38.89,31.28,NEUTRAL,0.9,28.15,NEUTRAL,DOWNTREND,DII,-15.46,-33.83,36.82,0.829
LEXUS,REALTY,13.58,2026-08-17,22.35,0.0,40.96,50.0,50.0,31.28,NEUTRAL,0.9,28.15,NEUTRAL,INSUFFICIENT_DATA,DII,-8.8,,-54.34,0.515
PGHH,PHARMA,8365.0,2026-08-17,22.22,15.3,34.05,50.0,38.89,31.26,NEUTRAL,0.9,28.13,NEUTRAL,DOWNTREND,RETAIL,-4.75,-13.82,-36.23,0.728
AJMERA,REALTY,118.7,2026-08-17,16.41,7.22,40.96,50.0,50.0,31.24,NEUTRAL,0.9,28.12,NEUTRAL,DOWNTREND,DII,-8.06,-6.02,-86.76,0.505
LAXMICOT,TEXTILES,13.41,2026-08-17,21.55,3.0,38.69,50.0,50.0,31.23,NEUTRAL,0.9,28.11,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-10.72,,-46.95,0.844
BOMDYEING,TEXTILES,113.89,2026-08-17,17.35,16.54,38.69,50.0,38.89,31.22,NEUTRAL,0.9,28.1,NEUTRAL,DOWNTREND,RETAIL,-9.12,-7.27,-34.4,0.581
CAMLINFINE,PHARMA,114.11,2026-08-17,27.43,0.0,34.05,50.0,50.0,31.17,NEUTRAL,0.9,28.05,NEUTRAL,DOWNTREND,RETAIL,-8.66,-8.97,,9.653
SULA,FMCG,149.13,2026-08-17,33.36,0.5,34.44,50.0,38.89,31.16,NEUTRAL,0.9,28.04,NEUTRAL,DOWNTREND,RETAIL,-0.16,-6.93,-40.43,0.509
TRANSRAILL,CAPITAL_GOODS,464.85,2026-08-17,17.86,12.96,37.1,50.0,44.44,31.14,NEUTRAL,0.9,28.03,NEUTRAL,DOWNTREND,RETAIL,-7.93,-9.45,-38.95,0.679
AHLADA,REALTY,37.0,2026-08-17,25.99,2.78,40.96,50.0,38.89,31.08,NEUTRAL,0.9,27.97,NEUTRAL,DOWNTREND,DII,-3.97,-13.35,-35.51,2.008
ISHANCH,CHEMICALS,47.33,2026-08-17,17.23,13.54,32.75,50.0,50.0,31.07,NEUTRAL,0.9,27.96,NEUTRAL,INSUFFICIENT_DATA,RETAIL,-11.08,-24.79,,0.812
CSBBANK,BANKING,319.95,2026-08-17,14.02,11.4,38.23,50.0,50.0,30.93,NEUTRAL,0.9,27.84,NEUTRAL,DOWNTREND,DII,-12.47,-10.79,-17.87,0.304
HLVLTD,HOSPITALITY,6.73,2026-08-17,16.69,6.82,39.46,50.0,50.0,30.93,NEUTRAL,0.9,27.84,NEUTRAL,DOWNTREND,MIXED,-9.05,-12.37,-41.78,3.06
SEPC,INFRASTRUCTURE,5.85,2026-08-17,21.57,0.0,40.08,50.0,50.0,30.91,NEUTRAL,0.9,27.82,NEUTRAL,DOWNTREND,DII,-4.72,-23.03,-49.35,0.833
NETWORK18,FINANCIAL_SERVICES,28.95,2026-08-17,23.06,0.0,38.17,50.0,50.0,30.9,NEUTRAL,0.9,27.81,NEUTRAL,DOWNTREND,RETAIL,-4.49,-10.15,-45.88,0.848
VIKRAN,CAPITAL_GOODS,62.54,2026-08-17,19.35,5.64,37.1,50.0,50.0,30.89,NEUTRAL,0.9,27.8,NEUTRAL,DOWNTREND,RETAIL,-14.7,-9.56,,0.788
SHRADHA,REALTY,34.14,2026-08-17,29.79,5.2,40.96,50.0,27.78,30.85,NEUTRAL,0.9,27.76,NEUTRAL,DOWNTREND,DII,-2.96,-1.81,-43.05,0.176
ORIENTALTL,REALTY,5.05,2026-08-17,20.55,0.0,40.96,50.0,50.0,30.83,NEUTRAL,0.9,27.75,NEUTRAL,DOWNTREND,DII,-8.84,-22.66,,0.721
MCLOUD,IT,26.77,2026-08-17,29.91,0.0,37.5,50.0,38.89,30.81,NEUTRAL,0.9,27.73,NEUTRAL,DOWNTREND,RETAIL,-7.88,7.73,-67.26,1.936
VIKASECO,CHEMICALS,1.09,2026-08-17,25.73,1.4,32.75,50.0,50.0,30.76,NEUTRAL,0.9,27.68,NEUTRAL,DOWNTREND,RETAIL,-6.84,,-48.1,0.926
SAURASHCEM,CEMENT,58.72,2026-08-17,21.15,0.0,39.87,50.0,50.0,30.76,NEUTRAL,0.9,27.68,NEUTRAL,DOWNTREND,DII,-6.12,-4.92,-49.17,0.116
TRIVENI,CAPITAL_GOODS,279.64,2026-08-17,11.98,14.12,37.1,50.0,50.0,30.74,NEUTRAL,0.9,27.67,NEUTRAL,DOWNTREND,RETAIL,-40.68,-25.26,-17.56,2.055
HARDWYN,REALTY,10.95,2026-08-17,9.97,8.42,40.96,50.0,55.56,30.7,NEUTRAL,0.9,27.63,NEUTRAL,INSUFFICIENT_DATA,DII,-27.72,-54.01,-18.1,0.871
REPRO,MEDIA,325.15,2026-08-17,11.65,10.22,41.2,50.0,50.0,30.7,NEUTRAL,0.9,27.63,NEUTRAL,DOWNTREND,RETAIL,-12.18,-10.82,-31.35,0.321
TARIL,CAPITAL_GOODS,296.3,2026-08-17,17.19,7.36,37.1,50.0,50.0,30.69,NEUTRAL,0.9,27.62,NEUTRAL,CONSOLIDATING,RETAIL,-11.14,-1.5,-40.75,0.388
RTNINDIA,RETAIL,30.48,2026-08-17,21.02,0.0,39.26,50.0,50.0,30.61,NEUTRAL,0.9,27.55,NEUTRAL,DOWNTREND,RETAIL,-5.11,-10.09,-47.63,0.712
CELEBRITY,TEXTILES,6.8,2026-08-17,19.28,2.64,38.69,50.0,50.0,30.59,NEUTRAL,0.9,27.53,NEUTRAL,DOWNTREND,RETAIL,-6.59,-13.04,-45.21,1.841
JSLL,PHARMA,517.3,2026-08-17,14.3,21.78,34.05,50.0,38.89,30.57,NEUTRAL,0.9,27.51,NEUTRAL,DOWNTREND,RETAIL,-10.52,-19.06,-26.0,0.98
IXIGO,HOSPITALITY,172.51,2026-08-17,19.21,1.74,39.46,50.0,50.0,30.54,NEUTRAL,0.9,27.49,NEUTRAL,DOWNTREND,MIXED,-13.26,4.16,-39.37,0.282
IPL,CHEMICALS,141.05,2026-08-17,11.44,17.42,32.75,50.0,50.0,30.39,NEUTRAL,0.9,27.35,NEUTRAL,DOWNTREND,RETAIL,-10.52,-14.62,-35.38,0.67
BPL,CAPITAL_GOODS,50.15,2026-08-17,13.68,9.88,37.1,50.0,50.0,30.32,NEUTRAL,0.9,27.29,NEUTRAL,DOWNTREND,RETAIL,-12.45,-9.0,-35.94,0.825
VIKASLIFE,CHEMICALS,1.23,2026-08-17,22.06,3.8,32.75,50.0,50.0,30.32,NEUTRAL,0.9,27.29,NEUTRAL,DOWNTREND,RETAIL,-9.56,,-45.58,0.858
ASHOKA,INFRASTRUCTURE,113.27,2026-08-17,14.74,5.62,40.08,50.0,50.0,30.32,NEUTRAL,0.9,27.29,NEUTRAL,DOWNTREND,DII,-10.64,-11.57,-36.54,0.853
GRMOVER,AGRICULTURE,88.28,2026-08-17,15.61,0.0,40.11,50.0,55.56,30.26,NEUTRAL,0.9,27.23,NEUTRAL,DOWNTREND,DII,-4.85,-48.3,-76.54,1.101
MBEL,INFRASTRUCTURE,283.3,2026-08-17,14.2,5.72,40.08,50.0,50.0,30.21,NEUTRAL,0.9,27.19,NEUTRAL,DOWNTREND,DII,-13.8,-8.38,-37.94,1.027
AKI,TEXTILES,4.13,2026-08-17,19.83,0.0,38.69,50.0,50.0,30.2,NEUTRAL,0.9,27.18,NEUTRAL,DOWNTREND,RETAIL,-9.03,-15.54,,0.314
TOLINS,AUTO,97.08,2026-08-17,20.36,0.0,37.52,50.0,50.0,30.09,NEUTRAL,0.9,27.08,NEUTRAL,DOWNTREND,RETAIL,-6.19,-5.95,-38.84,0.735
